smiles,active,,,,,,,,,,,,,,,,,,
OC(=O)CC(c1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1)C,0,31,44,59,79,102,122,31,44,69,117,204,348,9,17,34,62,118,222
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1cccc(c1)c1c(C)cc(cc1C)OCCCS(=O)(=O)C,1,39,56,67,86,103,113,39,56,82,127,201,314,12,20,36,61,103,166
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1ccc(c(c1)c1ccc(cc1)OCCC(O)(C)C)C(F)(F)F,1,40,59,69,87,110,123,40,59,87,134,216,349,11,18,35,62,107,173
OC(=O)C[C@H](c1nocc1)c1ccc(cc1)OCc1sc(nc1C)c1ccc(cc1)C(F)(F)F,1,37,53,66,83,100,115,37,53,80,127,201,314,12,26,46,75,118,184
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,38,57,67,84,104,120,38,57,85,134,217,351,8,14,25,44,74,124
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1ccccc1C(F)(F)F)C)C1CC1,1,35,51,63,80,99,99,35,51,77,124,207,331,8,14,26,47,81,133
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1F)C)C1CC1,1,33,47,59,74,93,92,33,47,70,110,180,280,8,13,25,46,80,129
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1Cl)C)C1CC1,1,33,47,59,74,93,92,33,47,70,110,180,280,9,14,27,48,83,133
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(Cl)ccc1Cl)C)C1CC1,1,33,47,59,74,93,92,33,47,70,110,180,280,8,13,25,46,80,129
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1Cl)C(F)(F)F)C)C1CC1,1,36,53,65,80,102,110,36,53,80,126,206,331,9,15,28,50,85,142
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C1CC1)C(F)(F)F)C)C1CC1,1,39,58,72,91,118,133,39,58,88,141,236,393,8,14,26,48,86,153
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C)C(F)(F)F)C)C1CC1,1,36,53,65,80,102,110,36,53,80,126,206,331,8,14,26,47,81,136
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C(F)(F)F)C(F)(F)F)C)C1CC1,1,39,59,71,89,114,128,39,59,90,145,244,410,8,14,26,48,86,150
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,40,59,69,87,110,123,40,59,87,137,225,363,8,14,25,43,77,129
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,39,58,68,87,106,122,39,58,86,137,223,359,8,14,25,45,81,137
OC(=O)C[C@H](c1cccc(c1)OCC1(F)CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,39,60,70,89,109,126,39,60,91,146,237,383,8,15,28,49,83,138
OC(=O)C[C@H](c1cccc(c1)OCC1(C)CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,40,61,71,91,112,128,40,61,92,148,244,394,8,14,25,46,84,144
OC(=O)C[C@H](c1cccc(c1)OC1CCN(C1)Cc1cccc(c1)C(F)(F)F)C1CC1,1,34,49,58,75,91,96,34,49,71,111,176,268,8,14,26,45,73,119
OC(=O)C[C@H](c1cccc(c1)OC1CCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,39,58,68,88,110,126,39,58,86,138,229,374,8,14,27,47,84,145
OC(=O)C[C@H](c1cccc(c1)OC1CC2C(C1)CN(C2)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,42,64,78,105,130,159,42,64,98,163,274,452,8,14,26,45,85,153
OC(=O)C[C@H](c1ccc2c(c1)OC(CC2)c1cccc(c1)C1=CCCC1(C)C)C1CC1,0,35,52,68,91,115,132,35,52,82,139,239,395,7,12,25,49,96,172
OC(=O)C[C@@H]1COc2c1cnc(c2)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OC1CCOCC1,1,44,64,88,125,158,192,44,64,103,183,330,583,11,19,39,81,170,328
OC(=O)C[C@@H]1COc2c1ccc(c2)OCc1cc(ccc1OCCCS(=O)(=O)C)c1c(C)cccc1C,1,40,57,70,92,112,129,40,57,85,137,227,366,9,15,27,47,89,160
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccnc(c1)O[C@@H]1COCC1,1,42,60,81,113,139,166,42,60,94,161,276,463,8,16,32,68,139,264
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cccc(c1)NC(=O)C,1,39,56,74,104,130,155,39,56,87,150,262,443,9,16,30,58,121,238
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCO2,1,39,57,79,111,139,167,39,57,92,161,281,474,7,13,26,54,117,233
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCCO2,1,40,58,80,112,144,169,40,58,93,162,286,484,7,12,26,53,117,234
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)NC(=O)CC2,1,41,60,82,115,149,176,41,60,96,167,296,505,9,16,32,65,137,271
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)n(nc2)CCC(O)(C)C,1,45,67,88,123,158,192,45,67,106,182,320,547,10,17,37,74,152,296
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)cnn2CCC(O)(C)C,1,45,67,88,123,157,192,45,67,106,182,319,544,10,17,37,73,149,288
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)CCO2,1,39,57,79,111,139,167,39,57,92,161,281,474,7,12,24,50,108,219
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)ccn2CCC(O)(C)C,1,45,67,88,123,157,192,45,67,106,182,319,544,9,16,34,68,139,274
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cn1)CCCC(O)(C)C,1,42,61,77,105,133,159,42,61,93,154,264,444,8,15,32,67,136,264
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)OCCC(O)(C)C,1,43,63,80,109,138,166,43,63,97,162,279,473,7,12,27,58,121,241
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)OC1CCOCC1,1,44,63,85,117,149,174,44,63,99,169,294,494,7,13,27,60,126,248
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)c1ccnn1C,1,43,63,87,120,149,179,43,63,102,178,310,525,11,18,38,76,153,288
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCCCS(=O)(=O)C,1,43,62,78,106,134,158,43,62,94,155,265,443,9,16,29,56,114,223
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCCC(O)(C)C,1,42,61,77,105,133,159,42,61,93,154,264,444,7,12,26,54,112,221
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCC(O)(C)C,1,41,60,76,104,134,157,41,60,92,153,265,447,7,12,27,54,112,222
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)NC(=O)C,1,39,56,74,103,130,153,39,56,87,149,260,438,9,16,30,57,118,230
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)n1cncc1,1,41,59,81,112,139,166,41,59,94,162,279,469,9,17,33,64,129,244
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)N1CCCC1=O,1,42,61,84,116,143,170,42,61,98,170,294,491,9,17,34,67,135,251
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CN1CCOCC1,1,43,61,82,113,144,166,43,61,95,161,279,464,8,16,30,60,120,234
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CN1CCCC1,1,42,60,81,112,139,164,42,60,94,160,274,458,8,15,29,59,119,231
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CCCC(O)(C)C,1,42,61,77,105,133,159,42,61,93,154,264,444,7,12,26,55,113,222
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CC1CCOCC1,1,43,61,82,113,144,166,43,61,95,161,279,464,7,13,26,56,116,228
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nnn[nH]1,1,41,59,81,112,139,166,41,59,94,162,279,469,10,17,32,61,123,236
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nnn(n1)C,1,42,61,83,115,144,171,42,61,97,167,289,484,11,18,35,66,132,247
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nccn1C,1,42,61,84,116,143,170,42,61,98,170,294,491,10,18,36,68,135,251
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1csc(n1)C,1,42,61,83,115,144,171,42,61,97,167,289,484,10,21,39,73,140,259
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1cnc(s1)C,1,42,61,83,115,144,171,42,61,97,167,289,484,10,21,39,73,140,259
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)C(=O)N1CCCC1,1,43,62,85,116,143,170,43,62,99,170,292,490,8,17,32,65,128,246
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)C(=O)N(C)C,1,40,58,78,105,132,157,40,58,92,157,272,457,8,16,30,59,118,232
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(c(c1)F)OCC1(O)CCOCC1,1,46,67,89,120,152,178,46,67,106,179,307,511,7,13,29,64,132,257
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(OCCC(O)(C)C)ccc1F,1,43,63,80,109,139,167,43,63,97,162,280,476,7,12,27,57,118,236
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(F)c(cc1F)OCCCS(=O)(=O)C,1,45,66,84,114,145,171,45,66,102,171,296,503,9,16,30,61,128,254
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(F)c(c(c1)F)c1cnn(c1)CC(O)(C)C,1,48,72,94,134,163,202,48,72,114,199,349,600,11,18,41,80,160,301
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(ccc1F)OC1CCOCC1,1,44,63,85,117,150,175,44,63,99,169,295,497,7,13,27,59,123,243
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1c(F)cc(cc1F)c1cnn(c1)CC(O)(C)C,1,48,72,94,132,165,202,48,72,114,197,345,593,11,18,41,80,159,300
OC(=O)C(c1ccc(cc1)NCc1ccc(cc1)c1ccccc1)C,0,27,36,45,52,64,65,27,36,52,76,114,160,8,11,18,24,38,55
OC(=O)[C@H]1CC1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCCC(O)(C)C,1,42,63,81,111,139,167,42,63,99,168,293,514,11,19,41,81,158,290
OC(=O)[C@H]1CC1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCCC(O)(C)C,1,42,63,81,111,139,167,42,63,99,168,293,514,11,18,39,78,153,281
OC(=O)[C@H]1C[C@@H]1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(F)cc(cc1F)OC1CC1,1,40,60,81,112,141,169,40,60,96,166,294,518,11,19,42,82,162,303
OC(=O)[C@H]1C[C@@H]1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)Cc1ccccc1,1,43,63,86,119,150,176,43,63,101,175,308,536,10,18,37,73,147,279
OC(=O)[C@H]1C[C@@H]1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)CC(O)(C)C,1,40,61,79,111,138,167,40,61,97,168,297,524,10,17,38,73,147,279
OC(=O)[C@H]1C[C@@H]1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1nnnn1CC(O)(C)C,1,46,70,93,131,164,198,46,70,113,198,352,624,12,24,51,97,187,338
OC(=O)[C@H]1C[C@@H]1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1csc(n1)C,1,42,63,87,121,152,181,42,63,103,181,320,562,11,22,46,88,170,306
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)NCc1cc(ccc1F)c1csc(n1)C,1,30,43,55,69,84,90,30,43,65,101,156,234,11,20,39,67,111,171
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1cccc2c1c(C)cc(cc1C)OCCC(O)(C)C,1,41,61,78,106,132,156,41,61,95,159,272,465,10,17,36,71,135,241
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1ccccc1C(F)(F)F,1,37,56,75,103,131,151,37,56,91,159,283,496,11,18,37,71,143,268
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1ccccc1C(C)C,1,36,53,73,100,127,146,36,53,86,150,265,460,10,16,34,66,136,253
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(Cl)cccc1Cl,1,35,52,72,99,124,143,35,52,85,149,264,460,11,17,37,72,146,272
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCCCS(=O)(=O)C,1,43,64,82,112,140,166,43,64,100,169,294,513,13,22,43,80,154,282
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCC1CCOCC1,1,44,64,87,119,150,174,44,64,102,175,306,529,11,19,39,78,157,287
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCC1(O)CCS(=O)(=O)CC1,1,47,72,94,126,166,186,47,72,116,196,344,599,13,22,45,88,171,310
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCC1(O)CCOCC1,1,45,67,90,122,154,178,45,67,108,185,322,554,11,19,41,83,165,299
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCC1(C)COC1,1,43,65,88,117,146,172,43,65,106,180,308,533,11,19,39,78,155,285
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCC(O)(C)C,1,41,62,80,110,140,165,41,62,98,167,294,517,11,18,40,77,152,281
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OC1CCOCC1,1,43,63,86,119,150,176,43,63,101,175,308,536,11,19,40,80,157,287
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)O[C@H]1COCC1,1,42,62,85,118,145,174,42,62,100,174,303,530,11,19,41,82,160,290
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)O[C@@H]1COCC1,1,42,62,85,118,145,174,42,62,100,174,303,530,11,19,41,82,160,290
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1nnn(n1)C,1,42,63,87,121,152,181,42,63,103,181,320,562,12,21,43,81,159,288
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1ncc(cn1)C,1,43,64,88,121,156,184,43,64,104,181,322,567,10,18,39,78,156,286
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1ccnn1C,1,42,63,88,122,151,182,42,63,104,184,325,571,12,20,43,85,166,299
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1ccn(c(=O)n1)C,1,44,66,91,124,160,189,44,66,108,188,334,589,12,20,44,87,172,317
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)c1ccn(c(=O)c1)C,1,44,66,91,124,160,189,44,66,108,188,334,589,12,19,40,77,155,289
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)C1CCC(=O)N(C1)C,1,44,66,91,124,160,189,44,66,108,188,334,589,10,18,39,78,162,306
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)C(=O)O,1,38,57,78,107,136,159,38,57,93,163,290,512,10,18,37,72,145,273
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)C(=O)N(C)C,1,40,60,82,111,140,167,40,60,98,171,303,535,10,19,39,74,148,278
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)C(=O)N,1,38,57,78,107,136,159,38,57,93,163,290,512,10,18,36,70,143,270
OC(=O)[C@H]1C[C@@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2B,1,27,40,54,72,88,95,27,40,64,108,182,295,10,16,33,63,122,216
OC(=O)[C@H]1C[C@@H]1c1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccc(cc1)C,0,33,49,67,90,118,140,33,49,79,134,232,394,9,16,33,61,115,211
OC(=O)[C@H]1C[C@@H]1c1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccccn1,0,32,47,65,88,114,134,32,47,76,130,225,380,9,16,33,61,116,207
OC(=O)[C@H]1C[C@@H]1c1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccc(cc1)C,0,33,49,67,90,118,140,33,49,79,134,232,394,9,14,29,52,100,178
OC(=O)[C@H]1C[C@@H]1c1ccc(cc1)c1cc(F)c2c(c1)n(nc2C)c1ccc(cc1)C,0,34,51,70,96,125,151,34,51,83,144,255,447,10,15,31,58,116,217
OC(=O)[C@H]1C[C@@H]1c1ccc(c(c1)F)c1ncc2c(c1)n(nc2C)c1ccc(cn1)C,0,34,51,70,95,124,149,34,51,83,143,251,434,10,18,40,77,151,285
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1OCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,41,61,73,92,114,128,41,61,92,148,247,405,8,15,29,52,90,155
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,39,59,71,88,108,124,39,59,90,144,237,389,8,14,25,45,79,134
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CN(C1)c1ncccc1C(F)(F)F)C1CC1)C,1,34,50,63,80,99,101,34,50,77,126,214,349,10,18,32,58,99,157
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CN(C1)c1nccc(c1)C(F)(F)F)C1CC1)C,1,34,50,62,76,96,100,34,50,76,120,196,310,10,18,30,53,87,137
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CN(C1)c1cccc(n1)C(F)(F)F)C1CC1)C,1,34,50,62,76,96,100,34,50,76,120,196,310,10,19,33,57,93,145
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CN(C1)c1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,38,58,71,89,114,130,38,58,90,147,251,428,9,15,27,48,86,145
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,41,61,73,91,114,127,41,61,92,147,245,401,8,14,25,44,81,139
