name,auc_roc
all_algorithm,0.9373965859413147
remove_svm,0.9422416687011719
remove_rf,0.937990665435791
remove_dmpnn,0.932851254940033
remove_lr,0.9314308166503906
remove_fcnn,0.935495913028717
remove_xgb,0.9359323382377625
