smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)CCc1ccc(cc1)NCc1cccc(c1)C(=O)N,0,1,3,4,5,5,5,61,138,174,202,204,204,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,14,29,38,39,39,39,72,45,25,21,21,21
OC(=O)CCc1ccc(cc1)NCc1ccc2c(c1)OCO2,0,1,3,4,5,5,5,59,134,168,196,198,198,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,14,30,37,40,40,40,73,43,28,22,22,22
OC(=O)CCc1ccc(cc1)NCc1ccc(cc1)O,0,1,3,4,4,5,5,54,121,152,182,186,186,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,13,27,35,37,38,38,67,44,26,21,20,20
OC(=O)CCc1ccc(cc1)NCc1ccc(cc1)C(=O)O,0,1,3,4,5,5,5,59,132,166,196,200,200,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,14,29,38,40,40,40,73,46,27,22,21,21
OC(=O)CCc1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1,0,1,3,4,5,5,5,69,164,210,238,238,238,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,14,34,42,43,43,43,86,46,26,23,23,23
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2OCc1ccccc1)c1ccccn1,0,1,3,4,5,5,5,84,185,245,309,326,326,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,13,30,40,45,45,45,106,72,39,25,24,24
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccccn1,0,1,3,4,5,5,5,68,156,201,240,245,245,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,13,31,40,42,42,42,85,53,30,23,23,23
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2)c1ccccn1,0,1,3,4,5,5,5,64,140,183,224,229,229,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,13,30,40,43,43,43,81,54,30,23,23,23
OC(=O)CCc1ccc(cc1)c1cc(F)c2c(c1)n(nc2)c1ccccn1,0,1,3,4,5,5,5,70,149,192,229,229,229,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,16,34,44,45,45,45,82,51,28,24,24,24
OC(=O)CCc1ccc(cc1)c1cc(C)c2c(c1)n(nc2)c1ccccn1,0,1,3,4,5,5,5,68,157,208,245,245,245,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,13,31,41,42,42,42,85,52,27,23,23,23
OC(=O)CCc1ccc(cc1)C#CC1(O)CCCCC1,0,1,3,3,4,4,4,52,127,156,181,186,186,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,11,28,32,34,34,34,70,38,28,24,23,23
OC(=O)CCc1ccc(c(c1)F)c1ccc2c(c1)n(nc2C)c1ccccn1,0,1,3,4,5,5,5,74,165,208,240,245,245,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,15,34,42,44,44,44,86,50,30,24,24,24
OC(=O)CCc1ccc(c(c1)Cl)c1ccc2c(c1)n(nc2C)c1ccccn1,0,1,3,4,5,5,5,74,165,208,240,245,245,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,17,36,44,46,46,46,87,51,31,25,25,25
OC(=O)CC(c1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1)C,0,1,3,4,5,5,5,73,178,232,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,13,34,42,43,43,43,90,46,26,23,23,23
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1cccc(c1)c1c(C)cc(cc1C)OCCCS(=O)(=O)C,1,1,3,5,5,5,5,105,254,349,381,387,387,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,16,36,43,44,44,44,119,54,30,27,26,26
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1ccc(c(c1)c1ccc(cc1)OCCC(O)(C)C)C(F)(F)F,1,1,3,5,5,5,5,108,256,332,366,368,368,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,16,37,44,45,45,45,118,57,34,30,30,30
OC(=O)C[C@H](c1nocc1)c1ccc(cc1)OCc1sc(nc1C)c1ccc(cc1)C(F)(F)F,1,1,3,4,5,5,5,98,211,257,286,290,290,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,21,43,49,50,50,50,104,55,35,31,31,31
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,101,214,284,310,324,324,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,35,41,43,45,45,115,65,46,41,34,34
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1ccccc1C(F)(F)F)C)C1CC1,1,1,3,4,5,5,5,94,210,285,311,324,326,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,33,38,41,41,41,105,55,36,30,28,28
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1F)C)C1CC1,1,1,3,4,5,5,5,87,200,278,303,309,309,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,33,39,41,41,41,98,49,30,25,24,24
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1Cl)C)C1CC1,1,1,3,4,5,5,5,89,204,282,305,309,309,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,36,42,43,43,43,98,47,28,26,25,25
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(Cl)ccc1Cl)C)C1CC1,1,1,3,4,5,5,5,87,200,278,303,309,309,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,36,42,44,45,45,101,51,32,27,26,26
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1Cl)C(F)(F)F)C)C1CC1,1,1,3,4,5,5,5,100,218,297,320,326,326,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,19,38,43,45,45,45,106,53,34,30,30,30
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C1CC1)C(F)(F)F)C)C1CC1,1,1,3,4,5,5,5,102,230,326,362,374,374,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,33,39,41,42,42,115,58,35,29,28,28
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C)C(F)(F)F)C)C1CC1,1,1,3,4,5,5,5,97,220,311,335,344,344,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,34,39,41,41,41,108,54,33,29,28,28
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C(F)(F)F)C(F)(F)F)C)C1CC1,1,1,3,4,5,5,5,105,225,303,329,344,344,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,35,41,43,45,45,119,65,45,40,33,33
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,109,229,311,344,359,359,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,34,40,42,44,44,123,68,47,41,34,34
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,105,222,301,336,351,351,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,35,41,43,45,45,119,66,45,39,32,32
OC(=O)C[C@H](c1cccc(c1)OCC1(F)CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,103,217,286,310,324,324,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,18,36,43,45,47,47,120,68,46,41,34,34
OC(=O)C[C@H](c1cccc(c1)OCC1(C)CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,109,235,320,353,368,368,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,35,41,43,45,45,123,65,45,39,32,32
OC(=O)C[C@H](c1cccc(c1)OC1CCN(C1)Cc1cccc(c1)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,90,198,270,305,313,313,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,16,33,40,42,42,42,101,55,33,28,27,27
OC(=O)C[C@H](c1cccc(c1)OC1CCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,105,221,296,336,351,351,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,35,41,43,45,45,119,67,46,39,32,32
OC(=O)C[C@H](c1cccc(c1)OC1CC2C(C1)CN(C2)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,1,3,4,5,5,5,110,234,315,352,374,380,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,34,41,43,46,46,125,69,48,41,32,32
OC(=O)C[C@H](c1ccc2c(c1)OC(CC2)c1cccc(c1)C1=CCCC1(C)C)C1CC1,0,1,3,4,5,5,5,77,206,293,336,345,345,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,10,29,36,38,38,38,108,54,31,24,24,24
OC(=O)C[C@@H]1COc2c1cnc(c2)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OC1CCOCC1,1,1,3,5,5,5,5,110,269,372,400,406,406,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,36,43,44,44,44,127,54,31,28,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)OCc1cc(ccc1OCCCS(=O)(=O)C)c1c(C)cccc1C,1,1,3,5,5,5,5,100,240,348,385,393,393,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,34,43,45,45,45,128,64,33,28,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccnc(c1)O[C@@H]1COCC1,1,1,3,5,5,5,5,100,237,325,362,362,362,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,37,47,47,47,47,122,57,29,26,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cccc(c1)NC(=O)C,1,1,3,5,5,5,5,93,223,299,332,334,334,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,36,46,47,47,47,113,58,29,25,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCO2,1,1,3,4,5,5,5,83,196,269,301,307,307,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,14,35,45,48,48,48,112,63,33,26,26,26
