smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)CCc1ccc(cc1)OCc1sc(nc1C)c1ccc(cc1)C(F)(F)F,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,6,7,2,2,2,21,13,13,9,7,5,4,3,0,0,0,0,0,0,0,0,16,9,7,5,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ncc[nH]1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,12,8,7,5,4,3,1,1,0,0,0,0,0,0,0,0,9,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,13,9,7,5,4,3,2,1,0,0,0,0,0,0,0,0,10,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1cccc(c1)NS(=O)(=O)C,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,3,4,1,1,1,17,11,11,6,5,4,2,1,0,0,0,0,0,0,0,0,14,9,7,3,2,1,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1cccc(c1)C(=O)N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,0,0,1,15,10,9,6,5,4,2,1,0,0,0,0,0,0,0,0,12,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ccc2c(c1)OCO2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,0,1,1,15,10,9,7,5,4,3,2,0,0,0,0,0,0,0,0,12,7,5,3,2,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ccc(cc1)O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,14,9,8,6,4,3,2,1,0,0,0,0,0,0,0,0,11,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ccc(cc1)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,0,0,0,15,10,9,6,4,4,2,1,0,0,0,0,0,0,0,0,11,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,9,1,1,2,18,13,11,9,8,7,4,3,0,0,0,0,0,0,0,0,14,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2OCc1ccccc1)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,10,1,1,2,23,16,14,12,10,8,6,4,0,0,0,0,0,0,0,0,18,11,8,5,3,2,1,1,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,9,1,1,2,18,13,11,9,8,7,4,3,0,0,0,0,0,0,0,0,14,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,8,1,1,1,17,12,11,9,7,6,4,3,0,0,0,0,0,0,0,0,14,8,6,4,2,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1cc(F)c2c(c1)n(nc2)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,9,1,1,2,18,13,11,9,8,6,4,3,0,0,0,0,0,0,0,0,14,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1cc(C)c2c(c1)n(nc2)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,9,1,1,2,18,13,11,9,8,6,4,3,0,0,0,0,0,0,0,0,14,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)C#CC1(O)CCCCC1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,0,1,1,14,9,8,6,4,3,2,1,0,0,0,0,0,0,0,0,11,7,5,3,2,1,0,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(c(c1)F)c1ccc2c(c1)n(nc2C)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,11,1,2,2,19,13,12,10,8,7,5,4,0,0,0,0,0,0,0,0,15,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CCc1ccc(c(c1)Cl)c1ccc2c(c1)n(nc2C)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,11,1,2,3,19,13,12,10,8,7,5,4,0,0,0,0,0,0,0,0,16,9,7,5,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)CC(c1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1)C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,10,1,2,2,19,13,12,10,8,7,5,3,0,0,0,0,0,0,0,0,15,9,6,4,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1cccc(c1)c1c(C)cc(cc1C)OCCCS(=O)(=O)C,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,5,7,10,2,3,3,25,17,16,11,9,7,5,3,0,0,0,0,0,0,0,0,21,14,11,7,5,2,1,1,0,0,0,0,0,0,0,0
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1ccc(c(c1)c1ccc(cc1)OCCC(O)(C)C)C(F)(F)F,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,6,8,11,2,2,2,26,17,17,12,9,7,5,4,0,0,0,0,0,0,0,0,20,11,9,6,3,2,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1nocc1)c1ccc(cc1)OCc1sc(nc1C)c1ccc(cc1)C(F)(F)F,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,8,10,2,2,3,24,16,15,11,9,7,5,3,0,0,0,0,0,0,0,0,18,11,8,6,4,2,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,6,9,12,2,2,3,25,16,17,11,9,7,5,4,0,0,0,0,0,0,0,0,18,11,9,6,4,2,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1ccccc1C(F)(F)F)C)C1CC1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,7,12,2,3,4,22,15,14,10,8,7,4,2,0,0,0,0,0,0,0,0,18,11,9,6,4,3,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1F)C)C1CC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,4,6,10,2,2,3,21,14,13,10,8,6,4,2,0,0,0,0,0,0,0,0,17,10,8,6,4,2,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1Cl)C)C1CC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,4,6,10,2,3,4,21,14,13,10,8,6,4,2,0,0,0,0,0,0,0,0,17,10,8,6,4,3,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(Cl)ccc1Cl)C)C1CC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,4,6,10,2,3,4,21,14,13,10,8,6,4,2,0,0,0,0,0,0,0,0,18,11,9,6,4,3,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1Cl)C(F)(F)F)C)C1CC1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,7,11,2,3,4,23,15,15,11,8,7,4,3,0,0,0,0,0,0,0,0,19,11,9,6,4,3,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C1CC1)C(F)(F)F)C)C1CC1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,6,8,12,2,3,4,24,16,16,11,9,7,5,3,0,0,0,0,0,0,0,0,19,12,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C)C(F)(F)F)C)C1CC1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,7,11,2,3,4,23,15,15,11,8,7,4,3,0,0,0,0,0,0,0,0,18,11,9,6,4,3,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C(F)(F)F)C(F)(F)F)C)C1CC1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,7,9,14,2,3,4,26,16,17,12,9,7,5,4,0,0,0,0,0,0,0,0,19,11,9,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,6,9,13,2,3,3,26,17,17,12,9,8,5,4,0,0,0,0,0,0,0,0,20,12,10,6,4,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,6,9,12,2,3,3,26,16,17,11,9,7,5,4,0,0,0,0,0,0,0,0,19,11,9,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1(F)CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,7,10,13,2,3,3,26,16,17,11,9,7,5,4,0,0,0,0,0,0,0,0,19,11,9,6,4,2,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1(C)CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,7,10,14,3,4,4,27,17,18,12,10,7,5,4,0,0,0,0,0,0,0,0,20,12,10,6,5,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OC1CCN(C1)Cc1cccc(c1)C(F)(F)F)C1CC1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,6,9,1,2,3,22,14,14,10,8,6,4,3,0,0,0,0,0,0,0,0,17,10,8,5,4,2,1,0,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OC1CCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,6,9,13,2,3,3,26,16,17,11,9,7,5,4,0,0,0,0,0,0,0,0,19,11,9,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OC1CC2C(C1)CN(C2)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,7,10,15,3,4,5,27,17,18,12,11,8,6,5,0,0,0,0,0,0,0,0,20,12,10,7,6,4,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@H](c1ccc2c(c1)OC(CC2)c1cccc(c1)C1=CCCC1(C)C)C1CC1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,8,13,3,4,5,21,14,14,11,9,7,5,4,0,0,0,0,0,0,0,0,18,11,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1cnc(c2)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OC1CCOCC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,6,11,17,2,4,5,27,18,17,14,13,10,7,5,0,0,0,0,0,0,0,0,22,13,10,8,6,4,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)OCc1cc(ccc1OCCCS(=O)(=O)C)c1c(C)cccc1C,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,5,8,12,2,3,3,26,17,17,12,10,8,5,4,0,0,0,0,0,0,0,0,22,14,11,7,5,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccnc(c1)O[C@@H]1COCC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,13,2,3,3,25,18,16,13,12,9,7,5,0,0,0,0,0,0,0,0,20,12,9,6,5,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cccc(c1)NC(=O)C,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,13,2,3,3,24,16,15,12,11,9,6,5,0,0,0,0,0,0,0,0,19,11,8,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCO2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,14,2,3,3,23,16,15,13,11,9,7,5,0,0,0,0,0,0,0,0,18,11,8,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCCO2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,14,2,3,3,23,17,15,13,12,10,7,5,0,0,0,0,0,0,0,0,18,11,8,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)NC(=O)CC2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,10,15,2,3,4,24,17,16,13,12,10,7,5,0,0,0,0,0,0,0,0,19,12,9,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)n(nc2)CCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,6,11,16,2,3,4,28,19,18,14,13,10,8,6,0,0,0,0,0,0,0,0,22,13,11,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)cnn2CCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,6,11,16,2,3,4,28,19,18,14,13,10,8,6,0,0,0,0,0,0,0,0,22,13,11,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)CCO2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,14,2,3,3,23,16,15,13,11,9,7,5,0,0,0,0,0,0,0,0,18,11,8,6,5,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)ccn2CCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,6,11,16,2,3,4,28,19,18,14,13,10,8,6,0,0,0,0,0,0,0,0,22,13,11,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cn1)CCCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,9,13,2,3,3,26,18,17,13,11,9,6,5,0,0,0,0,0,0,0,0,21,12,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)OCCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,6,10,14,2,3,3,27,18,18,13,12,9,7,5,0,0,0,0,0,0,0,0,21,12,10,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)OC1CCOCC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,10,15,2,3,3,26,18,17,14,12,10,7,5,0,0,0,0,0,0,0,0,21,13,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)c1ccnn1C,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,6,11,16,2,3,4,26,18,17,14,13,10,7,5,0,0,0,0,0,0,0,0,20,12,9,7,5,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCCCS(=O)(=O)C,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,9,13,2,3,3,27,18,18,13,11,9,6,5,0,0,0,0,0,0,0,0,22,14,12,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,9,13,2,3,3,26,18,17,13,11,9,6,5,0,0,0,0,0,0,0,0,21,12,10,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,9,13,2,3,3,26,17,17,13,11,9,6,5,0,0,0,0,0,0,0,0,20,12,10,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)NC(=O)C,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,13,2,2,3,24,16,15,12,11,9,6,5,0,0,0,0,0,0,0,0,19,11,8,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)n1cncc1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,14,2,3,3,24,17,16,13,12,9,7,5,0,0,0,0,0,0,0,0,19,11,8,6,4,3,1,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)N1CCCC1=O,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,6,10,15,2,3,4,25,17,16,14,12,9,7,5,0,0,0,0,0,0,0,0,20,12,9,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CN1CCOCC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,14,2,3,4,26,18,17,14,12,10,7,5,0,0,0,0,0,0,0,0,21,13,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CN1CCCC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,13,2,3,3,25,18,16,13,12,9,7,5,0,0,0,0,0,0,0,0,20,12,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CCCC(O)(C)C,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,9,13,2,3,3,26,18,17,13,11,9,6,5,0,0,0,0,0,0,0,0,21,13,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CC1CCOCC1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,9,14,2,3,4,26,18,17,14,12,10,7,5,0,0,0,0,0,0,0,0,21,13,10,7,5,3,2,1,0,0,0,0,0,0,0,0
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nnn[nH]1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,14,2,3,3,24,17,16,13,12,9,7,5,0,0,0,0,0,0,0,0,18,11,8,6,4,3,1,1,0,0,0,0,0,0,0,0
