threshold,topN,train_roc,train_roc_std,val_roc,val_roc_std,test_roc,test_roc_std,ext_roc,ext_roc_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.95,Top20,0.9996261616083238,6.52341150791413e-05,0.9996261616083238,6.52341150791413e-05,0.9524410305110173,0.0192556110298782,0.9496206570935496,0.0063852088790894,0.3555555555555555,0.1272264002764271,0.8202105263157895,0.0073458300304707,0.899943661971831,0.0114628237310485,0.942894361897008,0.0064169156270514
0.1,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.2,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.3,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.4,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.5,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.6,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.7,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.8,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.85,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.9,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.95,Top15,0.9992918252891888,0.0001510927669566,0.9992918252891888,0.0001510927669566,0.9490813642915942,0.0180299868853758,0.9474976392823418,0.0136120553104159,0.3333333333333333,0.2011626016888928,0.8065263157894738,0.0300267655300974,0.8977652582159624,0.026007474379066,0.9406798290250356,0.0155669932979141
0.1,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.2,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.3,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.4,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.5,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.6,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.7,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.8,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.85,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.9,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.95,Top25,0.9998460427699816,8.646869196623319e-05,0.9998460427699816,8.646869196623319e-05,0.9531220189177776,0.0192862910439937,0.9457197746735698,0.0070279192237848,0.274074074074074,0.0852656624683061,0.8103157894736842,0.0087880553535754,0.8890704225352112,0.0117387041142537,0.9382617545288012,0.0063294965514606
0.1,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.2,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.3,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.4,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.5,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.6,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.7,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.8,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.85,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.9,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.95,Top30,0.9998702227059642,5.617293176751259e-05,0.9998702227059642,5.617293176751259e-05,0.953834573934386,0.0191716860465465,0.9417277197095504,0.0061844200399018,0.237037037037037,0.1298939104944458,0.7957894736842105,0.0165266510190605,0.8784600938967136,0.0096582709164183,0.9332953388968044,0.0052277002490299
0.1,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.2,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.3,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.4,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.5,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.6,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.7,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.8,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.85,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.9,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.95,Top10,0.999545432706418,0.0002504112652392,0.999545432706418,0.0002504112652392,0.9481451671875604,0.0177155869201572,0.9410374133046792,0.0166369086542295,0.3037037037037037,0.1664607781795869,0.7877894736842105,0.0607232494139647,0.8876056338028169,0.0337664775978725,0.9338326887848568,0.0197014540129982
0.1,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.2,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.3,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.4,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.5,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.6,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.7,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.8,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.85,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.9,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.95,Top130,0.9999448960440208,7.406444026333328e-05,0.9999448960440208,7.406444026333328e-05,0.9422143458821068,0.0270787230839096,0.9397544853635506,0.0071704878244844,0.0962962962962962,0.0619748167803018,0.7995789473684211,0.0313553487420702,0.8809953051643191,0.0125836660859771,0.9336047221656828,0.0060317045646848
0.1,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.2,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.3,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.4,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.5,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.6,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.7,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.8,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.85,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.9,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.95,Top40,0.9999467481101482,2.074922223035956e-05,0.9999467481101482,2.074922223035956e-05,0.955712490268682,0.0185130489002839,0.9382240890886002,0.0056880131833385,0.1777777777777777,0.0662538659999937,0.8006315789473686,0.0083417316868037,0.8716431924882629,0.0067236210276933,0.9291268064319154,0.0035563329400107
0.1,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.2,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.3,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.4,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.5,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.6,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.7,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.8,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.85,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.9,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.95,Top140,0.9999430213083024,6.701917867109946e-05,0.9999430213083024,6.701917867109946e-05,0.942493939204643,0.0273661847669141,0.9350135130734916,0.0080100731890654,0.0666666666666666,0.0309874083901509,0.7724210526315789,0.0412303844068661,0.8669483568075117,0.0162494224605191,0.9275066151027886,0.0078461745314163
0.1,Top100,0.9999784199525924,1.7153208683635666e-05,0.9999784199525924,1.7153208683635666e-05,0.9419884944056132,0.0257086091408795,0.9346032366253134,0.0074482390264498,0.0962962962962962,0.0561694477337151,0.7477894736842104,0.0246931304722746,0.8648075117370893,0.0100494490328313,0.9264889069814778,0.0052250685076546
