threshold,topN,train_cohen_kappa,train_cohen_kappa_std,val_cohen_kappa,val_cohen_kappa_std,test_cohen_kappa,test_cohen_kappa_std,ext_cohen_kappa,ext_cohen_kappa_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.7,Top20,0.8812353729424304,0.0195380960784308,0.8812353729424304,0.0195380960784308,0.6719259512287812,0.0452979694214044,0.3256247664465749,0.1330842214994054,0.0225274725274725,0.1704863467643068,0.1743960104658093,0.1200510364531256,0.2617688246168074,0.1455271906789337,0.3239082365234739,0.1339241527447003
0.7,Top120,0.9934388588118612,0.0025469491929052,0.9934388588118612,0.0025469491929052,0.6952710954123571,0.0553883608761476,0.3160833274993847,0.0630738503021679,-0.3495798319327731,0.235689277355714,0.020904333013286,0.0482643484021892,0.2197666146489335,0.0608376484434079,0.3078030489509453,0.0608385195306973
0.5,Top10,0.786614347541887,0.259335508034739,0.786614347541887,0.259335508034739,0.5072295392466415,0.2635678379009065,0.3129206027167967,0.2860879382337762,-0.2652680652680653,0.2528971023490083,0.1494261997439653,0.1620446999149483,0.2621854238916285,0.2395624538663828,0.307971746806687,0.2815901563210331
0.7,Top130,0.9936527321520268,0.0026165718587074,0.9936527321520268,0.0026165718587074,0.6929924403173686,0.0600124579609573,0.3051868278175013,0.0796522007342925,-0.3265406162464985,0.1638647232376566,0.0409829739433177,0.0426665205195101,0.2096693815555987,0.0741827223030249,0.2982236499749006,0.0742765219312907
0.7,Top60,0.9626232280638838,0.0257171240724236,0.9626232280638838,0.0257171240724236,0.6761767923293365,0.0825044805339231,0.2996233369798588,0.1370663259244348,-0.224144385026738,0.2891769575732643,0.038181691226934,0.0875887557727154,0.2060930546436582,0.1341501915851793,0.2945368621743595,0.1341362954866869
0.7,Top70,0.9874016094127972,0.008694648628146,0.9874016094127972,0.008694648628146,0.680190511520063,0.0662611708246633,0.2980063527538793,0.1024461977421376,-0.4345238095238095,0.2014157656629599,-0.0181738893847707,0.0260619848300662,0.2012894492987469,0.0775982476082409,0.2920554456750687,0.0987791316306042
0.4,Top10,0.5814386828729623,0.530779771154535,0.5814386828729623,0.530779771154535,0.4180055874798359,0.3827648130445202,0.2850142036415228,0.2608141742788983,-0.1704761904761905,0.1761389886159722,0.1495896391478527,0.1559987903774801,0.2384477407569695,0.2182361972189961,0.2796374542317887,0.2559714154696154
0.7,Top30,0.9122722867950332,0.015846699619831,0.9122722867950332,0.015846699619831,0.6635590129606086,0.0671974461245999,0.279762581502647,0.0792716634210647,0.0588235294117647,0.0,0.0988573848061151,0.0398541365237581,0.2121609533426026,0.0946698825154074,0.2749721135412996,0.0825744066542207
0.7,Top25,0.8987155043967944,0.0160180098771386,0.8987155043967944,0.0160180098771386,0.6544675943566466,0.0770674513783541,0.2782327476765562,0.1073629033043997,0.0102941176470588,0.0798056679483243,0.1088287193481677,0.0681148937964774,0.213487359230323,0.1218708050478434,0.2764571178821872,0.107625617127577
0.7,Top140,0.9940680258878029,0.0034220643574375,0.9940680258878029,0.0034220643574375,0.6992505414673371,0.0700076298779878,0.276502404812821,0.0615441126806904,-0.2352941176470587,0.1480359693190342,0.0237167217811926,0.0583181802747907,0.1776139656485154,0.0645176937991549,0.2688231420281053,0.0578673522250744
0.7,Top100,0.9932101120826434,0.0022345422212202,0.9932101120826434,0.0022345422212202,0.6870795117988395,0.0512855736117124,0.2762213493814507,0.0933166481798391,-0.1995798319327731,0.2178083642708877,0.0470673311927026,0.0302525479687913,0.1953941567760641,0.0820707283459407,0.2717072248897512,0.0892757587632972
0.7,Top50,0.9513044634297272,0.0423896101903783,0.9513044634297272,0.0423896101903783,0.6528762965266308,0.0863297040829607,0.2707342049509392,0.1393592018689492,-0.2389140271493213,0.2868292920387352,0.0327775189299179,0.052758750919567,0.1965881672733907,0.1098441079165867,0.265385000577539,0.1345707057539868
0.3,Top10,0.5695028609907816,0.5200297023638529,0.5695028609907816,0.5200297023638529,0.4023212290799069,0.3693388741429712,0.2458693278546161,0.2346872185269176,-0.08,0.0836660026534075,0.1524892477625506,0.1474940331179728,0.2051972581167362,0.1993031872679738,0.243353362497203,0.2322534321288632
0.6,Top80,0.9885311262554788,0.0028324211873088,0.9885311262554788,0.0028324211873088,0.668286669394433,0.0518412940366681,0.2347395591819649,0.0642603270151694,-0.3002941176470589,0.2810178299703521,-0.0304873073805936,0.051744699561705,0.1490654145987347,0.0572892392669351,0.2286294335621246,0.0602876547304579
0.6,Top120,0.9902327508576558,0.0023392639514069,0.9902327508576558,0.0023392639514069,0.6870020363260676,0.0644889098899717,0.2340991727661542,0.0665344668861411,0.0,0.0,0.0341143033387808,0.0445189660882297,0.1632086510654408,0.0700226551694714,0.2264964430556024,0.0658596076556374
0.6,Top130,0.9915188788194133,0.0020121935757429,0.9915188788194133,0.0020121935757429,0.6868977220465112,0.0631195721812498,0.2256032279149279,0.0598814333670761,-0.225,0.2053959590644373,0.0165643538552311,0.0178275199868672,0.1487366280960387,0.0581882625941305,0.217030027262865,0.0583769842117502
0.6,Top15,0.7957181496020845,0.1013691478854662,0.7957181496020845,0.1013691478854662,0.5988338796875604,0.0856322723055784,0.2139646425297559,0.1874293371240711,-0.0313725490196078,0.1707121479190502,0.1295507676595534,0.1530250868114423,0.153745936334896,0.1726983558739289,0.2118109672549316,0.1854716738708982
0.6,Top140,0.9904482218148012,0.0037892729628107,0.9904482218148012,0.0037892729628107,0.6880823791773422,0.0633248691598141,0.2087607940474009,0.0574075701881208,-0.1852941176470588,0.1875648676718939,0.0020163213667841,0.0493586580820512,0.1308614086668621,0.0539687779622939,0.2019930824584229,0.0528591487879556
0.7,Top40,0.9290081500540625,0.0199653990298867,0.9290081500540625,0.0199653990298867,0.6618876492392226,0.0617829408550847,0.200024742401398,0.0584290336618539,0.0470588235294117,0.0263066820882328,0.0465695148999412,0.0178745863261364,0.132168086350953,0.0557508629781758,0.1984141822851217,0.0582634777083002
0.6,Top90,0.9891664377950652,0.0023169617737468,0.9891664377950652,0.0023169617737468,0.6636003466600106,0.0568428779443001,0.196918577123577,0.0463525569413663,-0.1455882352941176,0.1556671655680354,-0.0087375476539358,0.0407571533636812,0.1214629698833755,0.0435809540576969,0.1909130715598583,0.0417226311182801
0.6,Top70,0.97062047127235,0.0267098814178075,0.97062047127235,0.0267098814178075,0.6455979225941457,0.0845349574490039,0.1895029013790473,0.1311793867983456,-0.3009523809523809,0.2935898692698174,-0.0304186627814054,0.0523277781292148,0.1109983217820803,0.1147533440147322,0.1840215422022433,0.1261199530864177
0.6,Top100,0.9898129095942128,0.0020823161237213,0.9898129095942128,0.0020823161237213,0.673793160518126,0.0490222795012916,0.1885080394334039,0.0922281015180045,-0.0352941176470588,0.0789200462646984,0.0188958619476258,0.0242021123966506,0.1156460279709484,0.0696664228249724,0.1833208801272273,0.0874301186096389
0.6,Top60,0.9113052412616536,0.0725662390888733,0.9113052412616536,0.0725662390888733,0.60835880590149,0.1091062393007628,0.1539440112150734,0.1370642573476491,-0.195,0.2786126343151007,-0.0025906735751295,0.0195591565680589,0.0862132208584162,0.1068692970458087,0.1476204325987765,0.1311398253856683
