threshold,topN,train_BA,train_BA_std,val_BA,val_BA_std,test_BA,test_BA_std,ext_BA,ext_BA_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.9,Top70,0.9970723122691983,0.0008872808300235,0.9970723122691983,0.0008872808300235,0.8675455522866974,0.0303256274000629,0.7612451564585979,0.0325500968659696,0.1888888888888888,0.074535599249993,0.6281052631578947,0.0738228019935766,0.7168638497652582,0.0281402513562105,0.7591003460207613,0.0262113867077239
0.9,Top90,0.9976142147172926,0.0008141411655378,0.9976142147172926,0.0008141411655378,0.8585064850241124,0.025734032784099,0.753182898635668,0.0290151216038566,0.1777777777777777,0.0724355822800294,0.608421052631579,0.0653935454725745,0.7089295774647887,0.0293083253782342,0.7507266435986159,0.0272089834354091
0.85,Top30,0.9901430504853443,0.0026215489801853,0.9901430504853443,0.0026215489801853,0.8385021601060977,0.0408300504719684,0.750721239946599,0.0348452258977275,0.2,0.0496903994999953,0.6373684210526316,0.0526315789473684,0.7252206572769953,0.0354087015676669,0.7529411764705882,0.0337410165324809
0.9,Top120,0.9973279424792902,0.0008772464158271,0.9973279424792902,0.0008772464158271,0.8630837156028747,0.0268894401235294,0.7496857803392921,0.040626561210845,0.1888888888888888,0.074535599249993,0.6189473684210526,0.0712229926459176,0.712037558685446,0.0423748206728206,0.7493425605536332,0.0396798468742205
0.9,Top100,0.997539927118852,0.0005680349207314,0.997539927118852,0.0005680349207314,0.8646447579973605,0.0249241339863014,0.7468040767151836,0.0326716182906391,0.2,0.0496903994999953,0.6242105263157894,0.0492323340364991,0.7098122065727699,0.0274163531013427,0.7453287197231834,0.0289594778465308
0.9,Top130,0.9970963947001558,0.0008536067709922,0.9970963947001558,0.0008536067709922,0.8656075251266842,0.0265210252813397,0.7462375044772231,0.0441813448136618,0.1999999999999999,0.0842541716005728,0.6242105263157894,0.0783972058408749,0.7091455399061033,0.0485734515298656,0.7449826989619377,0.043541595051569
0.8,Top15,0.9646043492268666,0.0154224816491126,0.9646043492268666,0.0154224816491126,0.8373965217197835,0.0398373546067858,0.7455895281820846,0.0445753224993926,0.3444444444444444,0.1138550085106622,0.6858947368421052,0.0131231119206534,0.730488262910798,0.0351800894829151,0.7483044982698962,0.0416618193003371
0.7,Top10,0.9624966735912168,0.0370671577443088,0.9624966735912168,0.0370671577443088,0.8293993734238596,0.0386597004706753,0.7416723649506691,0.0819511903484922,0.3555555555555555,0.1394433377556793,0.6842105263157895,0.0291690079524612,0.7144131455399061,0.0704853241213007,0.741522491349481,0.0791302652549817
0.85,Top25,0.9876543380343672,0.0040485993290008,0.9876543380343672,0.0040485993290008,0.8420109259252188,0.0422931669069293,0.7406434176679366,0.0429126942756961,0.2888888888888888,0.0912870929175276,0.6546315789473685,0.0542850790373761,0.7158779342723005,0.0447497812931675,0.7429065743944637,0.0416369529632171
0.85,Top80,0.9970451777413574,0.0008456769816105,0.9970451777413574,0.0008456769816105,0.8504522197490623,0.029981237819193,0.7336101071277392,0.0232157218137124,0.1777777777777777,0.0724355822800294,0.5847368421052631,0.0542513898107586,0.6918028169014084,0.0274846964485721,0.732318339100346,0.0227475427468837
