threshold,topN,train_BA,train_BA_std,val_BA,val_BA_std,test_BA,test_BA_std,ext_BA,ext_BA_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.6,Top80,0.9913339689521206,0.0021937213565633423,0.9913339689521206,0.0021937213565633423,0.7975813587148419,0.03187459929418866,0.582224610074566,0.025129838808664765,0.2444444444444444,0.23107371492317133,0.4811578947368421,0.03201107841473382,0.5580469483568076,0.022942274229813098,0.5819377162629757,0.023518468857773516
0.6,Top90,0.9918217625575247,0.0019210839052216612,0.9918217625575247,0.0019210839052216612,0.7951410000311372,0.036032463198951085,0.5672658005274982,0.017170709662385247,0.36666666666666664,0.13944333775567927,0.4945263157894736,0.02540966291647892,0.5466291079812207,0.017096145986352534,0.5668512110726643,0.015473358242990015
0.7,Top10,0.9624966735912169,0.03706715774430883,0.9624966735912169,0.03706715774430883,0.8293993734238596,0.038659700470675365,0.7416723649506691,0.08195119034849228,0.3555555555555555,0.1394433377556793,0.6842105263157895,0.029169007952461266,0.7144131455399061,0.07048532412130079,0.741522491349481,0.07913026525498171
0.7,Top100,0.9954211366586285,0.0017638991661925246,0.9954211366586285,0.0017638991661925246,0.8134957432519958,0.03220509656289001,0.5997655563153268,0.0381197154164035,0.33333333333333326,0.16666666666666669,0.5286315789473683,0.018291272156936312,0.5778403755868544,0.03435201995982414,0.6000692041522491,0.036500188246814495
0.7,Top120,0.9959521185921012,0.001714695466747523,0.9959521185921012,0.001714695466747523,0.8199931957099885,0.0353446791634582,0.6167562111295627,0.026997195275924122,0.21111111111111108,0.18592445034090566,0.5126315789473683,0.02956986187492152,0.5887417840375587,0.026059074423839278,0.6157785467128027,0.025873700976053828
0.7,Top130,0.996586571634625,0.0018008431606260358,0.996586571634625,0.0018008431606260358,0.8202151682536284,0.036644675457683094,0.6124417960991175,0.03272676084071656,0.22222222222222218,0.11785113019775795,0.5245263157894737,0.02592232163604892,0.5844413145539906,0.031367134941601926,0.6117647058823529,0.030826935049885644
0.7,Top140,0.9964427466086608,0.002339617252199631,0.9964427466086608,0.002339617252199631,0.8226751667662606,0.04098856984194165,0.6006642571065741,0.027010781277184155,0.3,0.12171612389003693,0.5141052631578947,0.035531968361227455,0.5710985915492958,0.028134380117118094,0.5996539792387543,0.025595013268332693
0.7,Top15,0.9254928706358012,0.04044976626052226,0.9254928706358012,0.04044976626052226,0.8094973348306445,0.046116608640706755,0.6693790498518446,0.08303026249572237,0.5222222222222223,0.1987615979999813,0.6521052631578947,0.09157592251507776,0.6531643192488262,0.07826051405766506,0.6711418685121108,0.08151179866546669
0.7,Top20,0.9131349674011867,0.013662805925935877,0.9131349674011867,0.013662805925935877,0.7918923543708607,0.027953552466721612,0.619273224577513,0.056029187874337354,0.5111111111111111,0.13833221775543036,0.602421052631579,0.06737828875100528,0.6065258215962441,0.06427717859244021,0.6217993079584775,0.05729387063810765
0.7,Top25,0.9252164947780928,0.011284202248710662,0.9252164947780928,0.011284202248710662,0.7814828526786871,0.044876919542905146,0.5991501416430595,0.04494612654797385,0.5111111111111111,0.07243558228002948,0.5656842105263158,0.03970354129212828,0.5853239436619718,0.053316836865531285,0.6013148788927335,0.04581568376515613
