threshold,topN,train_f1,train_f1_std,val_f1,val_f1_std,test_f1,test_f1_std,ext_f1,ext_f1_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.2,Top80,0.9310925511429493,0.009275668775294978,0.9310925511429493,0.009275668775294978,0.8780005084905416,0.00765367646580918,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.2,Top90,0.9375045549789178,0.03044661389642069,0.9375045549789178,0.03044661389642069,0.8858590972933937,0.020195585222883807,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.3,Top10,0.9448013689893578,0.060897922560480815,0.9448013689893578,0.060897922560480815,0.9100690465513994,0.0405046797917007,0.9050273215470451,0.013881737290252664,0.31555555555555553,0.08944271909999159,0.6040572330894911,0.03451515153285183,0.8278798366662311,0.01812176020185899,0.8889288312075692,0.016117810099333867
0.3,Top100,0.9905676201346774,0.0018946215755855993,0.9905676201346774,0.0018946215755855993,0.9193130526530734,0.00820925046508491,0.8910815749059285,0.0014041085116728203,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8731141768604005,0.0016177685949779344
0.3,Top120,0.9926205596434474,0.002922065368697363,0.9926205596434474,0.002922065368697363,0.9289528911866558,0.010450493013550737,0.8924332051310673,0.0007115982135466375,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8744334783035643,0.0009354298273227373
0.3,Top130,0.994345730202961,0.0010989356394366415,0.994345730202961,0.0010989356394366415,0.9289513099428683,0.01128350936213198,0.8924332051310673,0.0007115982135466375,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8744334783035643,0.0009354298273227373
0.3,Top140,0.9934777436543035,0.0015277429357260306,0.9934777436543035,0.0015277429357260306,0.929745140570799,0.011180214546262503,0.8928867089148286,0.0011611136893371612,0.4,0.0,0.5681818181818182,0.0,0.8090624317039412,0.0009773736333502428,0.8749642416891552,0.001510799646716199
0.3,Top15,0.900001558104037,0.05104419152098608,0.900001558104037,0.05104419152098608,0.8864243265457459,0.03207517583199762,0.8948755549644165,0.010253528022261517,0.3563636363636363,0.09757387538180902,0.5776223776223777,0.021109732654718282,0.8138672365087458,0.011721243795511422,0.8770804854811317,0.011818991505280351
0.3,Top20,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.3,Top25,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.3,Top30,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.3,Top40,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.3,Top50,0.9246097718432852,0.06378740880143953,0.9246097718432852,0.06378740880143953,0.8948113048216045,0.03462814970627901,0.8914164173600734,0.0015932438639948432,0.4,0.0,0.5681818181818182,0.0,0.8090624317039412,0.0009773736333502584,0.873114973780632,0.0018673307652077174
0.3,Top60,0.9237978863187664,0.06414842172034137,0.9237978863187664,0.06414842172034137,0.8926442803528751,0.03207620628209417,0.890910728358809,0.0015476433310866802,0.4,0.0,0.5681818181818182,0.0,0.8090624317039412,0.0009773736333502584,0.8728507947239066,0.001722092497612037
0.3,Top70,0.9433579434592845,0.059553480116750934,0.9433579434592845,0.059553480116750934,0.8936418035565901,0.025548371947687894,0.890404399244885,0.00042798973149706484,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.872585815124585,0.0011794402598571143
0.3,Top80,0.9848606317292419,0.005433213617002398,0.9848606317292419,0.005433213617002398,0.9055059836186292,0.008049097552115496,0.8910794298415752,0.0010016520157539845,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8733767584542982,0.0011037120440129066
0.3,Top90,0.9874391486882266,0.006488924259610588,0.9874391486882266,0.006488924259610588,0.9095560308874285,0.017305279729841038,0.8908541101853158,0.0011061013525401084,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8731125793975728,0.0009326058814554219
0.4,Top10,0.9472541261486093,0.06308206702968072,0.9472541261486093,0.06308206702968072,0.9114716520811467,0.041734910017176094,0.9062700316735002,0.014605071700461379,0.2408080808080808,0.16770353930127432,0.5920833011129419,0.03629199674797922,0.8282840019235971,0.01818482702330698,0.8903743111093384,0.01698563262507883
0.4,Top100,0.9954890943965854,0.0005752962865757709,0.9954890943965854,0.0005752962865757709,0.9293904484285587,0.008109859842000189,0.8928856339425982,0.0009302102309822847,0.4,0.0,0.5681818181818182,0.0,0.8090624317039412,0.0009773736333502428,0.8749634411465591,0.0011868230101491533
0.4,Top120,0.9958098802194503,0.0006748625987241503,0.9958098802194503,0.0006748625987241503,0.9335561080884011,0.010634293065167472,0.8951593001239735,0.002802586675803142,0.4,0.0,0.5681818181818182,0.0,0.8125902014234294,0.004787023793195383,0.8776294092330575,0.0033510903666813625
0.4,Top130,0.9962221842216191,0.0007563402556604675,0.9962221842216191,0.0007563402556604675,0.9324188252942772,0.010237459228536815,0.8944723819549802,0.0016708630673506596,0.4,0.0,0.5681818181818182,0.0,0.8108179373560833,0.002691202793337272,0.8768239423387907,0.0019743899609252213
0.4,Top140,0.996038278161997,0.0008837338879334058,0.996038278161997,0.0008837338879334058,0.9340415697260026,0.008793557399258424,0.8946993642081832,0.001287452406853436,0.4,0.0,0.5681818181818182,0.0,0.8112550321328008,0.002408712562101862,0.8770889219381124,0.0016325427509953265
0.4,Top15,0.900365863994093,0.05185845484566365,0.900365863994093,0.05185845484566365,0.8871047930029052,0.033562394509788054,0.8952279816818212,0.01104157811946534,0.32,0.17888543819998318,0.5771260997067449,0.020000021499631572,0.8151929524686082,0.014685634800619869,0.8778919234945294,0.013633422062764926
0.4,Top20,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.4,Top25,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.4,Top30,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.4,Top40,0.8770817650620837,0.0015239506067823503,0.8770817650620837,0.0015239506067823503,0.8729756365512262,0.007043185930270583,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.4,Top50,0.9256206489821037,0.06515658123350222,0.9256206489821037,0.06515658123350222,0.8976126350280227,0.03828418374790302,0.8911445742293822,0.0017504510160383235,0.29714285714285715,0.17332286729260687,0.5547833302600037,0.021948916543204057,0.8082287600247401,0.0031271069078535156,0.873076923076923,0.0027801772020506943
0.4,Top60,0.9249874974593165,0.06576559309179457,0.9249874974593165,0.06576559309179457,0.8965399142077265,0.036457452524581664,0.8917614684380719,0.0020544249656406833,0.3771428571428571,0.05111012519999521,0.5648902821316615,0.007360098358541718,0.8097333499117247,0.0018980048675063135,0.8735702098566529,0.0025047382624663536
0.4,Top70,0.9507792952278749,0.06176838938478446,0.9507792952278749,0.06176838938478446,0.9060561207511062,0.03705077970399217,0.8924410288135325,0.0026658660221984677,0.4,0.0,0.5681818181818182,0.0,0.8099389903347566,0.0019593841858893133,0.8747072931811705,0.0033029183378962
0.4,Top80,0.995718038064809,0.0005288411289366112,0.995718038064809,0.0005288411289366112,0.9245282308944924,0.007332437549355815,0.8922067409953947,0.0004635367820015969,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.874168498704243,0.000590722329069657
0.4,Top90,0.9959042791974593,0.0016206266216172893,0.9959042791974593,0.0016206266216172893,0.9265495772697838,0.010635274038381845,0.8922090343141494,0.0016652532862474142,0.4,0.0,0.5681818181818182,0.0,0.8090624317039412,0.0009773736333502428,0.8744350830331085,0.0016226709510126969
0.5,Top10,0.9657600399795923,0.039734608575593626,0.9657600399795923,0.039734608575593626,0.918483441580188,0.03087026571435005,0.9074546674532812,0.016474625812656893,0.16,0.21908902300206645,0.5866666666666667,0.038111406938644704,0.8288462946861174,0.020571666222407876,0.8920905412380404,0.019413862444632626
0.5,Top100,0.9971874198863953,0.0006782596270285904,0.9971874198863953,0.0006782596270285904,0.934924493390031,0.008472757147874878,0.8972271284536376,0.004830377558269536,0.4,0.0,0.5707941483803552,0.003577080443476712,0.8143892915510174,0.007647249641021643,0.8800550327052893,0.005823311256076295
0.5,Top120,0.9971876918403314,0.0006942880979397067,0.9971876918403314,0.0006942880979397067,0.9362179903632255,0.007703231587754165,0.8997392495799229,0.004340193845878574,0.4,0.0,0.5734368545114334,0.005518689191747375,0.8192744000314063,0.0071568190073952815,0.8830064236932588,0.005200420920943185
0.5,Top130,0.997555231215838,0.0008083303260756964,0.997555231215838,0.0008083303260756964,0.9347955908922521,0.008569371311076272,0.8989977421772817,0.003974692853469397,0.3771428571428571,0.051110125199995214,0.5714051263138484,0.004692776318647856,0.8172770465326517,0.0060437741147610705,0.8821222921979146,0.00480599564861313
0.5,Top140,0.9972326630779298,0.0008458961916039138,0.9972326630779298,0.0008458961916039138,0.9364303424232444,0.008675666911183941,0.8990521857788737,0.004472607464430661,0.4,0.0,0.5721306894121649,0.00590087184395958,0.8179366844367186,0.007327905257165385,0.8821992963961927,0.005356444590382829
0.5,Top15,0.9329400405284852,0.034793407180303534,0.9329400405284852,0.034793407180303534,0.902535778068126,0.027366537280184615,0.8956959387750205,0.01087336477763034,0.32,0.17888543819998318,0.5855799373040753,0.03890337703800571,0.8146329618027732,0.012248353485459528,0.8783946360752195,0.013331961931926097
0.5,Top20,0.9136340732367778,0.007466810899461077,0.9136340732367778,0.007466810899461077,0.8877057626211536,0.011061136772973662,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.5,Top25,0.9103929832159414,0.010070066835387454,0.9103929832159414,0.010070066835387454,0.8865683035030871,0.012547681978606947,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.5,Top30,0.9251608742160314,0.003596160683354664,0.9251608742160314,0.003596160683354664,0.89217367088456,0.013649674022886728,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.5,Top40,0.9259722453273349,0.010887252008207967,0.9259722453273349,0.010887252008207967,0.8921637904035359,0.011101405313134593,0.8902900378310215,0.0,0.4,0.0,0.5681818181818182,0.0,0.8086253369272237,0.0,0.8717948717948719,0.0
0.5,Top50,0.9550267911850309,0.04170225501156945,0.9550267911850309,0.04170225501156945,0.9083195017863941,0.030036405272075076,0.8945343830589731,0.005811809057971431,0.27076923076923076,0.185127494849124,0.5552029082658692,0.017782284493774426,0.8120489024410247,0.00484979086394546,0.8767805165258864,0.006828043375627793
0.5,Top60,0.9629228423009529,0.03160050243360444,0.9629228423009529,0.03160050243360444,0.9137323014839389,0.02783520951611049,0.8936039019031761,0.004373043457189708,0.27076923076923076,0.185127494849124,0.5552818761677727,0.02189029026736714,0.8107155370117376,0.006575089341397171,0.8756834277265615,0.005208562310956548
0.5,Top70,0.9840706189580576,0.017052070533240662,0.9840706189580576,0.017052070533240662,0.9236462425976019,0.021724612312470557,0.8958225894073992,0.006411739249300965,0.3771428571428571,0.05111012519999521,0.56619644723093,0.008570274672342301,0.8133008069166436,0.00813813825623357,0.8783962131511724,0.0076954740901514175
0.5,Top80,0.99663482549799,0.000604653658189039,0.99663482549799,0.000604653658189039,0.9319537561993266,0.008593707822129542,0.8969327996525971,0.0034687904325249467,0.3771428571428571,0.051110125199995214,0.56619644723093,0.008570274672342282,0.8141413704788354,0.0033262141349109766,0.8796985839411651,0.0041459182108533575
0.5,Top90,0.9967284480792251,0.0008641223940185132,0.9967284480792251,0.0008641223940185132,0.9336500834892686,0.008203958942651133,0.8960188161198204,0.0033434075221395994,0.3771428571428571,0.051110125199995214,0.5648902821316615,0.00736009835854171,0.812821101956863,0.004162616997235518,0.8786265776428415,0.00396337990324876
0.6,Top10,0.9806988711434348,0.019320808652888995,0.9806988711434348,0.019320808652888995,0.9354084158724044,0.012723074230000471,0.9153719920853381,0.014226373515628369,0.178021978021978,0.24404512778006698,0.6236556308307721,0.024958285466464215,0.8374436303464471,0.01875971483455671,0.9009971792838766,0.016694540645371566
0.6,Top100,0.9977847685805722,0.0004488084965120192,0.9977847685805722,0.0004488084965120192,0.9377520027433865,0.008322043020798848,0.9024740361769787,0.006297236751729113,0.3771428571428571,0.05111012519999521,0.5727649388836238,0.009844655192390622,0.822245375148192,0.008874925443925073,0.8862111217950526,0.007564239115858593
0.6,Top120,0.9978774437805367,0.000497141168491073,0.9978774437805367,0.000497141168491073,0.9392350869337529,0.009712268298242652,0.9053717345235913,0.004607246396607913,0.4,0.0,0.5789762534866447,0.014196774226381577,0.8279683221124973,0.009090608127458726,0.8896730788902525,0.005419141593966161
0.6,Top130,0.9981532838889464,0.00042955096115571687,0.9981532838889464,0.00042955096115571687,0.9392298516785468,0.009100375067243083,0.9031080539566,0.004609462530945131,0.2523076923076923,0.13482401415511783,0.5651490508002205,0.010337888209920753,0.8227193246375493,0.008808821336217102,0.8869184917451524,0.005465665301080355
0.6,Top140,0.997923325089198,0.0008127700834564577,0.997923325089198,0.0008127700834564577,0.9391649264413695,0.009833152389888036,0.9016591547941518,0.0027587959961354503,0.2786813186813187,0.12313970141463301,0.562166015684457,0.018828998949703635,0.8195617525273724,0.00708085954602525,0.8851290575619857,0.0032698017267318684
0.6,Top15,0.9624510294006676,0.017775348860084347,0.9624510294006676,0.017775348860084347,0.9291444257410404,0.010898019546120684,0.9023546462140424,0.008312689963543559,0.3371428571428571,0.18887421578329608,0.6017883797345832,0.03289892686784349,0.8214146581641681,0.009246212697725313,0.8861762505299422,0.010191781446019194
0.6,Top20,0.9540533040910756,0.0039353143260492515,0.9540533040910756,0.0039353143260492515,0.9254000675214764,0.007550468505950378,0.8975404259096085,0.002750374440132134,0.42285714285714276,0.012777531299998758,0.5815526400105862,0.01069507734212619,0.8152294310884185,0.003502747004227617,0.8803018996646651,0.00323219448205862
0.6,Top25,0.95627975856254,0.0028987782008600667,0.95627975856254,0.0028987782008600667,0.926096559601848,0.011331242304399587,0.8966244576478954,0.0017291877449955146,0.42285714285714276,0.012777531299998758,0.574743019610702,0.0046718737252858305,0.813454778630561,0.002421808060536818,0.8792249234706333,0.0020314637026546314
0.6,Top30,0.9616791378848184,0.0018808194789752945,0.9616791378848184,0.0018808194789752945,0.9280070903433877,0.00914559265968312,0.895942558001418,0.001974326061264053,0.4171428571428571,0.015649215928718974,0.5734368545114334,0.005518689191747377,0.8139038548309623,0.0037058924424375594,0.8784243370091819,0.0023193273649702076
0.6,Top40,0.9649701632576478,0.00571829094764967,0.9649701632576478,0.00571829094764967,0.9264568432318894,0.008168422489852436,0.8948041237516398,0.0008019302642425096,0.4,0.0,0.5681818181818182,0.0,0.8108108108108109,0.0,0.8770873025423764,0.0009411163347604549
0.6,Top50,0.9776303249423224,0.019783353211828718,0.9776303249423224,0.019783353211828718,0.9272413659583767,0.011817485507120128,0.8984082308562351,0.006058143835008171,0.2733333333333333,0.1831817555204545,0.5590748757415425,0.012567253074625395,0.8137042348392892,0.004251385252994923,0.8809971289278259,0.006811207631259681
0.6,Top60,0.9824502680634094,0.014092670823042415,0.9824502680634094,0.014092670823042415,0.9309331162667773,0.0145311459041577,0.8995584453163994,0.008673362837845536,0.27076923076923076,0.185127494849124,0.5604212860310421,0.01368517394193847,0.816865963630268,0.012159458973567063,0.8824018193625616,0.010210846747066973
0.6,Top70,0.9938278471707547,0.0054618664849361166,0.9938278471707547,0.0054618664849361166,0.9348121727108643,0.011920054883273388,0.9014768284154406,0.008581037472204818,0.19333333333333333,0.200554786086551,0.5477591657505575,0.024945782155988923,0.8191988638425431,0.01370167805340285,0.8849670242647569,0.010223562789691979
0.6,Top80,0.9975085657605881,0.0006206645334936231,0.9975085657605881,0.0006206645334936231,0.9366616610860466,0.00851619610995769,0.9044261339798988,0.004929963041180756,0.19868131868131866,0.18637051625022644,0.5478100331041509,0.02485849218467042,0.8235662723150536,0.008936378514111788,0.8884311366314218,0.005959953920136989
0.6,Top90,0.9976471225838497,0.0004991315207292797,0.9976471225838497,0.0004991315207292797,0.9360174069603339,0.009021137232755636,0.9022925744875158,0.003167806585064019,0.305054945054945,0.10203105858429298,0.5601781816466471,0.01764941254790726,0.8216087942970601,0.006256796831697244,0.8859613675482189,0.0038890600140558673
0.7,Top10,0.9884521786029794,0.008912266573405892,0.9884521786029794,0.008912266573405892,0.9420208234970048,0.0067547599260952855,0.9239696078797699,0.008940381165950364,0.11333333333333333,0.1757523510195209,0.6509932251117292,0.022991223311236292,0.8524337167209117,0.016561265446327866,0.9118128700247329,0.010992804598754397
0.7,Top100,0.9985230610478452,0.00047558227451524935,0.9985230610478452,0.00047558227451524935,0.9382916407434794,0.00843047627154657,0.9073547869655668,0.006191242522560772,0.2602197802197802,0.15199514416512322,0.5748505594901478,0.010483269083835211,0.8292557884099363,0.009003014456484132,0.8922012719034133,0.007412775784786602
0.7,Top120,0.9985678091043269,0.0005498006722453735,0.9985678091043269,0.0005498006722453735,0.9391473224586042,0.010132924458526133,0.9087841878330579,0.005039028015308843,0.1571428571428571,0.15576597365520117,0.5610054958236971,0.020119700878988636,0.8288620845678121,0.008400659841808206,0.8935147660083764,0.006053760934582367
0.7,Top130,0.9986138166724159,0.0005637726655649418,0.9986138166724159,0.0005637726655649418,0.9383311459601684,0.011143594903013351,0.9081352528860916,0.005746629079353371,0.17838827838827837,0.11789808482521212,0.568873439387911,0.010346705376690407,0.8283444479691141,0.009375408486350661,0.8931037646068443,0.006287178167328421
0.7,Top140,0.9987069022448024,0.0007391689980187914,0.9987069022448024,0.0007391689980187914,0.9398577501296769,0.012469449966821481,0.9054797061260379,0.0036522237018258934,0.2371428571428571,0.10462111752075928,0.5663148876738274,0.018725102062018755,0.8234741447567412,0.006138732346052681,0.8899585922749422,0.003982449891925478
0.7,Top15,0.9791668916528146,0.00974202074185949,0.9791668916528146,0.00974202074185949,0.9417180966881823,0.008004384810615611,0.9178211790542552,0.010258679501540536,0.3224242424242424,0.2321160692523082,0.6490759245867391,0.05624095017503326,0.8470617360668751,0.019671736731474945,0.9043939500589964,0.012214841342702667
0.7,Top20,0.9762732642997936,0.0034527292583951385,0.9762732642997936,0.0034527292583951385,0.9393030386415159,0.00786740701548893,0.9132173800751031,0.011416876472899224,0.38489510489510487,0.09795403217921786,0.6210481418106857,0.043005198440687585,0.8413168733348868,0.02146583186308827,0.8987633144992089,0.013521817103807322
0.7,Top25,0.979494899860558,0.0028764629604560803,0.979494899860558,0.0028764629604560803,0.9375345115210628,0.011220571511741608,0.9094950881450181,0.008549049333677228,0.3914085914085913,0.05459611294009964,0.6006906570665742,0.02186481602008848,0.8349531502150853,0.016686003860963097,0.8943709472241267,0.01009170276691987
0.7,Top30,0.9820766227341451,0.002893678502062206,0.9820766227341451,0.002893678502062206,0.9383911184564319,0.010618995944178118,0.9097869142441611,0.006214453796348931,0.4285714285714285,0.0,0.5997473343602044,0.013027252656331272,0.8351863747363263,0.012727748318522605,0.8944545980250685,0.007608752469096645
