threshold,topN,train_MCC,train_MCC_std,val_MCC,val_MCC_std,test_MCC,test_MCC_std,ext_MCC,ext_MCC_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.6,Top10,0.9062502135023192,0.0959837352240436,0.9062502135023192,0.0959837352240436,0.6844601218017637,0.0672493511010574,0.4767837053121641,0.1569018644909355,-0.1435106737116401,0.3310730939189627,0.3114738373220255,0.0708200257094353,0.3979286824699357,0.1350435708225307,0.4711868761287097,0.1540223754453175
0.8,Top100,0.9962003251136248,0.0019243466991617,0.9962003251136248,0.0019243466991617,0.7148226502393666,0.0604941431229307,0.4700189758480201,0.0655964671821949,-0.7153207066346049,0.1019576300465638,0.0773253358342712,0.0979384045170888,0.3677905121361838,0.0710072879871417,0.4674516276420585,0.0663580633962132
0.8,Top140,0.9940966497803204,0.0019112024437562,0.9940966497803204,0.0019112024437562,0.7116055697897001,0.0458170523781347,0.462159745117381,0.0487354783672083,-0.6686498511580519,0.1352579554409071,0.0781032095412851,0.1237344328347476,0.353924795000322,0.0573153845104163,0.458559844280307,0.0456242810124329
0.7,Top20,0.8876248036073282,0.0176925169648834,0.8876248036073282,0.0176925169648834,0.7006069779733413,0.0349838873072172,0.426904759693789,0.11124748055055,-0.0021118963471211,0.2781642990180913,0.266712708308282,0.1299648475178364,0.3653256060597661,0.1287106032584047,0.4250392553887884,0.1121527434562338
0.7,Top90,0.9930199416992294,0.0014426119195726,0.9930199416992294,0.0014426119195726,0.6976493164964952,0.0499860427943311,0.4200266509846942,0.027143278363528,-0.669959343546128,0.192590876321283,-0.0160800716045294,0.0941434076560615,0.3332986976342712,0.0341703408879879,0.4194008492333646,0.0259159322023434
0.7,Top80,0.9923971508217876,0.0015149326899027,0.9923971508217876,0.0015149326899027,0.7069781303857634,0.0544642441826313,0.414740215852339,0.0382568855299149,-0.7898232749549755,0.0596433253397214,-0.0261730960583586,0.100793453463186,0.3109344215077297,0.0363904776536939,0.4095711918359045,0.0382855549108921
0.7,Top30,0.9158806202326928,0.0146577091594503,0.9158806202326928,0.0146577091594503,0.6950959438701958,0.0518884698834537,0.3999577130933252,0.0615481990110472,0.1740776559556978,0.0,0.2242261670758874,0.0511210606948242,0.3378347938169735,0.0786408007173335,0.3956233714939886,0.0646420847170434
0.7,Top60,0.9635262504939834,0.0248655352020881,0.9635262504939834,0.0248655352020881,0.7020585757368634,0.0610148829207781,0.3953743161863073,0.0965702224894094,-0.314414254053146,0.458471187564157,0.0583043902791201,0.1203308917790454,0.3029790952377177,0.1026899574129807,0.3921709315772533,0.0961766225356958
0.7,Top120,0.9934458884112892,0.0025415963952953,0.9934458884112892,0.0025415963952953,0.7057214084594594,0.0505894146713856,0.3944398489963843,0.0515674638761584,-0.6010792430922972,0.3368606207813857,0.035492472699388,0.1112367896838273,0.2995234188713335,0.0581983646875448,0.3900159795458906,0.0524947532860718
0.7,Top25,0.9034361522185276,0.0145943624952409,0.9034361522185276,0.0145943624952409,0.6892344617329662,0.0593280054181643,0.3932944295331547,0.0850051186154842,0.0528068156239864,0.1894946956342241,0.2154237767712191,0.0807204474094638,0.3305538484206474,0.1029621037125861,0.3915330648842081,0.0852444513871855
0.7,Top130,0.99365674429105,0.0026118970708623,0.99365674429105,0.0026118970708623,0.7027262225527272,0.0562701696713792,0.3851692583115803,0.0655524335845242,-0.6382229482917904,0.145017696160268,0.0545926116469394,0.1190857072485847,0.2927841769192236,0.0676478291481057,0.3846973134786536,0.0587906817936084
0.7,Top70,0.9875013388197196,0.0085363268207323,0.9875013388197196,0.0085363268207323,0.6961940134519898,0.0579938987823347,0.3843252384283808,0.078473419583175,-0.652648837617179,0.2477680950808813,-0.042686102347083,0.0552034745642181,0.2874604458824539,0.0684600486783547,0.3804961643468522,0.0785625203268666
0.7,Top100,0.9932219994567052,0.0022261745735698,0.9932219994567052,0.0022261745735698,0.699135731876656,0.0462715867561875,0.3727979705476904,0.0705301297502457,-0.3710254656578283,0.3100112062064172,0.1046519164006563,0.0516629910369036,0.2950915895837345,0.0690861629895529,0.3731230476176292,0.0708790933375572
0.7,Top50,0.9530399947628728,0.0403580833882046,0.9530399947628728,0.0403580833882046,0.6810917687208222,0.0667845245831265,0.3665689111744204,0.095574047072932,-0.3428830828078684,0.402653571319223,0.0581751356073622,0.0835279608574904,0.2910457190831306,0.0763761078045231,0.3629371028834007,0.0934437363847921
0.7,Top140,0.994072726807378,0.00341511516374,0.994072726807378,0.00341511516374,0.7087836204744735,0.0652166564743436,0.3590022141635805,0.0442828123969837,-0.437779926906752,0.2451514208814589,0.025423403994561,0.1519817224864202,0.2590710575673346,0.0521383839799031,0.3575977264986453,0.0397112956764444
0.6,Top120,0.9902678640852788,0.0023203906596752,0.9902678640852788,0.0023203906596752,0.7021368209551726,0.0558046039686023,0.3503335396466268,0.0569526823344456,0.0,0.0,0.0976056651212573,0.1015655685699119,0.2863660213396579,0.0713997050196649,0.350567683426302,0.0561976327467713
0.6,Top80,0.9885904866884831,0.0028043650208015,0.9885904866884831,0.0028043650208015,0.6874128212960329,0.0440899108821254,0.3401054142153182,0.0587080782051529,-0.5560863715228509,0.4453183345727773,-0.0811211606821012,0.1415194857771408,0.2510172864030201,0.0778132544584707,0.3374880017365866,0.0603533535749475
0.7,Top40,0.9314865395635902,0.0186764992715417,0.9314865395635902,0.0186764992715417,0.694856543799977,0.049358679006418,0.3311125036349321,0.055071059249415,0.1392621247645582,0.0778498944161522,0.151897115641364,0.0323173672263367,0.261239982842994,0.0639324036614168,0.3295979577070154,0.0550671241602417
0.6,Top130,0.991540536925093,0.0019952196676643,0.991540536925093,0.0019952196676643,0.702201397951145,0.0536634215976248,0.3262617670303404,0.054157112383586,-0.46475800154489,0.4242640687119285,0.0458347412413546,0.0604473693651583,0.2459841945174064,0.0724900242284388,0.3225837508511071,0.0562587590477214
0.5,Top10,0.8173838554636715,0.2173467710385168,0.8173838554636715,0.2173467710385168,0.5640609268684271,0.1966695523876612,0.3208462857795515,0.2937270756248887,-0.3008826841743146,0.3013391227891401,0.1569802743833535,0.1653468042905241,0.2702169771518815,0.2474246112525547,0.3169037509270415,0.290198451639766
0.6,Top15,0.8152490003037384,0.0896160547253709,0.8152490003037384,0.0896160547253709,0.6434500799311615,0.0590178241846805,0.3168841374839767,0.1392123735224865,0.037779926906752,0.2207281062952814,0.2038254660845833,0.1449664031376702,0.2457794980536975,0.1336545184173625,0.314840305539381,0.1378578992575921
0.6,Top90,0.9892191187738746,0.0022897278278834,0.9892191187738746,0.0022897278278834,0.6835996075515783,0.0481705641842125,0.3129017345407868,0.0415796014030775,-0.363812520995134,0.3477271895072238,-0.0407857553310696,0.1487003950232495,0.2338610729620687,0.0588907688088459,0.3118029276246056,0.0437202672011083
0.6,Top140,0.990478454329698,0.0037676936854984,0.990478454329698,0.0037676936854984,0.7019582844703123,0.0563111403388064,0.310346496018863,0.041570724589737,-0.414285261270012,0.3919712630408835,-0.0145027086585314,0.1342427385723631,0.221853408396656,0.0668879917279426,0.3060217198830137,0.0406265653803948
0.6,Top100,0.9898517728275396,0.0020614317081536,0.9898517728275396,0.0020614317081536,0.6930579983398522,0.0420949555297328,0.3080206820751504,0.085996378728796,-0.1044465935734187,0.2335496832484569,0.0717123351895642,0.0858730202149627,0.2317665614270228,0.0913224990214278,0.307948160922709,0.0880160787579759
0.4,Top10,0.5816274169607194,0.5309520511816342,0.5816274169607194,0.5309520511816342,0.4245266459042237,0.3883652562477712,0.3007588767150519,0.2746676285623424,-0.2017893341315202,0.2041908993590059,0.1613766640790794,0.1632589508282315,0.2536887289057226,0.2316001901658577,0.2963494587397385,0.2706257181356214
