threshold,topN,train_prc,train_prc_std,val_prc,val_prc_std,test_prc,test_prc_std,ext_prc,ext_prc_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.95,Top20,0.9998952750048355,1.765361984944325e-05,0.9998952750048355,1.765361984944325e-05,0.98219312604942,0.0099162781016602,0.986513428056582,0.0022260929286844,0.1893722943722943,0.0280886374725176,0.770749118430886,0.0250276594140407,0.947337928128891,0.0064154618489946,0.9817963264872226,0.0026241545303176
0.1,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.2,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.3,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.4,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.5,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.6,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.7,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.8,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.85,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.9,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.95,Top15,0.9998074275241684,3.6236563467557e-05,0.9998074275241684,3.6236563467557e-05,0.9815362551637864,0.0096701801987444,0.9862867050386358,0.0032953909686433,0.1888708513708513,0.0424878566963107,0.7637782768701412,0.0257315663279091,0.9480076657872922,0.0109348695739082,0.9815805459818788,0.0043730515756903
0.1,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.2,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.3,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.4,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.5,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.6,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.7,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.8,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.85,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.9,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.95,Top25,0.9999567717409598,2.4107954673905384e-05,0.9999567717409598,2.4107954673905384e-05,0.9827082211111132,0.0097335224766361,0.9856773727503269,0.0024266702043903,0.1697498797498797,0.0150024509780538,0.7640200915501679,0.0341001833164533,0.9429770780931324,0.0068496075191909,0.9806672657128488,0.0022710403854114
0.1,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.2,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.3,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.4,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.5,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.6,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.7,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.8,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.85,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.9,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.95,Top10,0.9998765564713404,6.39633214514855e-05,0.9998765564713404,6.39633214514855e-05,0.981908454806017,0.0085290690871703,0.9847285619644568,0.0042928276554781,0.1835173160173159,0.0482945325629262,0.7514586090031351,0.0449950059433769,0.9437414534493171,0.0152082815993113,0.9798484226714986,0.0059038718176199
0.1,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.2,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.3,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.4,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.5,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.6,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.7,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.8,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.85,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.9,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.95,Top30,0.9999635954166636,1.562466889941087e-05,0.9999635954166636,1.562466889941087e-05,0.9830580552628498,0.0097272004984662,0.9847220011664368,0.0020420056165769,0.1682118807118807,0.0263238468862182,0.750285364052443,0.0244452288397838,0.9376326667245524,0.0055819406119251,0.9791189388414856,0.0018532433584701
0.1,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.2,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.3,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.4,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.5,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.6,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.7,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.8,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.85,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.9,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.95,Top40,0.999985078651118,5.796491549980347e-06,0.999985078651118,5.796491549980347e-06,0.9844469130331838,0.0082195537896109,0.9838261799919472,0.0021987450652298,0.154553872053872,0.0066996175781127,0.7827072055542101,0.0280473853299329,0.9358336705998516,0.0053541013815538,0.9778707558516424,0.0013821194585083
0.1,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.2,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.3,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.4,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.5,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.6,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.7,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.8,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.85,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.9,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.95,Top130,0.9999853554610364,1.9084917255169316e-05,0.9999853554610364,1.9084917255169316e-05,0.974749447914072,0.0160580885912001,0.983019583626389,0.0054679635518819,0.1432070707070706,0.0046169477359152,0.7867901057233826,0.0562161900381355,0.9434030367058788,0.0083488239307618,0.9799442189663128,0.0022372151536928
0.1,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.2,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.3,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.4,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.5,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.6,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.7,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.8,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.85,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.9,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
0.95,Top140,0.9999847502863056,1.7354266708851832e-05,0.9999847502863056,1.7354266708851832e-05,0.9746207659971052,0.0162632407702344,0.9826027785564976,0.0040038201025584,0.1408501683501683,0.0032376783816908,0.7503414975886442,0.0658347531667981,0.9348387433648074,0.0109287850421011,0.97813447736812,0.0027887895694749
