threshold,topN,train_accuracy,train_accuracy_std,val_accuracy,val_accuracy_std,test_accuracy,test_accuracy_std,ext_accuracy,ext_accuracy_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.8,Top140,0.9979776092452148,0.0006560455805195,0.9979776092452148,0.0006560455805195,0.903170028818444,0.0150574645275079,0.8536363636363637,0.0098543106312176,0.1666666666666666,0.0833333333333333,0.4603174603174603,0.0538280157390894,0.7438914027149321,0.0182684427494899,0.8336898395721924,0.0109266399688248
0.7,Top20,0.9620079451065364,0.005718132456106,0.9620079451065364,0.005718132456106,0.9008645533141212,0.0128233979603959,0.8477272727272727,0.021858390979172,0.4,0.149071198499986,0.526984126984127,0.0804685197183275,0.7447963800904978,0.0406736743063243,0.8262032085561497,0.0257157540931435
0.7,Top90,0.9976164680390032,0.0004845217719393,0.9976164680390032,0.0004845217719393,0.9002881844380403,0.0153307620498793,0.8454545454545455,0.0053300179088902,0.1333333333333332,0.0745355992499929,0.4158730158730158,0.0344118783947282,0.734841628959276,0.0093830051372524,0.8240641711229946,0.0057966533124809
0.7,Top80,0.997399783315276,0.000535658973427,0.997399783315276,0.000535658973427,0.903170028818444,0.016877867970428,0.8445454545454545,0.0072940029708551,0.0999999999999999,0.0372677996249964,0.4158730158730158,0.0344118783947282,0.7303167420814479,0.0104170718852682,0.8224598930481284,0.0085811799657118
0.95,Top10,0.970747562296858,0.0088902373601236,0.970747562296858,0.0088902373601236,0.8876080691642653,0.016302173629661,0.8422727272727272,0.0126131244777378,0.7,0.0456435464587638,0.7301587301587301,0.0296956935458249,0.7276018099547511,0.0290439937301017,0.8213903743315507,0.0144484022311297
0.7,Top60,0.98757674250632,0.0084332464680169,0.98757674250632,0.0084332464680169,0.9014409221902018,0.0201110620430754,0.8413636363636364,0.0197086212624353,0.2333333333333333,0.1369306393762915,0.4349206349206349,0.0679023797974839,0.7266968325791855,0.0342519291724444,0.818716577540107,0.0231866132499238
0.7,Top120,0.997760924521488,0.0008622128123014,0.997760924521488,0.0008622128123014,0.9025936599423632,0.0163530385695805,0.8409090909090908,0.0097753696216393,0.1499999999999999,0.123603308118261,0.4285714285714285,0.0317460317460317,0.7266968325791855,0.0161887274389125,0.8181818181818181,0.0115004348489874
0.7,Top30,0.9714698447092814,0.0047500709418439,0.9714698447092814,0.0047500709418439,0.899135446685879,0.0178813741296697,0.8409090909090908,0.0121330434682173,0.3333333333333333,0.0,0.4698412698412698,0.0288347652771189,0.7321266968325791,0.0250713034881358,0.8176470588235294,0.0148148611520803
0.7,Top25,0.9672806067172266,0.0047404512309456,0.9672806067172266,0.0047404512309456,0.897406340057637,0.0193963327613416,0.8404545454545455,0.0166546099641466,0.3333333333333333,0.0589255650988789,0.4793650793650793,0.0494362269917379,0.7321266968325791,0.0326921119786216,0.8176470588235294,0.0195936587813488
0.5,Top10,0.9422896352473816,0.0678317983014478,0.9422896352473816,0.0678317983014478,0.863400576368876,0.0571158000776368,0.8400000000000001,0.0352675722568561,0.3,0.1263812574008592,0.526984126984127,0.1301200097264711,0.734841628959276,0.0520460348760564,0.8176470588235294,0.041825908445479
0.7,Top130,0.99783315276273,0.0008846116803117,0.99783315276273,0.0008846116803117,0.9014409221902018,0.017927759095096,0.8395454545454545,0.0114316148545084,0.1333333333333332,0.0456435464587638,0.4412698412698412,0.0361960452412424,0.7248868778280543,0.0187660102745047,0.8171122994652407,0.0124840829197099
0.7,Top70,0.9957385337667028,0.0028936403935009,0.9957385337667028,0.0028936403935009,0.8997118155619596,0.0184977596955402,0.8395454545454545,0.0144277911346398,0.1333333333333333,0.0745355992499929,0.4031746031746032,0.0180980226206212,0.7230769230769231,0.0198270609051644,0.8165775401069519,0.0169738719231057
0.7,Top100,0.9976886962802456,0.0007488783442877,0.9976886962802456,0.0007488783442877,0.9008645533141212,0.0140591480318737,0.8372727272727273,0.0126131244777378,0.1999999999999999,0.074535599249993,0.4412698412698412,0.026082026547865,0.7239819004524887,0.0194622743598249,0.8144385026737968,0.0148389699738092
0.4,Top10,0.9068255687973998,0.1132449800637429,0.9068255687973998,0.1132449800637429,0.8489913544668587,0.0782514947546044,0.8368181818181817,0.0315491876229709,0.3166666666666667,0.0912870929175277,0.5238095238095238,0.1249842519684414,0.7303167420814479,0.0470892696497654,0.8133689839572191,0.0371166913211422
0.7,Top50,0.9841097869266884,0.0135920615865357,0.9841097869266884,0.0135920615865357,0.8951008645533142,0.019609251684385,0.8363636363636363,0.0170075335762452,0.2166666666666666,0.074535599249993,0.4317460317460317,0.0468186704881035,0.7230769230769231,0.0229389897839576,0.8128342245989305,0.0200088630308766
