model,feat,train_EF_0.01,train_EF_0.01_std,val_EF_0.01,val_EF_0.01_std,test_EF_0.01,test_EF_0.01_std,ext_EF_0.01,ext_EF_0.01_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
fcnn,MAP4,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
fcnn,MHFP6,1.2619896104717934,0.04053094898380097,1.2619896104717934,0.04053094898380097,1.161172028496773,0.2864221179270428,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.0804444444444443,0.4108930352534015,1.2294117647058824,0.14468675148528057
fcnn,MOE,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.8,1.788854381999832,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
fcnn,Matrix,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.22734781060737,0.15213313079632834,1.246458923512748,0.0,0.0,0.0,1.008,1.3802608449130187,0.8839999999999998,0.2196315657899793,1.2941176470588236,0.0
fcnn,MorganFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.008,1.3802608449130187,1.4733333333333332,0.0,1.2941176470588236,0.0
fcnn,Path,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.1786666666666665,0.2689926337969816,1.2941176470588236,0.0
fcnn,PharmacoErGFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,0.9822222222222219,0.0,1.2941176470588236,0.0
fcnn,PharmacoPFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.0804444444444443,0.21963156578997936,1.2941176470588236,0.0
fcnn,Property,1.2345698198476331,0.0038259327782220473,1.2345698198476331,0.0038259327782220473,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.1786666666666665,0.26899263379698163,1.2941176470588236,0.0
fcnn,PubChemFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,0.49111111111111094,0.3472679969827266,1.2941176470588236,0.0
fcnn,RDkitFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.504,1.1269782606598941,1.4733333333333332,0.0,1.2941176470588236,0.0
fcnn,Topology,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,0.8839999999999998,0.2196315657899793,1.2941176470588236,0.0
fcnn,TorsionFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,AtomPairFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.8,1.7888543819998317,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,Autocorr,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.225164993564203,0.1320784595359576,1.246458923512748,0.0,3.2,1.7888543819998317,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,AvalonFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,4.0,0.0,2.52,0.0,1.2768888888888887,0.26899263379698163,1.2941176470588236,0.0
log,Charge,1.2436885710825667,0.018701105240928502,1.2436885710825667,0.018701105240928502,1.1635610459014878,0.1891349879865205,1.196600566572238,0.11148667536542856,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2294117647058824,0.14468675148528054
log,Connectivity,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.504,1.1269782606598941,1.4733333333333332,0.0,1.2941176470588236,0.0
log,Constitution,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.008,1.3802608449130187,1.4733333333333332,0.0,1.2294117647058824,0.14468675148528057
log,Estate,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,0.9971671388101984,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,0.9705882352941175,0.0
log,EstateFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,0.7977337110481586,0.2730854677646154,0.0,0.0,0.0,0.0,0.0,0.0,0.5176470588235295,0.5413682524632254
log,Fragment,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.196600566572238,0.1114866753654286,4.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2294117647058824,0.14468675148528054
log,InfoContent,1.2711421192309655,0.020258526342709672,1.2711421192309655,0.020258526342709672,1.2911345753132526,0.01857570757778124,0.9971671388101984,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,0.9705882352941175,0.0
log,Kappa,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,MACCSFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.1623665371991305,0.1803207791327986,1.1467422096317281,0.13654273388230767,0.0,0.0,0.0,0.0,0.0982222222222222,0.2196315657899793,0.6470588235294118,0.3235294117647059
log,MAP4,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.22734781060737,0.15213313079632834,1.196600566572238,0.11148667536542856,0.0,0.0,1.512,1.3802608449130187,1.375111111111111,0.21963156578997936,1.2294117647058824,0.14468675148528054
log,MHFP6,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.196600566572238,0.1114866753654286,0.0,0.0,1.008,1.3802608449130187,1.2768888888888887,0.26899263379698163,1.2294117647058824,0.14468675148528057
log,MOE,1.261951333251146,0.021795805084496644,1.261951333251146,0.021795805084496644,1.2261533019050128,0.1416986725630555,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,Matrix,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,MorganFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.008,1.3802608449130187,1.4733333333333332,0.0,1.2941176470588236,0.0
log,Path,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.504,1.1269782606598941,1.4733333333333332,0.0,1.2941176470588236,0.0
log,PharmacoErGFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.008,1.3802608449130187,0.9822222222222219,0.0,1.2941176470588236,0.0
log,PharmacoPFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.0968838526912181,0.13654273388230767,0.0,0.0,1.512,1.3802608449130187,0.6875555555555554,0.43926313157995855,1.035294117647059,0.14468675148528054
log,Property,1.252891986911742,0.027283304520329395,1.252891986911742,0.027283304520329395,1.2911345753132526,0.01857570757778124,1.0470254957507081,0.1114866753654286,0.0,0.0,0.0,0.0,0.9822222222222219,0.0,1.035294117647059,0.14468675148528057
log,PubChemFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,0.5893333333333332,0.537985267593963,1.2941176470588236,0.0
log,RDkitFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.0470254957507081,0.3250367204860244,0.0,0.0,0.0,0.0,0.49111111111111094,0.491111111111111,1.035294117647059,0.4218307438660538
log,Topology,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,0.49111111111111094,0.0,1.1,0.17720435683990668
log,TorsionFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,0.6875555555555554,0.2689926337969815,1.2941176470588236,0.0
rf,AtomPairFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,Autocorr,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,3.2,1.7888543819998317,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,AvalonFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2261533019050128,0.1416986725630555,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,Charge,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.375111111111111,0.21963156578997936,1.2941176470588236,0.0
rf,Connectivity,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.512,1.3802608449130187,1.375111111111111,0.21963156578997933,1.2941176470588236,0.0
rf,Constitution,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.22734781060737,0.15213313079632834,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.375111111111111,0.2196315657899794,1.2941176470588236,0.0
rf,Estate,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,EstateFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,0.7977337110481587,0.20857247120396222,0.0,0.0,0.0,0.0,1.2768888888888887,0.26899263379698163,1.035294117647059,0.2706841262316127
rf,Fragment,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,0.6875555555555554,0.43926313157995867,1.2941176470588236,0.0
