model,feat,train_NPV,train_NPV_std,val_NPV,val_NPV_std,test_NPV,test_NPV_std,ext_NPV,ext_NPV_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
rf,Property,0.9530089806729777,0.005111673336293202,0.9530089806729777,0.005111673336293202,0.7036716450770669,0.052162672365275047,0.5885617447686414,0.049379331070383545,0.3333333333333333,0.0,0.5676190476190477,0.08722787291949152,0.5247513792610925,0.0562002882392648,0.5962189534603327,0.05637030270636593
rf,PubChemFP,0.9506483883714966,0.007390197766979929,0.9506483883714966,0.007390197766979929,0.776803011771739,0.050695207789149814,0.7085319565491979,0.12062002292282185,0.3333333333333333,0.2041241452319315,0.3333333333333333,0.2041241452319315,0.6189107838307862,0.16999355567625932,0.7208333333333334,0.13085973888863892
rf,RDkitFP,0.9782697050200382,0.005099235149733341,0.9782697050200382,0.005099235149733341,0.8174533102401955,0.043670415053882014,0.6902890506238542,0.05530692425335191,0.7,0.27386127875258304,0.7,0.27386127875258304,0.5606397397668745,0.0603524784085797,0.7001829996794592,0.05979244740256575
rf,Topology,0.954197792393402,0.0053926402482302955,0.954197792393402,0.0053926402482302955,0.7144606967543894,0.06931210064027335,0.5919757727652465,0.05904763884574338,0.26666666666666666,0.03726779962499647,0.23333333333333334,0.09428090415820635,0.5349908775770845,0.07972897815817895,0.6000963754452127,0.06740457037922858
rf,TorsionFP,0.9691886548541468,0.006272368125812455,0.9691886548541468,0.006272368125812455,0.831931975745535,0.03812622488000653,0.7397186147186148,0.029648544441131436,0.0,0.0,0.5916666666666666,0.11086778913041721,0.6393642305407011,0.057821931286792465,0.7571477805348773,0.03756893997628954
svm,AtomPairFP,0.9915070877398557,0.0036215360110047018,0.9915070877398557,0.0036215360110047018,0.7949484823169033,0.027266843149089504,0.5947814090284631,0.05098207793417977,0.7654545454545454,0.09430312037465516,0.786236881701998,0.06067845272813627,0.5855027271791705,0.052153587043791465,0.602489342422108,0.05527136757885001
svm,Autocorr,0.9272900647234096,0.011296617433617335,0.9272900647234096,0.011296617433617335,0.841753263218426,0.02165583907970769,0.5384343434343434,0.07346019927458323,0.62,0.21679483388678797,0.6141989513156562,0.0582783694293118,0.5506565508058476,0.06979940908386642,0.5481989428056071,0.06824366296791265
svm,AvalonFP,0.982771928322717,0.004250988365539634,0.982771928322717,0.004250988365539634,0.8215764447216642,0.018070830950717327,0.3167988148939349,0.05727712381118176,1.0,0.0,0.3365384615384615,0.10788871135087334,0.29872140432693983,0.06245899351418472,0.32183267046324354,0.05607012194129786
svm,Charge,0.752450812848154,0.013829171437290478,0.752450812848154,0.013829171437290478,0.7354631201660065,0.02476472882969347,0.37135064429044556,0.0328685344694973,0.36666666666666664,0.07453559924999299,0.3377777777777778,0.07269078770576058,0.3583717123212921,0.02484845098723186,0.37135064429044556,0.0328685344694973
svm,Connectivity,0.8039747085372833,0.01908439972462786,0.8039747085372833,0.01908439972462786,0.7771353083853084,0.09919458725724473,0.5138027663981123,0.05194755525636983,0.7528571428571429,0.030556070908867757,0.6704887218045112,0.057743797968747325,0.47488443945991116,0.05613206503714136,0.5138027663981123,0.05194755525636983
svm,Constitution,0.7733083359297931,0.01083938716807793,0.7733083359297931,0.01083938716807793,0.7646617752978291,0.03676440237637723,0.3568618304282528,0.0482937223604303,0.5,0.0,0.47904761904761906,0.04513970534498382,0.32690330960082153,0.032007653569765274,0.360203610878051,0.04702446163738845
svm,Estate,0.7637861006240475,0.008800498538747205,0.7637861006240475,0.008800498538747205,0.7515009856332128,0.04536915800382199,0.5272593971434071,0.0158361332570651,0.8,0.27386127875258304,0.6599999999999999,0.10110500592068739,0.4802560646900269,0.01588853907352003,0.5272593971434071,0.0158361332570651
svm,EstateFP,0.7121775104158179,0.12019457737126102,0.7121775104158179,0.12019457737126102,0.6836363636363636,0.13474800478444354,0.6133333333333333,0.029814239699997212,1.0,0.0,1.0,0.0,1.0,0.0,0.6133333333333333,0.029814239699997212
svm,Fragment,0.702895537355224,0.0183583340805583,0.702895537355224,0.0183583340805583,0.7388888888888889,0.14949313876788706,0.4727838827838828,0.1734529705497326,1.0,0.0,0.8666666666666666,0.29814239699997197,0.48952380952380947,0.30366991866356113,0.5244930508088402,0.20698665582941553
