model,feat,train_EF_0.01,train_EF_0.01_std,val_EF_0.01,val_EF_0.01_std,test_EF_0.01,test_EF_0.01_std,ext_EF_0.01,ext_EF_0.01_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
DMPNN,,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.246458923512748,0.0,4.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,AtomPairFP,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,Autocorr,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,1.6,2.065591117977289,0.504,1.0625252938165757,1.2768888888888887,0.2536086872627672,1.2941176470588236,0.0
DMPNN,Charge,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,0.0,0.0,1.008,1.301322404325692,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,Connectivity,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,0.0,0.0,1.512,1.301322404325692,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,Constitution,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.1786666666666663,0.2536086872627672,1.2941176470588236,0.0
DMPNN,EstateFP,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,0.0,0.0,1.512,1.301322404325692,1.375111111111111,0.2070706260436183,1.2941176470588236,0.0
DMPNN,InfoContent,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,2.4,2.065591117977289,2.016,1.0625252938165757,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,Kappa,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,1.6,2.065591117977289,1.008,1.301322404325692,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,MAP4,1.280294627990138,0.003740721201563,1.280294627990138,0.003740721201563,1.2911345753132526,0.0175133450581166,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
