model,feat,train_MCC,train_MCC_std,val_MCC,val_MCC_std,test_MCC,test_MCC_std,ext_MCC,ext_MCC_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
fcnn,PharmacoPFP,0.6908273344566844,0.0314187336040425,0.6908273344566844,0.0314187336040425,0.6484181819962639,0.05974226038974155,0.228819758347782,0.03159903518904092,-0.816496580927726,0.0,-0.12809961662936004,0.07904470597592567,0.1251370122395386,0.0483548538208718,0.22374613316896866,0.03358699114358819
fcnn,Property,0.42613612102396264,0.009562939347698298,0.42613612102396264,0.009562939347698298,0.41964528986441196,0.01665110728501705,0.3353994100330253,0.00994011297759165,-0.5555555555555556,0.0,-0.3102598765858759,0.028639878523111992,0.1614130907145747,0.013628038871186576,0.32341146648728664,0.010103093747024566
fcnn,PubChemFP,0.7793494549657798,0.018075691179423047,0.7793494549657798,0.018075691179423047,0.6632456702061342,0.09105369626845325,0.19877341289461517,0.035339751933471664,-0.5555555555555556,0.0,-0.33890947475887623,0.10215546191801829,-0.06439309646133362,0.06283124075671573,0.16427437149062646,0.036611354648926384
fcnn,RDkitFP,0.8042906995734587,0.03636075267197961,0.8042906995734587,0.03636075267197961,0.6770093466916849,0.07075144828187269,0.3917977739633895,0.019635390360632575,-0.2906862469299471,0.2993442180344213,-0.0470697933620208,0.0923102604488259,0.2302883640341708,0.02788321589753979,0.37124116207500485,0.020684393217247722
fcnn,Topology,0.2791551081071411,0.07297757999818871,0.2791551081071411,0.07297757999818871,0.2975783825772308,0.08163954071299759,0.2751843422316126,0.024135143935299447,-0.43661288923219777,0.16286895348778282,-0.10964079602928944,0.0773524295177736,0.08539435346502597,0.03260400350878669,0.2707916442300012,0.026226468591477942
fcnn,TorsionFP,0.8412612443609737,0.04580483364879006,0.8412612443609737,0.04580483364879006,0.6758658187673197,0.06276112350355204,0.21587388744398384,0.05796140804521255,-0.5222329678670935,0.0,-0.021540979888510857,0.0809019921411373,0.04124798681159228,0.07086068304054817,0.20272948103999705,0.05702953988715526
log,AtomPairFP,0.9306059303943112,0.003941429847278708,0.9306059303943112,0.003941429847278708,0.6890875439301303,0.04557707360632701,0.5539170815153007,0.053587325021430106,0.3110057053711476,0.11807962941053174,0.4764359304054147,0.10987591099338256,0.47303285168037945,0.07655659181830433,0.5375768918167017,0.05249383770337487
log,Autocorr,0.7121395370086965,0.012049510034816807,0.7121395370086965,0.012049510034816807,0.6225137101642118,0.0488936638682664,0.40673183881943914,0.04442435869303233,0.12013967603874764,0.2752110855047444,0.19708155963884572,0.20388997097283343,0.2697380920424452,0.06554711873598201,0.3857315715973403,0.04861327584088204
log,AvalonFP,0.8718809795213017,0.005420975906643223,0.8718809795213017,0.005420975906643223,0.6737856131361217,0.06417571731992612,0.21281308190399098,0.025393571976941563,0.08762234681512601,0.19331994825407742,-0.3537653637108907,0.049248059140687424,-0.056734978719129435,0.019421408552723864,0.17568624548360165,0.02385219736126755
log,Charge,0.4277020812710718,0.014207047334295259,0.4277020812710718,0.014207047334295259,0.4455086749106757,0.03656237049676245,0.38639637239619556,0.02896286149570651,-0.36425667396151995,0.0691466917360064,0.30731676056188284,0.05663398441469301,0.240047745804633,0.03267088009494844,0.36718503795223956,0.024570009089192917
