model,feat,train_f1,train_f1_std,val_f1,val_f1_std,test_f1,test_f1_std,ext_f1,ext_f1_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
fcnn,RDkitFP,0.9595294706817405,0.00685047444114744,0.9595294706817405,0.00685047444114744,0.9325594912990519,0.013494332444896973,0.9039677050176019,0.004587022301887806,0.27545787545787537,0.11089739808773019,0.550353635739375,0.01699308932193726,0.8055226783113809,0.015098306763013068,0.8856772613605999,0.005825300874271429
fcnn,Topology,0.884104407355981,0.004953966474728639,0.884104407355981,0.004953966474728639,0.880659973939659,0.008252536411390541,0.8988598935584836,0.0029308260569129493,0.223076923076923,0.07724292477636957,0.535928933834352,0.031849223728391975,0.8065108275392759,0.007505198779437806,0.8816844411106761,0.0036184048211311414
fcnn,TorsionFP,0.9666912754096766,0.009622332289668863,0.9666912754096766,0.009622332289668863,0.9326951585740904,0.010613009184156065,0.8909099163568319,0.0054555058429559145,0.2857142857142857,0.0,0.5607962639747158,0.005814142843219833,0.7895897670216518,0.011774705337915586,0.8716001654945357,0.006488815526546243
log,AtomPairFP,0.9835234953926614,0.0011361807671570266,0.9835234953926614,0.0011361807671570266,0.9259793987022794,0.006810658523480228,0.9025342449386505,0.013564816812904267,0.42000000000000004,0.04472135954999578,0.6837559023609444,0.06168588054217069,0.8107083852299185,0.03631339194628224,0.8844999009363377,0.016128762814845096
log,Autocorr,0.9250947289645437,0.003321153103346528,0.9250947289645437,0.003321153103346528,0.9019280327162669,0.007632080806249296,0.8166420619237276,0.010316635115546816,0.3951226551226551,0.14669237834657328,0.5268729294500619,0.09322811337019721,0.6572600209514483,0.04072174791722091,0.7861372007602236,0.016562248361126578
log,AvalonFP,0.9684616525329345,0.0014015338242202456,0.9684616525329345,0.0014015338242202456,0.9175196460176609,0.014465994481570993,0.7904632941321615,0.010851439177546976,0.4043956043956043,0.05405878626922569,0.3975407462256777,0.025557546266993022,0.5484649549256032,0.03222837156067869,0.7488928048943366,0.012744154815377452
log,Charge,0.8340199308516476,0.005425915172335602,0.8340199308516476,0.005425915172335602,0.8420218862608426,0.01411317717999251,0.8086423732584723,0.011847530083170325,0.0,0.0,0.5969530664267506,0.022200859103218996,0.6068925036586748,0.04043941533216871,0.7726527945797741,0.015818838183658472
log,Connectivity,0.8501367120345826,0.002208826383105695,0.8501367120345826,0.002208826383105695,0.8505290902929209,0.017244983083758575,0.7727317655717132,0.01119475776720633,0.0,0.0,0.37090909090909085,0.016262312563634817,0.4501677345338252,0.03552943366943217,0.716873233644753,0.014189461437030324
log,Constitution,0.8448297890271356,0.004397035089693702,0.8448297890271356,0.004397035089693702,0.8390081017418736,0.024853511147117865,0.7622841822300381,0.01648659373150635,0.09999999999999995,0.09128709291752765,0.2596465786155173,0.09557893185251633,0.473417448118955,0.038816364943156184,0.7125899189330772,0.020702605870687733
log,Estate,0.8745804614232998,0.004606201720498059,0.8745804614232998,0.004606201720498059,0.8670341636127052,0.018511082248617427,0.8529624803496028,0.0101736327720589,0.33443223443223435,0.11682627479956434,0.5174141291561603,0.026834463278051827,0.7120125683741553,0.02482556062165242,0.8265906917562276,0.013484225794536415
