model,feat,train_EF_0.05,train_EF_0.05_std,val_EF_0.05,val_EF_0.05_std,test_EF_0.05,test_EF_0.05_std,ext_EF_0.05,ext_EF_0.05_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
DMPNN,,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,4.0,0.0,2.016,0.28174456516497354,1.424222222222222,0.06724815844924527,1.2941176470588236,0.0
DMPNN,AtomPairFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2620343852782994,0.02291734371678932,1.2351274787535411,0.02388878307964777,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
DMPNN,Autocorr,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.262299831656601,0.035463130749033824,1.246458923512748,0.0,1.6,2.065591117977289,0.252,0.32533060108142303,1.0558888888888889,0.13198214536103564,1.2941176470588236,0.0
DMPNN,AvalonFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,0.7478753541076488,0.3386819531098757,0.0,0.0,0.126,0.26563132345414386,0.36833333333333335,0.24555555555555555,0.7628482972136224,0.2991395005358211
DMPNN,Charge,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.246458923512748,0.0,0.0,0.0,1.008,0.325330601081423,1.3996666666666666,0.06340217181569172,1.2941176470588236,0.0
DMPNN,Connectivity,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,0.0,0.0,1.386,0.49695070178036765,1.3996666666666666,0.103535313021809,1.2941176470588236,0.0
DMPNN,Constitution,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,0.0,0.0,0.882,0.6772296508570782,1.3014444444444444,0.06340217181569159,1.2941176470588236,0.0
DMPNN,Estate,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2625194557323365,0.043407655308018156,1.2237960339943343,0.029257664560584772,0.0,0.0,2.268,0.325330601081423,1.4733333333333332,0.0,1.26687306501548,0.035172604176083956
DMPNN,EstateFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.2351274787535411,0.02388878307964782,0.0,0.0,1.134,1.0625252938165755,1.3505555555555555,0.25883828255452285,1.26687306501548,0.035172604176083956
DMPNN,Fragment,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.2351274787535411,0.02388878307964782,1.6,2.065591117977289,1.386,1.0625252938165755,1.2032222222222222,0.27636365974560323,1.2804953560371517,0.02871831105209686
DMPNN,InfoContent,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,2.4,2.065591117977289,1.764,0.2656313234541438,1.4487777777777775,0.05176765651090453,1.2941176470588236,0.0
DMPNN,Kappa,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.246458923512748,0.0,1.6,2.065591117977289,1.26,0.5939696961966999,1.424222222222222,0.06340217181569174,1.2941176470588236,0.0
DMPNN,MACCSFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.13314447592068,0.06542212682035413,0.0,0.0,0.0,0.0,0.712111111111111,0.22266110980966905,1.0489164086687306,0.0973885310566767
DMPNN,MAP4,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2625194557323365,0.04340765530801814,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.02871831105209686
DMPNN,MHFP6,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2625194557323365,0.04340765530801814,1.2351274787535411,0.023888783079647754,0.0,0.0,0.63,0.42,1.2523333333333335,0.051767656510904425,1.2804953560371517,0.028718311052096816
DMPNN,MOE,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,0.0,0.0,1.008,0.32533060108142303,1.3014444444444444,0.10353531302180914,1.2941176470588236,0.0
DMPNN,Matrix,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,2.4,2.065591117977289,1.512,0.7968939703624315,1.2768888888888887,0.22564998327495842,1.2941176470588236,0.0
DMPNN,MorganFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2769597387119453,0.041046235309273205,1.2351274787535411,0.023888783079647785,0.8,1.6865480854231358,1.134,0.4969507017803677,1.3014444444444446,0.10353531302180898,1.2804953560371517,0.02871831105209682
DMPNN,Path,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,0.8,1.6865480854231358,1.386,0.7744417344126024,1.2768888888888887,0.15530296953271372,1.2941176470588236,0.0
DMPNN,PharmacoErGFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.246458923512748,0.0,0.0,0.0,1.89,0.0,1.3505555555555555,0.0,1.2941176470588236,0.0
DMPNN,PharmacoPFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2622540093540349,0.05889680530864392,1.246458923512748,0.0,0.0,0.0,2.016,0.2656313234541439,1.276888888888889,0.06340217181569158,1.253250773993808,0.035172604176083956
DMPNN,Property,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,2.4,2.065591117977289,1.89,0.0,1.424222222222222,0.0634021718156917,1.2941176470588236,0.0
DMPNN,PubChemFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.178470254957507,0.04469182083550229,1.6,2.065591117977289,0.756,0.49695070178036777,0.9085555555555557,0.3623735955763322,1.2123839009287924,0.053727040341874734
DMPNN,RDkitFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.0651558073654392,0.18657736030562375,0.0,0.0,0.0,0.0,0.442,0.33348979866884465,1.021671826625387,0.20306912489162174
DMPNN,Topology,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2911345753132526,0.017513345058116612,1.246458923512748,0.0,0.8,1.6865480854231358,1.764,0.49695070178036777,1.3996666666666666,0.06340217181569176,1.2941176470588236,0.0
DMPNN,TorsionFP,1.280294627990138,0.003740721201563023,1.280294627990138,0.003740721201563023,1.2766942923336437,0.03100019406185348,1.2011331444759208,0.06964717248191035,0.0,0.0,0.378,0.5312626469082877,1.154111111111111,0.1936968343800022,1.2123839009287924,0.08372754512299015
fcnn,AtomPairFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,1.6,2.1908902300206643,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
fcnn,Autocorr,1.278457757237777,0.007033020487222195,1.278457757237777,0.007033020487222195,1.262299831656601,0.03761433035212049,1.246458923512748,0.0,0.0,0.0,0.378,0.5634891303299471,1.0067777777777778,0.1821088739609047,1.2941176470588236,0.0
fcnn,AvalonFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,0.6005665722379604,0.1304347244557659,0.0,0.0,0.0,0.0,0.1718888888888888,0.10981578289498968,0.5312693498452012,0.1476621159600414
fcnn,Charge,1.252689726324014,0.04753173555029038,1.252689726324014,0.04753173555029038,1.2344352289080238,0.13638899982465155,1.1671388101983005,0.050675761529740335,0.0,0.0,1.512,0.34506521122825456,1.3505555555555555,0.0,1.1987616099071208,0.06092073746748646
fcnn,Connectivity,1.2691863398994208,0.0213202229684089,1.2691863398994208,0.0213202229684089,1.2769597387119453,0.04353610699404875,1.246458923512748,0.0,0.0,0.0,1.764,0.2817445651649734,1.424222222222222,0.10981578289498944,1.2941176470588236,0.0
fcnn,Constitution,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.2124645892351276,0.0310324395187062,0.0,0.0,0.504,0.28174456516497354,1.105,0.24555555555555572,1.2260061919504643,0.0
fcnn,Estate,1.2747627050601387,0.004850969361332548,1.2747627050601387,0.004850969361332548,1.2336847120756849,0.06031860704999749,1.189801699716714,0.0,0.0,0.0,0.126,0.28174456516497354,0.8594444444444443,0.22969618957695573,1.2260061919504643,0.0
fcnn,EstateFP,1.2673785684315626,0.01199403894439803,1.2673785684315626,0.01199403894439803,1.2764746682579082,0.019596086737052414,0.9631728045325779,0.04006270714937939,0.0,0.0,0.0,0.0,0.39288888888888884,0.054907891447494785,0.8990712074303406,0.030460368733743328
fcnn,Fragment,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2625194557323365,0.046040771135561785,1.1784702549575072,0.025337880764870167,0.0,0.0,0.0,0.0,0.24555555555555547,0.0,1.1715170278637772,0.0569861318382342
fcnn,InfoContent,1.2674007895469217,0.006693001084221848,1.2674007895469217,0.006693001084221848,1.2769597387119453,0.04353610699404875,1.189801699716714,0.0,0.0,0.0,0.63,0.0,1.4487777777777775,0.054907891447494785,1.2260061919504643,0.0
fcnn,Kappa,1.2379222383250408,0.01414408656552854,1.2379222383250408,0.01414408656552854,1.2475941022986905,0.05369284455801354,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.0067777777777775,0.05490789144749492,1.2941176470588236,0.0
fcnn,MACCSFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2480791727527278,0.06655321424716387,1.1444759206798867,0.04740283436453683,0.0,0.0,0.0,0.0,0.7366666666666666,0.08681699924568163,0.9808049535603715,0.06092073746748652
fcnn,MAP4,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2625194557323365,0.046040771135561785,1.246458923512748,0.0,0.0,0.0,2.268,0.563489130329947,1.4733333333333332,0.0,1.2941176470588236,0.0
fcnn,MHFP6,1.2619004319514224,0.02197562372044845,1.2619004319514224,0.02197562372044845,1.2334192656973832,0.053761599033142704,1.2124645892351276,0.05067576152974023,0.0,0.0,0.504,0.2817445651649735,1.0558888888888889,0.20544651762670094,1.2123839009287924,0.056986131838234186
fcnn,MOE,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.8,1.788854381999832,1.26,0.0,1.0067777777777778,0.1027232588133504,1.2941176470588236,0.0
fcnn,Matrix,1.2269012790882041,0.039074723426141184,1.2269012790882041,0.039074723426141184,1.1900392402714837,0.07049417393681405,1.2011331444759208,0.10135152305948054,0.0,0.0,1.512,0.8452336954949204,1.0313333333333334,0.5106729099802089,1.2123839009287927,0.18276221240245963
fcnn,MorganFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.638,0.563489130329947,1.3751111111111112,0.054907891447494826,1.2941176470588236,0.0
fcnn,Path,1.2729369684114298,0.013946719363124253,1.2729369684114298,0.013946719363124253,1.2766942923336437,0.03288067115885331,1.246458923512748,0.0,0.0,0.0,1.134,0.8214195030555337,1.105,0.24555555555555555,1.2396284829721362,0.030460368733743318
fcnn,PharmacoErGFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.89,0.44547727214752497,1.1541111111111113,0.10981578289498989,1.2804953560371517,0.03046036873374336
fcnn,PharmacoPFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.89,0.0,1.227777777777778,0.0,1.2941176470588236,0.0
fcnn,Property,1.252640148716718,0.010749793377594342,1.252640148716718,0.010749793377594342,1.2620343852782994,0.024307513723387048,1.2011331444759208,0.0253378807648701,0.0,0.0,0.378,0.3450652112282547,0.933111111111111,0.13998820497050524,1.2396284829721362,0.030460368733743335
fcnn,PubChemFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.2011331444759208,0.07387198192864187,0.0,0.0,0.0,0.0,0.4174444444444444,0.10981578289498972,1.1987616099071208,0.0913811062012298
fcnn,RDkitFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,1.134,0.5270958167164675,1.3014444444444444,0.1399882049705053,1.2941176470588236,0.0
fcnn,Topology,1.2231761861832475,0.01105396288629902,1.2231761861832475,0.01105396288629902,1.1333398938662547,0.06223409475222226,1.2011331444759208,0.025337880764870063,0.0,0.0,1.512,0.8452336954949204,1.2032222222222222,0.32944734868496894,1.2123839009287924,0.030460368733743224
fcnn,TorsionFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2769597387119453,0.04353610699404875,1.246458923512748,0.0,0.0,0.0,0.252,0.3450652112282547,1.3014444444444446,0.10981578289498951,1.2941176470588236,0.0
log,AtomPairFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.8,1.7888543819998317,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
log,Autocorr,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2339501584539865,0.06694124495460162,1.246458923512748,0.0,3.2,1.7888543819998317,2.394,0.2817445651649736,1.3505555555555555,0.0,1.2941176470588236,0.0
