model,feat,train_Precision,train_Precision_std,val_Precision,val_Precision_std,test_Precision,test_Precision_std,ext_Precision,ext_Precision_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
log,MorganFP,0.9932314316745833,0.001150961030825137,0.9932314316745833,0.001150961030825137,0.9402774908458902,0.02025868241932677,0.8676685401619055,0.006641494651566426,0.073015873015873,0.06790237979748391,0.3967837003703265,0.03276783736891278,0.7504918467969584,0.012162532619453284,0.8441904773613791,0.008454855680557958
log,Path,0.9140800403053305,0.004882390829185642,0.9140800403053305,0.004882390829185642,0.9198365437937959,0.02029458155366338,0.8483323931220743,0.009292977597194964,0.0,0.0,0.31463340151371916,0.02976203473883994,0.5958500374611189,0.04543916692802835,0.8099190224707467,0.013072258338948631
log,PharmacoErGFP,0.9590558293107071,0.0013898023987020235,0.9590558293107071,0.0013898023987020235,0.9407671306729425,0.02123905756965496,0.9187117086930193,0.008509626033526466,0.02857142857142856,0.06388765649999396,0.5137908298597954,0.049080276631454964,0.8085080667267499,0.022981278867066118,0.9000696391200241,0.009238121906402825
log,PharmacoPFP,0.9504556402778,0.005273779304663511,0.9504556402778,0.005273779304663511,0.9266711927664801,0.01769280539637572,0.8210865835943346,0.012127787538064361,0.0,0.0,0.27789415898111547,0.040872694615978346,0.6296877445113355,0.0206485203008621,0.7857842312829575,0.013608192571554673
log,Property,0.9126937234351324,0.00375865977894888,0.9126937234351324,0.00375865977894888,0.9063099096096232,0.01583523657117943,0.833755541998956,0.0038683187214404798,0.0,0.0,0.22755152202684817,0.023668664501158076,0.6071111175028149,0.024333098940297535,0.8000730235208108,0.005719666283527093
log,PubChemFP,0.9618902988545607,0.0015324230601147378,0.9618902988545607,0.0015324230601147378,0.942187546015326,0.021215727679007538,0.855234302143342,0.0022857591724542853,0.0,0.0,0.20348491439633926,0.0470109361232846,0.5536243655600919,0.020195882795601743,0.8143752431273519,0.0038291892390917215
log,RDkitFP,0.9994374959690093,0.00020897987899476194,0.9994374959690093,0.00020897987899476194,0.9315726276391587,0.017041204452235656,0.8424631710906703,0.00503914797711153,0.04444444444444444,0.06085806194501846,0.35195792075102417,0.0201267432381664,0.7141006471610938,0.005501270814884391,0.8139369387775887,0.005447393008740177
log,Topology,0.9182044849347324,0.0027885960690237047,0.9182044849347324,0.0027885960690237047,0.9175121327709419,0.017571354629304897,0.8602688986020706,0.0028263937323285554,0.11111111111111112,0.0,0.28549807915661574,0.017027169154805392,0.6450015016606601,0.01580678937573992,0.8286101554084494,0.0029118682180793044
log,TorsionFP,0.9778716327669759,0.0021304883292552045,0.9778716327669759,0.0021304883292552045,0.9476111393773591,0.02391226574588887,0.8247218326845147,0.008243566986164491,0.0,0.0,0.3566320346320346,0.024790730353570194,0.6642333839736633,0.01639994411060668,0.7918057708709265,0.010104022515616715
rf,AtomPairFP,0.9981436961635541,0.0006495199050694557,0.9981436961635541,0.0006495199050694557,0.9284510455028944,0.02222029896980544,0.87760010329339,0.004959396255063599,0.0,0.0,0.427692487987812,0.021351563610367726,0.7563774276524008,0.009455640065629586,0.855827089225836,0.005446621984579126
rf,Autocorr,0.9985128263484668,0.00038643341270003825,0.9985128263484668,0.00038643341270003825,0.8874905275436781,0.014698892281160832,0.8675259783035351,0.008410631276749602,0.36238095238095236,0.0485664680006582,0.5091828316610926,0.027868509210329157,0.7640492905264848,0.013994760722652455,0.8458598775597336,0.00910519063768908
rf,AvalonFP,0.9983268653725131,0.0005272165989590462,0.9983268653725131,0.0005272165989590462,0.918558990916955,0.017477749232618304,0.826402926872446,0.002336372127452133,0.25,0.0,0.3968253968253968,0.0,0.6844392341986906,0.004957696647468009,0.7985444636767356,0.0034270899643543684
rf,Charge,0.9985132952985769,0.0006011409413927798,0.9985132952985769,0.0006011409413927798,0.8989169491911422,0.011530756101549057,0.8491326404075398,0.003361506987414462,0.04444444444444444,0.06085806194501846,0.3781028983116097,0.006716372457984079,0.7118925784794048,0.0067748409913569296,0.8219578061723114,0.0038290046212204124
rf,Connectivity,0.9984213963454653,0.0005256093048833456,0.9984213963454653,0.0005256093048833456,0.8926935649572337,0.018053358972221843,0.8591564705065782,0.0038075012807571866,0.21454545454545454,0.03252462512726966,0.3953992596509782,0.004375172668825626,0.7407101332122649,0.002267862768332773,0.8357268088351175,0.003705433902303155
rf,Constitution,0.9957280626180698,0.000810374466077033,0.9957280626180698,0.000810374466077033,0.90900561428165,0.01413917448610569,0.8514123500985786,0.008157186460130245,0.04444444444444444,0.06085806194501846,0.37617008623253045,0.0067879163551780594,0.7257507341459549,0.015762206573086156,0.8268702527634708,0.009944623488208938
