model,feat,train_BA,train_BA_std,val_BA,val_BA_std,test_BA,test_BA_std,ext_BA,ext_BA_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
log,Matrix,0.7513464125608736,0.0070631852888269,0.7513464125608736,0.0070631852888269,0.755324065440292,0.0285267566828278,0.6308260883722445,0.0191206212164439,0.0555555555555554,0.0,0.3798947368421052,0.042028548535094,0.4789953051643192,0.0352750689578652,0.6111418685121107,0.0223557263093967
xgb,PharmacoPFP,0.9151911124641788,0.0057041117972444,0.9151911124641788,0.0057041117972444,0.808445264601765,0.0382557460572974,0.6284881638500862,0.0361533005249526,0.1333333333333333,0.0304290309725091,0.5006315789473683,0.0886966257122692,0.5842723004694836,0.0452600787608772,0.6255363321799308,0.0397256850302781
svm,MorganFP,0.9508456420045044,0.0024151927861812,0.9508456420045044,0.0024151927861812,0.8027187380435944,0.0269651164956817,0.6273289700758686,0.0198135682535277,0.0999999999999999,0.0608580619450184,0.4937894736842105,0.0388394664629247,0.5945446009389672,0.0217812397021467,0.6265051903114187,0.0193425296036298
fcnn,Constitution,0.7961491403040171,0.0071453527780048,0.7961491403040171,0.0071453527780048,0.764603534583234,0.0335491086268224,0.626860082706522,0.0140821442961229,0.2222222222222222,0.0,0.4725263157894736,0.0106531828440678,0.5734366197183098,0.010298740337871,0.6243598615916955,0.0134316684487297
rf,Charge,0.9937497015184784,0.0007277549370024,0.9937497015184784,0.0007277549370024,0.7924016060603752,0.0212714254220355,0.626804727947641,0.0088096537304152,0.1222222222222221,0.0912870929175277,0.4648421052631579,0.0127374945461428,0.5573051643192489,0.0116525878342834,0.617439446366782,0.0089451553596609
fcnn,Property,0.6735000229341311,0.0060376504585522,0.6735000229341311,0.0060376504585522,0.6714959424016481,0.011861281478122,0.6265116733417994,0.0064856773862769,0.2222222222222222,0.0,0.3794736842105263,0.0141421356237309,0.5632018779342722,0.0062181676300601,0.6244982698961937,0.0062638359920828
log,AvalonFP,0.9599342859950362,0.0021554078776899,0.9599342859950362,0.0021554078776899,0.8580934006964643,0.0424205407155312,0.6243430692585719,0.0155791441073064,0.5222222222222223,0.074535599249993,0.3472631578947368,0.0246425976254235,0.4697276995305164,0.0103488598468645,0.6006920415224913,0.0142584067668072
fcnn,InfoContent,0.6876351542797666,0.0107159722003543,0.6876351542797666,0.0107159722003543,0.6780410523280436,0.0225861737507955,0.6239783790824135,0.0159591278672726,0.3888888888888888,0.0,0.4743157894736842,0.0178885438199983,0.5635023474178403,0.0185966346722565,0.6211764705882353,0.0168902796293756
fcnn,MOE,0.83386667352893,0.0079336590445054,0.83386667352893,0.0079336590445054,0.7949473452903641,0.0323246740248489,0.6226498648692651,0.006424122261095,0.2222222222222222,0.0,0.4781052631578947,0.0230698085488803,0.5803098591549296,0.0101632403551919,0.6226297577854671,0.006870930344
DMPNN,PharmacoPFP,0.9388772731744788,0.0271365555525651,0.9388772731744788,0.0271365555525651,0.8469099752462064,0.0314982612200746,0.6224805444303344,0.0222005803800257,0.0777777777777777,0.0286887655274623,0.4550526315789473,0.073738159030862,0.5734272300469484,0.0406663596505471,0.6222145328719723,0.0243991940682849
fcnn,EstateFP,0.6743302534259964,0.0116558398856586,0.6743302534259964,0.0116558398856586,0.6622612554845685,0.0288060139197369,0.621656735371691,0.0055154309566004,0.5222222222222223,0.074535599249993,0.4823157894736842,0.0089442719099991,0.5589389671361502,0.0135843754126043,0.6151557093425606,0.0069004903478394
rf,PubChemFP,0.9850864628518796,0.0013935062445196,0.9850864628518796,0.0013935062445196,0.8114102965727901,0.0414495559731592,0.6214841587704731,0.0265969576384261,0.311111111111111,0.0842541716005727,0.4825263157894737,0.0100992306555398,0.5651079812206573,0.0314881652619844,0.6179930795847751,0.0262656881859492
log,MACCSFP,0.8170826579091754,0.0088994923779856,0.8170826579091754,0.0088994923779856,0.7940753537175302,0.0541819892368117,0.6208003646901761,0.0161644903588713,0.2444444444444444,0.0496903994999953,0.2494736842105263,0.0266271059276651,0.4496713615023474,0.0191562240656213,0.5885813148788926,0.0172090982710148
xgb,MHFP6,1.0,0.0,1.0,0.0,0.8148610308903717,0.0352961614061041,0.6189671453225228,0.0233650785508746,0.4222222222222222,0.1009216784699164,0.5852631578947368,0.0573925589007365,0.5734929577464788,0.0360968235392011,0.6141176470588234,0.0239847554781881
log,Constitution,0.7910581386392501,0.007011565826375,0.7910581386392501,0.007011565826375,0.779638486241869,0.0369835194463206,0.6189378398619387,0.0095478290844758,0.1555555555555555,0.0912870929175277,0.2824210526315789,0.0654217089351845,0.4512300469483567,0.0161693439737767,0.590795847750865,0.011643482932324
log,Topology,0.7542304002182151,0.0042727518540876,0.7542304002182151,0.0042727518540876,0.7572474724281091,0.0314227301016805,0.6188401549933249,0.0052665417865229,0.2222222222222222,0.0,0.3504210526315789,0.0201634594490357,0.4660375586854459,0.0139985089717783,0.5957785467128028,0.0057713939528216
DMPNN,Fragment,0.9171493377030216,0.0145006935624273,0.9171493377030216,0.0145006935624273,0.8294795702177857,0.0345820816575488,0.6186512975806714,0.029565095684219,0.5333333333333334,0.0794355947760267,0.5484210526315789,0.0448148614491862,0.5789765258215962,0.036386580475189,0.6170242214532873,0.030012766305631
rf,Path,0.9892765085786116,0.000804857209614,0.9892765085786116,0.000804857209614,0.7412013497587722,0.0234660611485616,0.6185861743349289,0.0152118783899717,0.1999999999999999,0.074535599249993,0.4640000000000001,0.0089442719099991,0.5935680751173709,0.0156715766925593,0.615363321799308,0.014976344577372
rf,Matrix,0.9910264402261342,0.001110055707618,0.9910264402261342,0.001110055707618,0.7511187148775583,0.0308085980878602,0.6176483995962359,0.028632396584878,0.2444444444444444,0.0633430791721743,0.4490526315789473,0.0329639272328853,0.5586760563380282,0.0378982653450976,0.6132179930795847,0.0303418974287119
svm,MACCSFP,0.7527239823500752,0.0086991742528854,0.7527239823500752,0.0086991742528854,0.7341965337822377,0.0323591970867857,0.6159942691543747,0.0066547764465331,0.4222222222222221,0.074535599249993,0.3738947368421052,0.029295986886354,0.5156338028169014,0.0151806261251892,0.5943944636678201,0.0085159076686479
DMPNN,PubChemFP,0.9605664180496432,0.0370536019481105,0.9605664180496432,0.0370536019481105,0.8252397765032151,0.0397455860959547,0.6154830516752955,0.0290635247994522,0.2222222222222222,0.0,0.4124210526315789,0.0717452488498931,0.4981971830985915,0.0492877912903611,0.601522491349481,0.0311645865275561
rf,Topology,0.9880600021564364,0.0007521890483271,0.9880600021564364,0.0007521890483271,0.7624398940991954,0.0209033973643521,0.6152844257757806,0.0139200747355761,0.0888888888888888,0.074535599249993,0.4357894736842105,0.0191364831186292,0.5558497652582159,0.0137671843729202,0.6103114186851212,0.0138525037279306
log,RDkitFP,0.991796587253714,0.0007355984270296,0.991796587253714,0.0007355984270296,0.8461728383174286,0.0298074951060615,0.6144508482302757,0.0147083746569629,0.1222222222222221,0.0912870929175277,0.4170526315789473,0.0360201544075772,0.5711924882629107,0.0116265025009536,0.6052595155709343,0.0143137208431262
rf,RDkitFP,0.9940969563904508,0.0007830243789786,0.9940969563904508,0.0007830243789786,0.8249888987790872,0.0432116505439929,0.6140047539969393,0.0101809083382584,0.4555555555555555,0.0912870929175277,0.5011578947368421,0.0109544511501033,0.5510985915492957,0.0082482664723821,0.6104498269896194,0.0080868242575043
rf,PharmacoPFP,0.9436736377020324,0.0013980163392956,0.9436736377020324,0.0013980163392956,0.8083281873804167,0.0291550465965347,0.6123962098270977,0.0106923328914079,0.0555555555555554,0.0,0.423578947368421,0.0120674466519666,0.5591361502347418,0.0183768366890071,0.6044290657439446,0.009849139227161
svm,MHFP6,1.0,0.0,1.0,0.0,0.7696001418208558,0.0374416347130497,0.6123082934453453,0.0159459282356453,0.3444444444444444,0.0608580619450184,0.5534736842105262,0.0417726998020653,0.5627136150234742,0.0243214103485906,0.6035294117647059,0.0203217613063238
log,PubChemFP,0.8717920109505284,0.0045372272533331,0.8717920109505284,0.0045372272533331,0.8297190068512774,0.038760471364489,0.6033082608837225,0.0057082716677577,0.0555555555555554,0.0,0.2482105263157894,0.0470759979659224,0.398112676056338,0.0108812071968626,0.5660207612456747,0.0071769076889039
log,Kappa,0.7113418114717367,0.0059223303333919,0.7113418114717367,0.0059223303333919,0.7291699529249815,0.0217627247002981,0.6031780143922373,0.0074547860435924,0.0555555555555554,0.0,0.3081052631578947,0.0089442719099991,0.41418779342723,0.0175435964892543,0.5771626297577854,0.0091056729182981
fcnn,PubChemFP,0.8663385393659896,0.0104021605433564,0.8663385393659896,0.0104021605433564,0.8104301165014451,0.0453941354837576,0.6024356093907721,0.0158790185167982,0.2222222222222222,0.0,0.3729473684210526,0.044963204408633,0.4661971830985915,0.0327517033542477,0.5847750865051904,0.0162942348484029
svm,AvalonFP,0.9391043624693474,0.0059442669170196,0.9391043624693474,0.0059442669170196,0.807378925868807,0.0216710628986182,0.6021620917586532,0.0556606311254703,0.5555555555555556,0.0392837100659193,0.3710526315789473,0.0410121257658487,0.4857089201877934,0.0466240985323401,0.5853287197231835,0.0545038169308609
log,EstateFP,0.7334811755503852,0.009778705003725,0.7334811755503852,0.009778705003725,0.7483129787777429,0.036370727809523,0.6015662140601087,0.0038341673877244,0.3555555555555554,0.0745355992499929,0.2551578947368421,0.0332754807287367,0.4706103286384976,0.004970653812682,0.5772318339100346,0.0042336315347218
rf,TorsionFP,0.9930860566685658,0.0005837898894287,0.9930860566685658,0.0005837898894287,0.8299905380444988,0.0345088192223799,0.5986975350851487,0.0212495040279562,0.0666666666666666,0.0912870929175276,0.5006315789473683,0.0205242913981487,0.5553145539906104,0.0238844753151319,0.5958477508650519,0.0209906586686547
rf,Estate,0.9850151303657088,0.000962157254968,0.9850151303657088,0.000962157254968,0.8246983401568135,0.025479905039151,0.5981798052814952,0.0206677081236463,0.3888888888888888,0.0,0.4850526315789473,0.0118134155392757,0.5452394366197183,0.0170037848790732,0.594878892733564,0.019179041533713
svm,Property,0.587240022423892,0.0121827295909687,0.587240022423892,0.0121827295909687,0.5960367111034527,0.0244731092212792,0.5978476767282082,0.0086888068640534,0.1888888888888888,0.074535599249993,0.4691578947368421,0.0089442719099991,0.5450140845070421,0.0101732550253948,0.5981314878892734,0.0087830675504267
fcnn,AvalonFP,0.9258611469929946,0.0070912349021728,0.9258611469929946,0.0070912349021728,0.8336691777938772,0.0350619220648802,0.59550975220605,0.0403696739711673,0.5222222222222223,0.0304290309725092,0.4517894736842106,0.0152568044852942,0.5190234741784037,0.0427699066701458,0.5914878892733564,0.0408689924237437
svm,RDkitFP,0.9863123781737398,0.0016732798699412,0.9863123781737398,0.0016732798699412,0.7952831735978482,0.0354463187449054,0.5952590277099411,0.0219777537377041,0.1888888888888888,0.074535599249993,0.4128421052631578,0.0606983824233303,0.5503755868544602,0.0357344080121368,0.5877508650519031,0.0200507014098742
svm,InfoContent,0.6221639017556123,0.0199272937768558,0.6221639017556123,0.0199272937768558,0.6220571645314111,0.0215155876192645,0.5939956367425353,0.0165778342141458,0.0888888888888888,0.074535599249993,0.4650526315789474,0.00727953911664,0.5550422535211268,0.0031877553981427,0.5918339100346021,0.0166136815768273
fcnn,Charge,0.6906964767992492,0.0319627899242353,0.6906964767992492,0.0319627899242353,0.6738716699742725,0.0388996556244816,0.5936342027286641,0.0133500837059602,0.1222222222222221,0.0912870929175277,0.439578947368421,0.0216026827101868,0.5319624413145541,0.0158552879593562,0.5845674740484429,0.0136767961415284
log,Path,0.7403390480497398,0.0079412779395691,0.7403390480497398,0.0079412779395691,0.7597119339448739,0.0313281390055997,0.5923154570023771,0.021054732222017,0.1666666666666666,0.0,0.3837894736842105,0.0409435121983414,0.4233615023474177,0.0338222036216392,0.5621453287197232,0.0237441856700276
rf,MAP4,0.995466641505944,0.0009181969266587,0.995466641505944,0.0009181969266587,0.7865571406003925,0.0431875572603276,0.5915176972420305,0.0131218108391841,0.1888888888888888,0.074535599249993,0.4691578947368421,0.0089442719099991,0.5447887323943662,0.0174667132565769,0.5884429065743945,0.0143287694411249
xgb,Path,0.9609526884794108,0.0046132536480811,0.9609526884794108,0.0046132536480811,0.7503012460202994,0.0150033539946371,0.5908990264074762,0.0261086414180307,0.4111111111111111,0.0929622251704528,0.4712631578947368,0.0338413276492473,0.5315962441314553,0.0332568719027077,0.5785467128027681,0.0252239404409794
svm,Constitution,0.7100742755904113,0.0115944214203085,0.7100742755904113,0.0115944214203085,0.7056225794403175,0.0254380471684387,0.5806030412555762,0.0145711143099469,0.3888888888888888,0.0,0.4483157894736842,0.0243684778901235,0.5009201877934272,0.0230335069165276,0.5695501730103806,0.0141847411714669
fcnn,MorganFP,0.9498534222098348,0.0097129786244592,0.9498534222098348,0.0097129786244592,0.8230969149754725,0.0402244261817262,0.5805900166064276,0.021231975916974,0.3777777777777776,0.0248451997499976,0.5049473684210526,0.009794282916035,0.5462723004694836,0.019797810892646,0.5795155709342561,0.0225556706032348
rf,Kappa,0.9762935405301496,0.0025338096626971,0.9762935405301496,0.0025338096626971,0.7372128880971629,0.0296764103887773,0.5769170655465469,0.0154606840702236,0.0333333333333333,0.0745355992499929,0.435578947368421,0.0121543626676167,0.5256995305164319,0.0149012265136172,0.5708650519031142,0.0145481053791373
fcnn,PharmacoPFP,0.810412674941811,0.0189727787717873,0.810412674941811,0.0189727787717873,0.7887948200866741,0.0342699482011563,0.5759043990752499,0.0104732221424895,0.0555555555555554,0.0,0.4552631578947368,0.0274593630752538,0.5442910798122066,0.0171385489349523,0.5748788927335641,0.0109738235516556
svm,Matrix,0.6774472041095049,0.0054655853368121,0.6774472041095049,0.0054655853368121,0.6895203342137712,0.0198559950972921,0.5742111946859432,0.0073695214804156,0.2222222222222222,0.0,0.4889473684210526,0.0058843894144731,0.5231361502347418,0.0077916169626714,0.5749480968858132,0.0075278405138478
DMPNN,TorsionFP,0.9169532613308202,0.0786078458477149,0.9169532613308202,0.0786078458477149,0.8057989285889832,0.0312787817333599,0.5729184982579532,0.0269947121845201,0.2555555555555555,0.1597322863173913,0.427578947368421,0.0687384451242827,0.5051643192488263,0.0447268902207584,0.5640138408304498,0.0284944122626525
svm,Charge,0.642469086563178,0.0170076310742214,0.642469086563178,0.0170076310742214,0.6423789717248575,0.0278346554645261,0.5728794243105076,0.0125731753652605,0.2555555555555555,0.0745355992499929,0.4423157894736841,0.03286335345031,0.5195774647887323,0.0131350981332912,0.5642214532871972,0.0135801577538053
rf,AvalonFP,0.9934705865870228,0.0009928301566473,0.9934705865870228,0.0009928301566473,0.8305870701665844,0.0334390585132193,0.5722770342873889,0.0068407854768761,0.5,0.0,0.5,0.0,0.512394366197183,0.0106801062592275,0.5696193771626298,0.0089210299341782
rf,EstateFP,0.8443948167138364,0.0051941899984107,0.8443948167138364,0.0051941899984107,0.7657262298501049,0.0412333706079492,0.5699391097652307,0.0352325983133439,0.3777777777777776,0.0248451997499976,0.3286315789473684,0.0399577339023994,0.4473896713615023,0.0539032422310784,0.5442214532871972,0.0384576820293744
rf,Fragment,0.9485879775495324,0.004408340764848,0.9485879775495324,0.004408340764848,0.7869686245817362,0.0365309627505033,0.569059945947706,0.0175282137545839,0.4222222222222221,0.074535599249993,0.4153684210526315,0.0294299487538886,0.4611173708920187,0.016730302372608,0.5566089965397925,0.0175783995774189
fcnn,Matrix,0.6499993117329967,0.01613917105741,0.6499993117329967,0.01613917105741,0.6452080492584822,0.0159822606185545,0.5688776008596268,0.0035629431551624,0.2222222222222222,0.0,0.4689473684210526,0.0058843894144731,0.5120281690140845,0.005884522849003,0.5694809688581315,0.0038639845744341
xgb,Kappa,0.9413185371587038,0.0037326551987537,0.9413185371587038,0.0037326551987537,0.7230880934722345,0.0211079343116364,0.5672299827423399,0.023738876353513,0.0666666666666666,0.0248451997499976,0.419157894736842,0.0290395660933831,0.4824507042253521,0.028442014353341,0.5544636678200693,0.0232009436212488
log,Property,0.7445616143379971,0.005837196451253,0.7445616143379971,0.005837196451253,0.7391109707029078,0.0190788322174789,0.5660154342092409,0.0089100479734678,0.0555555555555554,0.0,0.2552631578947368,0.0239053998930015,0.4206666666666666,0.020835906076679,0.5487197231833909,0.0111142170148728
fcnn,Kappa,0.5603968846093066,0.0015267900401452,0.5603968846093066,0.0015267900401452,0.5666574327717487,0.0206681260522704,0.5644003777148253,0.0049140090265294,0.4222222222222221,0.1394433377556793,0.4971578947368421,0.0167332005306815,0.5213521126760563,0.0049838726883302,0.5661591695501731,0.0043658990437612
svm,Topology,0.6422802047774352,0.0141821064264214,0.6422802047774352,0.0141821064264214,0.635149113676057,0.0303417785721593,0.5641333724072808,0.0093990662805273,0.211111111111111,0.0248451997499976,0.4717894736842105,0.0118718923619972,0.5195023474178404,0.0046849191044159,0.5649134948096886,0.009631567292848
log,TorsionFP,0.9150201082936004,0.0049372108877924,0.9150201082936004,0.0049372108877924,0.8553171483689711,0.0368280076963981,0.5611995701865782,0.0245270545857158,0.0222222222222222,0.0304290309725091,0.4312631578947368,0.041704673339967,0.473906103286385,0.0301026552260896,0.5464359861591696,0.0264218063748308
fcnn,TorsionFP,0.9022040168381148,0.0247885398490654,0.9022040168381148,0.0247885398490654,0.8136768130722691,0.0402707320009268,0.5605483377291524,0.0195092631240876,0.3333333333333333,0.0,0.4984210526315789,0.0117687788289462,0.5117370892018779,0.0207450387124218,0.5579930795847752,0.0187324787529031
fcnn,Topology,0.5877429808514131,0.0399521851300359,0.5877429808514131,0.0399521851300359,0.597474148416589,0.0474450264925331,0.5592523851388753,0.0062430129584774,0.2888888888888888,0.0912870929175276,0.4704210526315789,0.0301850249970415,0.5132018779342723,0.0036036342753867,0.5598615916955018,0.006018175477829
svm,PharmacoPFP,0.7755986691017009,0.0060118369179359,0.7755986691017009,0.0060118369179359,0.7623267978377084,0.0417537103698176,0.554146722672658,0.0215978859928771,0.0888888888888888,0.074535599249993,0.4316842105263158,0.0237116799766068,0.5129389671361502,0.0299369060345483,0.5507958477508651,0.0218314148136334
fcnn,Path,0.5723610163486322,0.0442939998040967,0.5723610163486322,0.0442939998040967,0.5864581684370103,0.053479621483771,0.5506072742665494,0.0342576642911647,0.2777777777777777,0.1039349274103872,0.4785263157894737,0.0143964446211045,0.520018779342723,0.0158357510413236,0.551349480968858,0.0351450478343656
svm,TorsionFP,0.8719757246949056,0.0084735962144995,0.8719757246949056,0.0084735962144995,0.7964503037689704,0.0372454038529107,0.5453746214711341,0.0270403399278277,0.0666666666666666,0.0912870929175276,0.4363157894736842,0.0509426378839046,0.4865070422535211,0.031067852967665,0.5366782006920415,0.0291305505890704
fcnn,Fragment,0.7434167004783724,0.0119884443322924,0.7434167004783724,0.0119884443322924,0.7061939628271784,0.0358003453091852,0.5448145615577481,0.0101180927190151,0.5555555555555556,0.0,0.4952631578947368,0.0300507419444635,0.5065821596244131,0.0181453546626115,0.5415916955017301,0.0112480700137407
log,PharmacoPFP,0.8422619820636836,0.0099761653283108,0.8422619820636836,0.0099761653283108,0.7963805083371082,0.0248710618441355,0.5442382208329264,0.0281928080450036,0.0555555555555554,0.0,0.3178947368421052,0.0558973634034474,0.4264600938967136,0.0306960513735333,0.5269896193771626,0.027640540392445
svm,Path,0.5316141103473675,0.0354969845107528,0.5316141103473675,0.0354969845107528,0.543404501219845,0.0550762755218766,0.5299013382827,0.0288176538934997,0.5333333333333334,0.0304290309725092,0.5065263157894737,0.0132240442475208,0.5092676056338028,0.0092070025013846,0.5303806228373702,0.0292068989672426
svm,Fragment,0.5855058291040584,0.0051595089935784,0.5855058291040584,0.0051595089935784,0.5778259828600526,0.0303141508330947,0.5222851746931066,0.0109879942992575,0.5555555555555556,0.0,0.5104210526315789,0.0218449585961265,0.5074272300469482,0.0156143487357713,0.5226989619377163,0.011674291284639
svm,EstateFP,0.5481698228786283,0.0167563665135389,0.5481698228786283,0.0167563665135389,0.5379929040534559,0.0115434845062883,0.5155579434078994,0.0025701930775859,0.5222222222222223,0.0304290309725092,0.5052631578947369,0.0072068757566469,0.5084507042253521,0.0031493915176053,0.515363321799308,0.0026306682088232
fcnn,MHFP6,0.5818750451025297,0.1174640298593674,0.5818750451025297,0.1174640298593674,0.5623480392156862,0.0923749837095534,0.5054638403178014,0.012217518368808,0.5,0.0,0.5052631578947369,0.0117687788289462,0.5035586854460095,0.0079574625678161,0.5055363321799308,0.0123796151003448
rf,MHFP6,1.0,0.0,1.0,0.0,0.664226438567934,0.0271121930019341,0.5045977011494254,0.0025701930775859,0.5,0.0,0.5,0.0,0.5,0.0,0.5047058823529411,0.0026306682088232
svm,Kappa,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
log,Fragment,0.7514793738673836,0.0075900675712421,0.7514793738673836,0.0075900675712421,0.7356380881752566,0.0522941082722462,0.4335449838819967,0.0128580196279326,0.5555555555555556,0.0,0.1773684210526315,0.0072068757566469,0.2692769953051642,0.0037917302019174,0.4092041522491348,0.0126015231632787
