model,feat,train_cohen_kappa,train_cohen_kappa_std,val_cohen_kappa,val_cohen_kappa_std,test_cohen_kappa,test_cohen_kappa_std,ext_cohen_kappa,ext_cohen_kappa_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
rf,PubChemFP,0.957876289315007,0.00392701893991198,0.957876289315007,0.00392701893991198,0.649592449270424,0.06791157954892806,0.3130776292625226,0.058787041863254674,-0.2186274509803921,0.10679920309091029,-0.028100604978776623,0.016306524144066654,0.15781988459010501,0.07684443193808718,0.2999964436848597,0.0598291066222326
rf,RDkitFP,0.9823626403311894,0.002805074600618411,0.9823626403311894,0.002805074600618411,0.6844382286331501,0.06988538285430342,0.29764020301805494,0.01968232079424557,-0.05147058823529412,0.10068429365903789,0.00181199416552208,0.017515789317018263,0.12520342797972456,0.02007415721575169,0.28429917794984394,0.01619182940730568
rf,Topology,0.9633115526422952,0.0030414356179877477,0.9633115526422952,0.0030414356179877477,0.556862372086923,0.04966651394162961,0.28804394030937513,0.035955393186208974,-0.5238095238095237,0.10647942749999001,-0.10492506067893674,0.0314593957098275,0.13432948392610033,0.034909260978842824,0.27271697523357835,0.036871190441115594
rf,TorsionFP,0.9767858421197888,0.0034239701139613596,0.9767858421197888,0.0034239701139613596,0.6979610643094033,0.05871744066971264,0.2680608581869958,0.049624847708670004,-0.51,0.12323757543866241,0.0012269962486560404,0.0336727631613876,0.13771178379640464,0.0564240492422093,0.2559692719648233,0.04917042348893877
svm,AtomPairFP,0.9707539845469807,0.0053263519840722725,0.9707539845469807,0.0053263519840722725,0.6234135148146355,0.035938759607056656,0.5102701089625593,0.03575593117761696,0.07142857142857147,0.3316240187259034,0.4561160111774428,0.1354413878572986,0.4098441051787046,0.05045970664568543,0.5017804081428066,0.04072373820061667
svm,Autocorr,0.766245751097412,0.016337220228315474,0.766245751097412,0.016337220228315474,0.6514160399843354,0.08016002912871238,0.3590678922105225,0.07144877323655366,-0.17367485455720755,0.14559376366914928,0.020515770737908896,0.0642276848784332,0.25883640412210657,0.08622066831603725,0.3510059348167299,0.07329863153601747
svm,AvalonFP,0.9116112830444749,0.006991441462330082,0.9116112830444749,0.006991441462330082,0.6612739294237064,0.030392662321176225,0.17826382774407298,0.09113288979930728,0.06029411764705882,0.04424002634262154,-0.22261723284758292,0.06877885449420768,-0.03021616185899244,0.09239898695762983,0.14915137826569264,0.09141521954821778
svm,Charge,0.3600861704594127,0.03652001335938078,0.3600861704594127,0.03652001335938078,0.3545442834849782,0.058438479217088085,0.16615938415458598,0.029421638412292263,-0.2916666666666666,0.09316949906249117,-0.09516150863792502,0.055395395097930726,0.04231428085341518,0.028382893711396243,0.14425168422290643,0.031140019446327074
svm,Connectivity,0.4394608760241271,0.024320439265377563,0.4394608760241271,0.024320439265377563,0.393327289885345,0.06569070950090572,0.3282331859772086,0.07318882588988695,-0.0027972027972028,0.0594611235509966,0.1086640702928791,0.10767271453164702,0.2031014499415738,0.08701652703330923,0.3122964912734376,0.07529237353016523
svm,Constitution,0.4921186402121035,0.019025212419083958,0.4921186402121035,0.019025212419083958,0.47972840725175797,0.04646379762286418,0.1702940330123372,0.029772411204655173,-0.125,0.0,-0.0882083401417393,0.042381975558516624,0.0031614117870107177,0.04600936385132591,0.14673947619372713,0.03213808367474625
svm,Estate,0.5584244255632005,0.010065355852765582,0.5584244255632005,0.010065355852765582,0.5250267723759401,0.06392569415808848,0.34527406137496064,0.014008438264730267,-0.014705882352941185,0.10068429365903789,0.01865574186257074,0.032924221070211576,0.1950939616021142,0.020700013917644113,0.3296871686225018,0.014663229556472868
svm,EstateFP,0.13638724721458412,0.045264491769535564,0.13638724721458412,0.045264491769535564,0.1089828347321347,0.031137712116781176,0.048167045688136664,0.00778455818471531,0.02352941176470588,0.03221897397089212,0.00839983200335996,0.01150194366873515,0.022790225428448,0.008422738477133696,0.045936084267594324,0.007712282609866329
svm,Fragment,0.2311781839173567,0.012469446756677553,0.2311781839173567,0.012469446756677553,0.21153440940437931,0.07491586021972615,0.06582681189520788,0.03250693468595715,0.0588235294117647,0.0,0.016629303513086197,0.035149446519229285,0.01962174865133498,0.04037783030133182,0.06543134660267298,0.03368307388882907
