model,feat,train_MCC,train_MCC_std,val_MCC,val_MCC_std,test_MCC,test_MCC_std,ext_MCC,ext_MCC_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
xgb,PharmacoErGFP,0.8002497117610101,0.0053171549698689,0.8002497117610101,0.0053171549698689,0.6883736671469121,0.0346037663803831,0.3650082444006278,0.0442516953994327,-0.1777338804866492,0.158175559105865,0.0759549019337538,0.1448000244641429,0.2058084147166772,0.0491776174805689,0.35156606728323,0.0445529285771688
DMPNN,EstateFP,0.8662682141471176,0.0537169885988928,0.8662682141471176,0.0537169885988928,0.7144803699616047,0.0596087948718972,0.3645010698388464,0.0544746639940196,-0.4737565944316909,0.2068150153218945,0.0792099252725886,0.0468466701476238,0.2182222006377066,0.0631163654123448,0.3477243508432122,0.0513890601982188
svm,Autocorr,0.7757228984963376,0.0146538893999883,0.7757228984963376,0.0146538893999883,0.6639190880185116,0.0701920253853567,0.3643807917247422,0.0718398146511466,-0.2386775673207498,0.2404071599945395,0.0212113065781364,0.0773215329314794,0.2665818380311033,0.0867273115401114,0.3561168998377305,0.0732185655702412
rf,PubChemFP,0.958136213555625,0.0038259739524915,0.958136213555625,0.0038259739524915,0.6536216739114608,0.0645944350432765,0.3639045624041715,0.0647412848758706,-0.4299483716945054,0.1573741918677482,-0.0959219503394304,0.0544251459359139,0.2048276153128939,0.102950814992062,0.3540639741833536,0.0692196939262672
xgb,InfoContent,0.9713752387265326,0.0025832714866384,0.9713752387265326,0.0025832714866384,0.561686407701411,0.0538762606178214,0.3615630931811232,0.0294299165712338,-0.3436891737028602,0.2360045759449234,-0.1826179343961282,0.1139074498962615,0.2502383450080223,0.0482792702004433,0.3613940814758904,0.0345083494756758
rf,Path,0.9658978947358337,0.0037828796324976,0.9658978947358337,0.0037828796324976,0.5347951432739821,0.0460302597179897,0.3609008198515955,0.0384889486429674,-0.7241239289666054,0.1128604782653186,-0.2099071970659506,0.0298128932968637,0.2839536160726471,0.0495904948105787,0.3514451403953432,0.0393318405284496
fcnn,MOE,0.7158008090533639,0.0121440738203077,0.7158008090533639,0.0121440738203077,0.6404604433318846,0.0560259889426888,0.3579741544322758,0.0247473191361384,-0.5555555555555556,0.0,-0.0750456964738006,0.0778261225379107,0.2255002847511295,0.030857029588316,0.3508025411348451,0.0250953062337151
xgb,Connectivity,0.9824200059355002,0.0025849291443055,0.9824200059355002,0.0025849291443055,0.6233027537610702,0.0523121242255265,0.3561405574296949,0.0478296694260503,-0.5069884898884054,0.2207282845154787,0.0102303024723761,0.133712974601456,0.1939117384656073,0.0728540927853806,0.3411936084865157,0.0493706031707272
log,Estate,0.5664243073604779,0.015397887411832,0.5664243073604779,0.015397887411832,0.5446225570256342,0.0461677420668059,0.3551879094328244,0.0242529277745686,-0.1279353578694037,0.3380487119653801,-0.0054540539117333,0.0594413614312378,0.1922331564370187,0.040866308192078,0.3407408427983277,0.0286373516288642
xgb,Matrix,0.9677488773554058,0.0048708250832865,0.9677488773554058,0.0048708250832865,0.5877316656764245,0.0320412719452411,0.353190100774069,0.1105379725456187,-0.4783092156222621,0.2497878590233329,-0.0377789034081947,0.2461218145921443,0.2111112520025122,0.1401375024355675,0.3376179744248817,0.1143803521568806
svm,Estate,0.5699108813790794,0.0092850674576562,0.5699108813790794,0.0092850674576562,0.5394023027667869,0.0611120925641068,0.3498097819700427,0.0141123491978907,0.0011670376745542,0.2367676151618687,0.0378042520387359,0.0669595661737681,0.1979034417710555,0.0207632108476393,0.3335657582548931,0.0148146460628806
