prob
0.09408148
0.9946794
0.80046904
0.99826604
0.97432095
0.040619753
0.9998914
0.9917319
0.99554235
0.15945348
0.0017771443
0.96050006
0.9999323
0.9190609
0.98578125
0.3738216
0.80304325
0.9413011
0.9842504
0.06253188
0.99828476
0.99981064
0.016132673
0.23538849
0.9993166
0.99153155
0.97990257
0.9554661
0.24505368
0.95217454
0.99797744
0.99017525
0.011398468
0.059089996
0.73597383
0.9939569
0.9998814
0.99865806
0.99116606
0.9036492
0.11984684
0.99986804
0.9999558
0.8213678
0.021881865
0.3216479
0.6756378
0.9992304
0.9806511
0.264825
0.9973627
0.9979962
0.5090094
0.99813443
0.0010236499
0.8630057
0.99984825
0.23512259
0.34097633
0.24422775
0.9983589
0.9942187
0.9827734
0.13730484
0.96290344
0.9992329
0.87122184
0.89446324
0.883863
0.11554215
0.29749715
0.43799362
0.9974734
0.9995302
0.998845
0.99487114
0.99944633
0.9999287
0.9980558
0.9780496
0.99831474
0.97426885
0.99696654
0.9994386
0.8068757
0.9999107
0.998599
0.9226828
0.94444877
0.9907631
0.9472293
0.99727947
0.96359634
0.9978052
0.525578
0.23267305
0.9974718
0.013882586
0.11680523
0.99967456
0.99914753
0.99570566
0.9975426
0.20353206
0.999124
0.99987984
0.13861635
0.99907255
0.7893967
0.0043913857
0.99436104
0.98813677
0.998779
0.99870455
0.24162805
0.993454
0.99721766
0.9818459
0.96676654
0.00802926
0.9982697
0.99673295
0.99983597
0.9433652
0.98272043
0.5323913
0.9996761
0.99728894
0.9838468
0.9927858
0.9992136
0.68494487
0.997247
0.058191933
0.8018336
0.7259873
0.98144674
0.98760635
0.03297709
0.9974124
0.07468834
0.99963915
0.99011225
0.99974924
0.43262526
0.9990337
0.25084177
0.9997212
0.9899182
0.99982554
0.003455585
0.95318735
0.030058572
0.17662735
0.99155515
0.9965905
0.99974114
0.15459688
0.9974245
0.99944
0.010583154
0.99112445
0.999127
0.9922012
0.99991715
0.8653137
0.99986315
0.99138665
0.99468684
0.34522408
0.97003764
0.9920562
0.95505553
0.13013937
0.999931
0.98843175
0.9996012
0.7306883
0.2698922
0.9746348
0.26929206
0.56173545
0.7306883
0.8479623
0.99914765
0.9945726
0.9603227
0.9683999
0.9996767
0.15032531
0.99930596
0.70043015
0.000586915
0.0024409797
0.9916528
0.9968353
0.3937646
0.029749535
0.1674559
0.036102504
0.08790992
0.9988097
0.9997898
0.9948166
0.98504144
0.24701321
0.053870045
0.98832315
0.9697168
0.9992706
0.9997198
0.9202859
0.998478
0.9998024
0.8926994
0.99797565
0.5425266
0.13805328
0.8660884
0.02034183
0.9948243
0.15018336
0.9976641
0.955007
0.99789727
0.99949384
0.99922013
0.83318603
0.9842753
0.7997627
0.03159872
0.99783593
0.9849087
0.90170205
0.9998765
0.9233866
0.9667066
0.9997168
0.8311814
0.9993912
0.99455065
0.9703974
0.99859244
0.9785598
0.87809616
0.07938826
0.985924
0.9986993
0.93603486
0.011175902
0.8372795
0.9654696
0.9921876
0.2102454
0.99675566
0.9932459
0.043728862
0.1808649
0.9759719
0.9985475
0.0373446
0.0047591305
0.9998367
0.9981602
0.9849354
0.8071854
0.052088372
0.70870537
0.9945726
0.9998369
0.81114125
0.9979705
0.997561
0.99938583
0.9969553
0.99117345
0.6225238
0.55236125
0.9618639
0.9952028
0.9379294
0.99708277
0.98930323
0.9705546
0.94751596
0.99558157
0.98713094
0.99773175
0.99625635
0.9993383
0.99602145
0.9948447
0.9981489
0.88595253
0.96646625
0.9922091
0.9994019
0.0003065396
0.9942133
0.9985232
0.9924616
0.9867272
0.9956945
0.72684216
0.03262747
0.9859131
0.9994067
0.9611845
0.99930596
0.9985448
0.4411717
0.9968394
0.99876106
0.9977975
0.9983839
0.99791783
0.35699874
0.9991591
0.7610194
0.99348843
0.9857738
0.9990546
0.98098046
0.96646625
0.32874188
0.14331546
0.8700641
0.9981159
0.96359175
0.9860591
0.14662424
0.9033137
0.99937326
0.89446324
0.9988611
0.036102504
0.27193564
0.9998012
0.108551174
0.9991634
0.7827951
0.99864477
0.9974527
0.84561807
0.0128232185
0.99487996
0.041400358
0.7634124
0.97628164
0.18277287
0.9996209
0.99523866
0.9981817
0.99979275
0.9996039
0.2915723
0.9993787
0.996021
0.9994049
0.9995184
0.9987313
0.9996455
0.99974304
0.99810565
0.9996455
0.990217
0.91791654
0.9991773
0.028777989
0.99929047
0.9999174
0.9972168
0.9945726
0.935579
0.15659717
0.17361887
0.9874122
0.99696654
0.98917526
0.43799362
0.9999789
0.9412483
0.91899544
0.99938095
0.99458355
0.7670121
0.06143597
0.9918731
0.99563295
0.979567
0.99423707
0.9965912
0.99995625
0.99232155
0.013115956
0.9887178
0.6133304
0.9869272
0.99788386
0.21231276
0.9646604
0.5490895
0.9976689
0.9911418
0.9748769
0.9683176
0.98170567
0.04946448
0.99847716
0.9001081
0.99408746
0.9990356
0.040969014
0.9965636
0.9993406
0.87735236
0.789732
0.9087956
0.7634124
0.99922264
0.7214426
0.014529801
0.8824048
0.9773383
0.93322164
0.960617
0.97975963
0.6830944
0.9946241
0.9999436
0.97961557
0.9997911
0.07847494
0.31698856
0.06913126
0.17518844
0.23821487
0.99283147
0.63563406
0.99680907
0.9989079
0.99780756
0.9761504
0.9929852
0.8668439
0.9927946
0.97850937
0.98155814
0.9885865
0.9987392
0.9974483
0.14154196
0.9991491
0.99434435
0.9933582
0.9644548
0.99883586
0.0034581644
0.9985245
0.9985202
0.9959111
0.99495256
0.94294155
0.9741029
0.98712456
0.88547325
0.40473068
0.2783477
0.9998331
0.99910295
0.9991333
0.9412483
0.9997609
0.9829249
0.7532895
0.98930323
0.2334282
0.82396275
0.9720906
0.75617677
0.9967348
0.039762795
0.3937646
0.07506958
0.072639726
0.048757695
0.9996455
0.5507344
0.98907906
0.98801
0.9988379
0.9972874
0.73528785
0.9144138
0.98162705
0.06192534
0.9970638
0.99868876
0.9859131
0.019427685
0.32874188
0.9730033
0.9941379
0.9965432
0.985924
0.9939294
0.8999928
0.7610194
0.99018306
0.9212927
0.9999659
0.9838589
0.9906675
0.057948448
0.9604266
0.98640186
0.9999547
0.9554661
0.7930131
0.9981901
0.9984598
0.5997416
0.9796244
0.9541181
0.97961557
0.98355615
0.74871844
0.8156293
0.9990095
0.97271484
0.9070854
0.9996636
0.025347333
0.9994925
0.9585882
0.9998696
0.9992155
0.9451124
0.99926096
0.96440023
0.017305138
0.5649484
0.9989706
0.9697092
0.9964334
0.9336662
0.014682462
0.9831597
0.99982905
0.9068687
0.9635693
0.9985322
0.99872273
0.9765718
0.7634124
0.96793336
0.4463654
0.99917895
0.02692136
0.9984037
0.072580375
0.9698813
0.036950156
0.99823904
0.06169312
0.99933916
0.9989517
0.99824214
0.49394718
0.9915868
0.9979982
0.99916255
0.992121
0.7922052
0.9817939
0.029383736
0.33867717
0.030757274
0.87010604
0.99214375
0.96285063
0.80304325
0.9904987
0.8228159
0.9955835
0.98791087
0.037885785
0.32874188
0.9915029
0.9993623
0.9972168
0.7517501
0.99708575
0.02660657
0.99969065
0.8626906
0.99277365
0.8831485
0.84690285
0.99917537
0.99219257
0.77398485
0.99755365
0.9965771
0.9988759
0.9991591
0.9993124
0.06471905
0.99634594
0.9446583
0.9977975
0.012353531
0.948482
0.9994456
0.99515694
0.9929041
0.9446583
0.9992569
0.9969221
0.9109599
0.03769115
0.9709072
0.99678254
0.032975942
0.9892866
0.008378286
0.9652905
0.60339856
0.9572695
0.997626
0.6616678
0.9987919
0.95624906
0.9987919
0.047888823
0.99969685
0.20942916
0.9979962
0.8226254
0.062099867
0.99696654
0.0020236627
0.9974407
0.9790578
0.03927478
0.99892896
0.9989058
0.96290344
0.98948145
0.035250083
0.9666323
0.99909663
0.95220673
0.99979967
0.0010854866
0.9990601
0.99980825
0.015361201
0.9991867
0.008378286
0.8462514
0.08184526
0.99788433
0.99047357
0.97570467
0.99918395
0.506808
0.984201
0.5184272
0.9905246
0.9814337
0.99969494
0.9989299
0.03256845
0.96407175
0.99697
0.9848357
0.9834488
0.59234715
0.9999838
0.99389184
0.9947292
0.98961836
0.51876915
0.30111152
0.19747482
0.9993787
0.9566824
0.9993772
0.988492
0.9974241
0.995379
0.79147357
0.9691384
0.6133304
0.37090954
0.99916255
0.09408148
0.99986327
0.8605453
0.106511824
0.32993373
0.8712991
0.97075665
0.9981489
0.6389735
0.9966774
0.9508942
0.9819109
0.9585758
0.5590805
0.9942187
0.009170584
0.9333232
0.99036294
0.999493
0.5379653
