smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)CCc1ccc(cc1F)OCc1cccc(c1)c1c(C)cc(cc1C)Oc1cccc(n1)C,1,28,1,6,0,0,64,4,4,0,0,24,0,1,0,0,3,1,0,0,0,0,30,1,0,0,0,0,0,0,1,4,0,36,14,1,0,12,12,0,9,9,5,1,1,0,0,6,5,1,0,13,11,0,0,0,0,4,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)OCc1sc(nc1C)c1ccc(cc1)C(F)(F)F,1,18,3,8,0,0,47,3,3,0,0,17,0,1,0,0,2,1,0,0,0,0,21,3,0,0,0,1,0,0,1,3,0,29,13,1,0,9,8,0,7,7,4,1,1,0,0,6,4,1,1,10,7,0,0,0,1,2,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ncc[nH]1,0,15,0,5,0,0,33,2,2,0,0,11,0,1,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,1,2,2,0,18,7,1,0,6,5,0,6,7,5,3,3,0,0,2,4,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1cccnc1,0,16,0,4,0,0,35,2,2,0,0,12,0,1,0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,1,1,2,0,19,7,1,0,6,6,0,6,6,4,2,2,0,0,2,4,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1cccc(c1)NS(=O)(=O)C,0,20,0,7,0,0,44,2,2,0,0,12,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,1,0,2,0,4,0,24,10,3,0,6,6,0,8,10,6,3,3,0,0,5,5,1,1,8,4,0,0,0,0,2,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1cccc(c1)C(=O)N,0,18,0,5,0,0,40,2,2,0,0,12,1,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,2,0,3,0,22,9,2,0,6,6,0,7,8,5,4,3,0,0,4,4,2,0,8,4,0,0,0,0,2,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ccc2c(c1)OCO2,0,17,0,5,0,0,39,3,2,0,1,12,0,1,0,1,2,0,0,0,0,0,17,0,0,0,0,0,0,1,0,2,2,22,7,1,0,10,6,0,6,9,5,2,2,0,0,2,4,1,0,10,5,0,0,0,1,2,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)NCc1ccc(cc1)O,0,17,0,4,0,0,37,2,2,0,0,12,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,1,0,3,0,20,8,1,0,6,6,0,6,7,4,3,3,0,0,3,4,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)NCc1ccc(cc1)C(=O)O,0,17,0,5,0,0,39,2,2,0,0,12,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,1,0,4,0,22,9,2,0,6,6,0,7,9,5,3,3,0,0,4,4,2,0,8,4,0,0,0,0,2,0,0,0,0,0,0
OC(=O)CCc1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1,0,18,0,6,0,0,45,4,4,0,0,22,0,3,0,0,1,3,0,0,0,0,21,0,0,0,0,0,0,0,4,2,0,27,7,1,0,11,11,0,5,8,6,1,1,0,0,3,2,1,0,13,8,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2OCc1ccccc1)c1ccccn1,0,23,0,6,0,0,57,5,5,0,0,28,0,2,0,0,3,2,0,0,0,0,28,0,0,0,0,0,0,0,3,3,0,34,9,1,0,14,14,0,8,9,6,1,1,0,0,2,4,1,0,18,9,0,0,0,1,4,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccccn1,0,19,0,5,0,0,46,4,4,0,0,22,0,2,0,0,2,2,0,0,0,0,22,0,0,0,0,0,0,0,3,2,0,27,7,1,0,11,11,0,5,7,5,1,1,0,0,3,2,1,0,13,8,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)c1ccc2c(c1)n(nc2)c1ccccn1,0,17,0,5,0,0,43,4,4,0,0,22,0,2,0,0,2,2,0,0,0,0,21,0,0,0,0,0,0,0,3,2,0,26,6,1,0,11,11,0,5,7,5,1,1,0,0,2,2,1,0,14,7,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)c1cc(F)c2c(c1)n(nc2)c1ccccn1,0,16,1,6,0,0,43,4,4,0,0,22,0,2,0,0,2,2,0,0,0,0,21,1,0,0,0,0,0,0,3,2,0,27,7,1,0,11,11,0,5,7,5,1,1,0,0,3,2,1,0,13,8,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)c1cc(C)c2c(c1)n(nc2)c1ccccn1,0,19,0,5,0,0,46,4,4,0,0,22,0,2,0,0,2,2,0,0,0,0,22,0,0,0,0,0,0,0,3,2,0,27,7,1,0,11,11,0,5,7,5,1,1,0,0,3,2,1,0,13,8,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CCc1ccc(cc1)C#CC1(O)CCCCC1,0,20,0,3,0,0,40,2,1,1,1,6,0,0,1,0,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,3,0,20,7,1,1,9,3,0,3,6,3,2,2,0,0,3,4,1,0,9,2,1,0,0,0,2,0,0,0,0,0,0
OC(=O)CCc1ccc(c(c1)F)c1ccc2c(c1)n(nc2C)c1ccccn1,0,18,1,6,0,0,46,4,4,0,0,22,0,2,0,0,2,2,0,0,0,0,22,1,0,0,0,0,0,0,3,2,0,28,8,1,0,11,11,0,5,7,5,1,1,0,0,4,2,1,0,12,9,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CCc1ccc(c(c1)Cl)c1ccc2c(c1)n(nc2C)c1ccccn1,0,18,1,6,0,0,46,4,4,0,0,22,0,2,0,0,2,2,0,0,0,0,22,0,1,0,0,0,0,0,3,2,0,28,8,1,0,11,11,0,5,7,5,1,1,0,0,4,2,1,0,12,9,0,0,0,1,3,0,0,0,0,2,1
OC(=O)CC(c1ccc(cc1)c1ncc2c(c1)n(nc2C)c1ccccn1)C,0,20,0,6,0,0,48,4,4,0,0,22,0,3,0,0,1,3,0,0,1,1,22,0,0,0,0,0,0,0,4,2,0,28,8,1,0,11,11,0,5,8,6,1,1,0,0,4,1,2,0,13,8,0,0,0,1,3,0,0,0,0,2,1
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1cccc(c1)c1c(C)cc(cc1C)OCCCS(=O)(=O)C,1,32,0,8,0,0,68,4,3,1,1,18,0,1,1,0,2,1,1,0,2,1,28,0,0,0,0,1,0,1,1,5,0,36,15,3,0,12,9,0,11,12,7,2,2,0,0,7,6,1,1,11,10,0,1,0,0,3,0,0,0,0,0,0
OC(=O)C1C[C@@H]1c1ccc(cn1)NCc1ccc(c(c1)c1ccc(cc1)OCCC(O)(C)C)C(F)(F)F,1,29,3,9,0,0,66,4,3,1,1,18,0,1,1,0,2,1,1,0,2,1,28,3,0,0,0,0,0,1,1,4,0,37,18,1,0,12,9,0,10,10,6,3,3,0,0,8,5,1,2,12,9,0,1,0,0,3,0,0,0,0,0,0
OC(=O)C[C@H](c1nocc1)c1ccc(cc1)OCc1sc(nc1C)c1ccc(cc1)C(F)(F)F,1,19,3,10,0,0,53,4,4,0,0,22,0,2,0,0,2,2,0,0,1,0,24,3,0,0,0,1,0,0,2,3,1,34,14,1,0,11,11,0,8,10,6,1,1,0,0,6,3,2,1,14,8,0,0,0,2,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,25,6,10,0,0,60,4,2,2,2,12,0,1,1,1,2,0,1,1,1,0,25,6,0,0,0,0,0,0,1,3,0,35,18,1,0,13,6,0,9,7,4,1,1,0,0,8,4,2,2,11,8,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1ccccc1C(F)(F)F)C)C1CC1,1,28,3,7,0,0,60,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,25,3,0,0,0,0,0,0,1,3,0,32,15,1,0,13,6,0,9,7,4,1,1,0,0,6,3,3,1,12,7,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1F)C)C1CC1,1,27,2,6,0,0,57,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,24,2,0,0,0,0,0,0,1,3,0,30,13,1,0,13,6,0,9,7,4,1,1,0,0,5,3,3,0,11,8,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(F)ccc1Cl)C)C1CC1,1,27,2,6,0,0,57,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,24,1,1,0,0,0,0,0,1,3,0,30,13,1,0,13,6,0,9,7,4,1,1,0,0,5,3,3,0,11,8,0,1,1,0,2,0,0,0,0,0,0
