smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(cc1)COc1ccc(cc1)C(C(=C)C)CC(=O)O,0,141,14,4,0,0,0,36,42,5,13,18,0,0,0,19,0,0,0,25,7,71,0,11,9,18,11,0,30,60,0,0,0,0,11,5,12,6,28,0,7,55,6,14,4,10,10,9,2,0,15,0,6,1
OC(=O)CCc1nnc(s1)C(=O)Nc1cccc(c1)c1ccco1,0,140,14,9,0,0,10,23,24,17,12,10,0,5,5,19,0,10,0,12,5,52,0,11,5,27,11,0,21,47,0,11,0,5,0,5,23,16,16,0,24,18,15,9,9,5,22,19,1,0,10,1,0,0
OC(=O)CCc1nnc(s1)C(=O)Nc1cccc(c1)c1cccc(c1)Cl,0,158,10,9,0,0,10,47,35,17,6,5,0,5,5,14,0,10,0,12,5,63,0,11,5,27,11,0,21,48,5,11,0,5,0,5,23,15,22,0,12,36,15,16,9,0,22,20,2,-1,14,0,0,0
OC(=O)CCc1nnc(s1)C(=O)Nc1cccc(c1)c1cccc(c1)C,1,154,10,9,0,0,10,53,30,12,6,5,0,5,5,14,0,10,0,19,5,64,0,11,5,27,11,6,26,48,0,11,0,5,0,5,23,10,22,5,0,49,21,5,9,0,22,19,3,-1,15,0,2,0
OC(=O)CCc1nnc(s1)C(=O)Nc1cccc(c1)c1ccc(cc1)F,0,151,10,9,4,0,10,35,35,12,6,10,0,5,5,19,0,10,0,12,5,64,0,11,5,27,11,5,21,48,0,11,0,10,0,11,23,10,22,12,30,6,15,5,13,13,22,19,2,-1,13,0,0,0
OC(=O)CCc1cnc(s1)OCc1cccc(c1)c1c(C)cccc1C,1,156,9,4,4,0,0,47,54,11,6,6,0,0,5,14,0,4,0,33,0,70,0,16,4,16,17,13,27,48,0,11,0,0,5,5,6,18,10,33,6,12,49,9,4,5,15,9,6,0,14,2,4,0
OC(=O)CCc1cnc(nc1)OCc1cccc(c1)c1c(C)cccc1C,1,158,9,4,9,0,0,36,59,18,0,6,0,0,0,14,0,9,0,33,0,77,0,17,4,21,17,13,28,54,0,11,0,0,6,5,12,13,16,16,12,12,54,9,4,5,18,8,6,0,14,3,4,0
OC(=O)CCc1cnc(cn1)OCc1cccc(c1)c1c(C)cccc1C,1,158,9,9,4,0,0,36,47,6,24,6,0,5,0,14,0,9,0,33,0,77,0,17,4,21,17,13,28,54,0,11,0,0,5,5,6,24,5,28,6,12,54,9,4,5,19,8,6,0,14,3,4,0
OC(=O)CCc1cnc(cc1C)OCc1cccc(c1)c1c(C)cccc1C,1,165,9,4,4,0,0,36,72,18,0,6,0,5,0,14,0,4,0,40,0,82,0,17,4,16,17,20,34,54,0,11,0,0,5,5,6,18,16,22,6,25,49,9,4,5,15,8,7,0,16,2,6,0
OC(=O)CCc1cnc(c(c1)C)OCc1cccc(c1)c1c(C)cccc1C,0,165,9,4,4,0,0,36,72,18,0,6,0,5,0,14,0,4,0,40,0,82,0,17,4,16,17,20,34,54,0,11,0,0,5,5,6,18,16,22,6,19,55,9,4,5,15,8,7,0,16,2,6,0
OC(=O)CCc1ccc2c(c1)cc(o2)c1cccc(c1)C(F)(F)F,0,134,9,4,0,13,0,18,42,17,5,11,0,0,0,27,0,0,0,19,0,59,0,11,0,11,17,0,17,52,0,22,0,13,0,17,6,23,23,6,30,0,0,9,17,44,10,9,0,0,11,-4,0,0
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccccc1OC(F)(F)F,0,140,14,4,0,0,13,18,42,22,5,5,0,0,0,27,0,4,0,19,0,54,0,17,4,22,11,0,11,48,0,22,0,13,5,12,12,17,16,18,24,6,9,5,17,41,13,9,2,-1,13,-4,0,0
COc1ccc(c(c1)c1ccc(cc1[C@@H]1CCCC1(C)C)COc1ccc(c(c1)[C@@H](CC(=O)O)CC)F)F,1,223,14,4,8,0,0,45,95,5,13,29,0,0,0,28,0,0,5,71,7,82,0,22,9,18,11,17,81,54,0,11,0,8,11,17,30,29,35,12,31,19,19,9,14,40,11,9,3,0,15,3,6,1
CC[C@@H](c1ccc(c(c1)OCc1ccc(c(c1)[C@@H]1CCCC1(C)C)c1cc(OC)ccc1F)F)CC(=O)O,1,223,14,4,8,0,0,51,89,5,13,18,11,0,0,28,0,0,5,71,7,82,0,22,9,18,11,17,81,54,0,11,0,8,11,11,41,17,41,12,31,19,19,9,14,40,11,9,4,0,15,3,6,1
COc1ccc(c(c1)c1ccc(cc1[C@@H]1CCCC1(C)C)COc1cccc(c1F)[C@H](C1CC1)CC(=O)O)F.F,1,233,14,9,8,0,0,50,89,11,13,18,11,0,0,32,0,0,11,70,7,82,0,22,9,18,11,22,80,54,0,11,0,13,11,11,52,16,48,6,37,12,19,9,9,41,11,9,3,0,15,4,4,1
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccccc1F,0,120,10,4,4,0,0,18,42,28,0,5,0,0,0,14,0,4,0,12,0,59,0,11,0,16,11,5,11,48,0,22,0,4,0,5,12,11,22,6,18,24,4,5,9,13,13,9,3,-1,14,0,0,0
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1cc(ccc1F)c1c(C)cc(cc1C)OCCCS(=O)(=O)C,1,232,24,4,12,0,0,6,72,29,25,33,17,0,0,41,0,0,0,38,31,70,0,34,18,51,14,19,47,42,0,11,0,4,22,27,31,41,27,12,24,25,0,18,18,61,11,9,4,0,12,0,4,-3
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccccc1Cl,1,126,10,4,0,0,0,35,36,33,0,0,0,0,0,9,0,4,0,12,0,59,0,11,0,16,11,0,11,48,5,22,0,0,0,5,6,11,27,0,0,48,4,16,4,0,13,10,3,0,15,0,0,0
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1cccc(c1)c1c(C)cc(c(c1C)F)OCCCS(=O)(=O)C,1,232,24,4,12,0,0,18,66,23,25,22,29,0,0,41,0,0,0,38,31,70,0,34,18,51,14,19,47,42,0,11,0,4,22,27,43,29,34,0,25,31,0,18,18,61,11,9,4,0,12,1,4,-3
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1cccc(c1)c1ccc(cc1Cl)OCCCS(=O)(=O)C,1,225,24,4,8,0,0,29,47,29,30,27,17,0,0,37,0,0,0,24,31,70,0,34,18,51,14,0,35,54,5,11,0,0,22,15,30,47,22,6,12,42,0,35,13,46,11,9,3,1,16,1,0,-3
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccccc1C(F)(F)F,0,135,10,4,0,13,0,24,36,28,5,0,0,0,0,23,0,4,0,19,0,59,0,11,0,16,17,0,17,48,0,22,0,13,0,17,11,17,17,12,30,0,4,5,17,39,13,9,1,0,12,-4,0,0
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccccc1C,1,122,10,4,0,0,0,30,42,28,0,0,0,0,0,9,0,4,0,19,0,59,0,11,0,16,11,6,17,48,0,22,0,0,0,5,6,6,22,11,0,24,36,5,4,0,14,9,5,0,16,0,2,0
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccccc1Br,1,130,10,4,0,0,0,40,36,33,0,0,0,0,0,9,0,4,0,12,0,58,0,11,0,16,11,0,11,53,0,22,0,0,0,5,6,6,32,0,0,30,39,5,4,1,14,9,4,0,16,0,0,0
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1cccc(c1)Cl,1,126,10,4,0,0,0,29,47,28,0,0,0,0,0,9,0,4,0,12,0,59,0,11,0,16,11,0,11,48,5,22,0,0,0,5,6,11,27,0,0,42,11,16,4,0,13,10,4,0,15,0,0,0
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1cccc(c1)Br,0,130,10,4,0,0,0,34,47,27,0,0,0,0,0,9,0,4,0,12,0,58,0,11,0,16,11,0,11,53,0,22,0,0,0,5,6,6,32,0,0,24,45,5,4,1,14,9,4,0,16,0,0,0
OC(=O)CCc1ccc2c(c1)cc([nH]2)c1ccc(cc1)Cl,1,126,10,4,0,0,0,29,47,28,0,0,0,0,0,9,0,4,0,12,0,59,0,11,0,16,11,0,11,48,5,22,0,0,0,5,6,11,27,0,0,42,11,16,4,0,13,10,4,0,15,0,0,0
OC(=O)CCc1ccc(s1)OCc1cccc(c1)c1c(C)cccc1C,1,157,9,4,0,0,11,36,66,4,6,6,5,0,0,14,0,0,0,33,0,76,0,16,4,11,17,13,27,54,0,11,0,0,5,5,6,13,15,33,0,12,56,9,4,5,11,9,6,0,18,0,4,0
OC(=O)CCc1ccc(nn1)OCc1cccc(c1)c1c(C)cccc1C,1,158,9,4,0,5,5,36,53,12,12,6,0,5,0,14,0,10,0,33,0,76,0,17,4,21,17,13,28,54,0,11,0,0,5,5,6,24,5,22,12,12,54,9,4,5,10,16,6,0,18,0,4,0
OC(=O)CCc1ccc(nc1C)OCc1cccc(c1)c1c(C)cccc1C,1,165,9,4,4,0,0,42,66,18,0,6,0,5,0,14,0,4,0,40,0,82,0,17,4,16,17,20,34,54,0,11,0,0,5,5,6,18,16,22,6,25,49,9,4,5,15,8,7,0,18,0,6,0
OC(=O)CCc1ccc(nc1)OCc1cccc(c1)c1c(C)cccc1C,1,159,9,4,4,0,0,42,59,18,0,6,0,5,0,14,0,4,0,33,0,83,0,17,4,16,17,13,28,60,0,11,0,0,5,5,6,18,11,22,12,18,49,9,4,5,14,8,6,0,18,2,4,0
OC(=O)CCc1ccc(cn1)OCc1cccc(c1)c1c(C)cccc1C,1,159,9,9,0,0,0,36,59,12,12,12,0,0,0,14,0,4,0,33,0,83,0,16,4,16,17,13,28,60,0,11,0,0,5,5,6,18,11,22,6,24,49,9,4,5,14,8,6,0,18,2,4,0
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1cccc(c1)Br,1,146,19,4,0,0,0,28,23,22,13,12,17,0,0,24,0,0,0,18,13,51,0,17,14,24,4,0,29,40,0,0,0,0,17,5,18,30,15,0,6,30,15,19,4,18,10,9,1,0,11,0,0,0
OC(=O)C[C@@H]1COc2c1cc1OC[C@H](Oc1c2)c1cccc(c1)Cl,1,143,19,4,0,0,0,23,23,22,13,12,17,0,0,24,0,0,0,18,13,52,0,17,14,24,4,0,29,36,5,0,0,0,17,5,18,35,11,0,6,30,0,30,4,17,10,9,1,0,11,0,0,0
OC(=O)CCc1ccc(cc1F)OCc1nccc(c1)c1c(C)noc1C,0,155,14,9,4,0,0,11,49,24,11,23,0,0,0,23,0,10,0,33,0,65,0,16,4,21,17,19,29,41,0,11,0,4,5,11,19,17,22,6,18,25,10,14,9,24,14,12,3,0,8,1,3,0
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1ccc(c(c1)Cl)Cl,1,153,19,4,0,0,0,29,23,17,23,12,17,0,0,24,0,0,0,18,13,51,0,17,14,24,4,0,29,30,10,0,0,0,17,5,18,40,11,0,18,12,0,42,4,17,10,9,1,0,8,0,0,0
OC(=O)CCc1ccc(cc1F)OCC1COc2c(O1)ccc(c2)Br,1,152,19,4,4,0,0,21,36,16,0,24,17,0,0,28,0,0,0,18,13,52,0,17,14,30,11,5,11,40,0,0,0,4,17,11,25,29,4,6,12,18,15,19,9,31,10,8,0,0,9,0,0,0
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1cc(F)cc(c1)C(F)(F)F,1,155,19,4,4,13,0,0,29,17,18,18,17,0,0,41,0,0,0,24,13,52,0,17,14,24,10,5,35,30,0,0,0,17,17,29,36,23,12,6,6,0,0,19,22,69,10,8,0,-1,5,-5,0,0
