1,0.9916256
1,0.9820112
1,0.8610577
1,0.72895736
1,0.77588797
1,0.89213324
0,0.15649715
0,0.54842705
1,0.13900441
0,0.9520062
1,0.50811577
1,0.3200262
1,0.80786586
1,0.53841263
0,0.053918216
1,0.9916256
1,0.9872716
0,0.022631867
0,0.025462026
0,0.39898893
0,0.6826464
0,0.80015385
0,0.14037728
0,0.025070712
0,0.26194608
0,0.7997291
0,0.32957405
0,0.2946808
0,0.5805373
0,0.6016391
0,0.38393193
0,0.7764354
0,0.66329634
0,0.8754953
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9852199
1,0.8840528
1,0.9650831
1,0.8598208
1,0.9454933
1,0.9672371
1,0.9652724
1,0.98077303
1,0.9916256
1,0.94574565
1,0.9820112
1,0.96841687
1,0.9916256
1,0.87740487
1,0.98518723
1,0.943387
0,0.8828105
1,0.9916256
1,0.9852199
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.99011385
1,0.9916256
1,0.9916256
1,0.99011385
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
0,0.26059613
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9859914
1,0.9916256
1,0.9916256
1,0.99092793
1,0.99092793
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.96197766
0,0.9662603
0,0.72891325
0,0.9693527
0,0.9693527
0,0.98052853
1,0.9820112
1,0.9916256
1,0.9650548
1,0.9800225
1,0.9536922
1,0.9916256
1,0.9916256
1,0.9825779
1,0.9800225
1,0.98192453
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.85694563
1,0.9687414
1,0.6946537
1,0.9691738
0,0.7535637
0,0.97363687
0,0.68829566
0,0.8297089
1,0.824348
1,0.96856683
1,0.96762633
1,0.96221167
1,0.7046478
1,0.98028016
1,0.90293247
1,0.9872716
0,0.905712
0,0.92682344
1,0.9698104
1,0.9873681
1,0.9608409
1,0.9916256
1,0.9215823
1,0.9916256
1,0.9916256
1,0.9916256
0,0.946176
1,0.96185404
1,0.9851986
1,0.990117
1,0.9892952
1,0.9873681
1,0.97794336
1,0.9851986
1,0.97706723
1,0.9851986
1,0.9602659
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.981477
1,0.9701782
1,0.824348
1,0.9916256
0,0.72891325
0,0.72891325
0,0.14814451
0,0.094716854
1,0.7738054
1,0.9695811
1,0.8862091
0,0.8682076
1,0.76767385
0,0.046124574
0,0.13934919
0,0.050696984
1,0.97820896
0,0.39819086
0,0.16647913
0,0.18927486
0,0.12894209
0,0.19641009
1,0.8130068
1,0.3788045
1,0.9862164
0,0.13934919
0,0.05634768
1,0.9916256
1,0.9916256
1,0.99092793
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
0,0.6398145
1,0.9916256
1,0.9916256
1,0.9916256
0,0.38001066
1,0.9916256
1,0.9916256
1,0.9820112
0,0.519716
0,0.87168485
1,0.9873681
1,0.9115518
1,0.99092793
1,0.9916256
1,0.07884377
0,0.929134
1,0.96879476
1,0.9916256
1,0.9916256
1,0.9916256
0,0.3857947
0,0.9186305
0,0.9358229
0,0.9693527
1,0.9508321
1,0.9916256
1,0.9916256
1,0.9779993
1,0.9779993
1,0.9916256
1,0.9916256
0,0.63430184
1,0.9883362
1,0.990117
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.98466426
1,0.98466426
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9883362
1,0.9883362
1,0.9883362
0,0.9892952
1,0.8445236
1,0.9428502
1,0.9872716
1,0.9873681
1,0.9573747
1,0.9573747
1,0.9916256
1,0.9873681
1,0.9836843
1,0.87012833
1,0.9892952
1,0.87012833
1,0.9892952
1,0.9779993
1,0.9873681
1,0.9873681
1,0.9873681
0,0.9813284
1,0.990117
1,0.9916256
1,0.9764662
1,0.8445236
1,0.98128074
1,0.9800225
1,0.9872716
1,0.9872716
1,0.9873681
1,0.9618231
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.98466426
1,0.98466426
1,0.98466426
1,0.98466426
1,0.98466426
1,0.98466426
1,0.98466426
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9836843
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9768865
1,0.9916256
1,0.9916256
1,0.98920965
0,0.86778414
1,0.86778414
1,0.9873681
1,0.97794336
1,0.9873681
1,0.9873681
1,0.990117
0,0.39409435
0,0.18654065
0,0.66109914
1,0.80633646
1,0.3266897
1,0.9852199
0,0.5887138
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9916256
1,0.99011385
1,0.98466426
1,0.98536754
1,0.98466426
1,0.9916256
1,0.9916256
1,0.9916256
1,0.99011385
1,0.98536754
1,0.9916256
1,0.9916256
1,0.9916256
1,0.98920965
0,0.07228762
1,0.67131764
1,0.83539575
1,0.9696354
0,0.808354
1,0.36717254
0,0.31988868
1,0.88371724
1,0.5979911
1,0.66772145
0,0.2680179
1,0.90046275
1,0.8735675
1,0.9916256
1,0.9916256
1,0.9916256
1,0.9347597
1,0.94271094
0,0.966678
1,0.9916256
0,0.05283191
0,0.022631867
0,0.76613295
0,0.108118944
1,0.9916256
1,0.9916256
1,0.9852199
0,0.7764353
1,0.9788078
0,0.7176054
0,0.6852339
1,0.95907307
0,0.2362226
1,0.9892952
1,0.9892952
1,0.8648946
1,0.94518787
1,0.97637814
1,0.93475956
1,0.9813284
0,0.84363836
1,0.93475956
1,0.13962436
1,0.96841687
1,0.9892952
1,0.9872716
1,0.99092793
1,0.9916256
1,0.9602659
1,0.98518723
1,0.9862164
1,0.9634036
1,0.9916256
1,0.98466426
0,0.99092793
1,0.9399308
1,0.9916256
1,0.9654987
1,0.99092793
1,0.9916256
