,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,80,800,0.9999854003380975,0.9259532595325952,0.9311515480717001,0.9125720425906028
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,70,800,0.9999969374426728,0.9328674586536222,0.972156862745098,0.929699456220898
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,70,800,0.9999653558108849,0.9371422457604451,0.919950980392157,0.9186610660675328
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,70,800,0.9999855391022675,0.9557829888712241,0.9675324675324676,0.9266712252938686
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,70,800,0.9999609523940776,0.9381578947368421,0.9291900749063671,0.9343557682914917
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,70,800,0.9999869371446134,0.9329397293972939,0.9517019735650913,0.9202891472110969
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,60,800,0.9999869841313592,0.9266247379454926,0.9734803921568627,0.9346488228973332
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,60,800,0.9999405023708675,0.9474134702829937,0.9355392156862745,0.9310344827586208
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,60,800,0.9999611839060863,0.955385532591415,0.9666666666666667,0.9208426947999089
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,60,800,0.9999387488534551,0.935916179337232,0.9342228464419475,0.9353651786005015
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,60,800,0.9999362225295836,0.9381549815498155,0.9554137244251313,0.9254664452476312
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,50,800,0.9999601867547457,0.9292802236198463,0.9741176470588235,0.9340301520627788
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,50,800,0.9999789122327125,0.9325950890707752,0.9211764705882353,0.9255966917391163
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,50,800,0.9999581395065636,0.9545906200317965,0.9649831649831649,0.9214288040115919
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,50,800,0.9999456396074414,0.9367933723196881,0.9360018726591761,0.92771319722575
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,50,800,0.9999392961426157,0.939680196801968,0.9540557667934093,0.9280062518315912
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,40,800,0.9999647805907367,0.9300722105753553,0.9750490196078431,0.9383282862817883
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,40,800,0.9999389961017756,0.9482159096988177,0.9375980392156863,0.9405424766370356
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,40,800,0.9999718393044156,0.9680544515103338,0.9712842712842713,0.9420728729119858
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,40,800,0.9999226704274871,0.9368421052631579,0.9353698501872658,0.9417798183061444
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,40,800,0.9999354541263256,0.9400246002460024,0.9592612710483432,0.9283969913060466
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,30,800,0.9998997012475328,0.9279291870486839,0.9748039215686275,0.9376770538243626
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,30,800,0.9998742265308213,0.9482694056598726,0.9366666666666666,0.9456220898049559
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,30,800,0.9999391120095471,0.9691971383147854,0.9682539682539683,0.9466315001139657
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,30,800,0.9997894491837519,0.9376218323586745,0.9312734082397004,0.9459151444107974
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,30,800,0.9998486245581681,0.9383517835178352,0.9581749049429659,0.9327928103936699
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,25,800,0.9998889822968874,0.9295131609597019,0.9745588235294118,0.9405099150141644
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,25,800,0.9998689545889995,0.947948429893543,0.9362254901960785,0.9484875126176289
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,25,800,0.9999330232105019,0.9711347376788553,0.9669552669552669,0.9473478558171339
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,25,800,0.9997052288572527,0.9374269005847954,0.9301029962546816,0.9550649604376282
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,25,800,0.9998340248962655,0.9389421894218942,0.9577675176534493,0.9371886294812933
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,20,800,0.9996072270227808,0.9296529233636153,0.9738725490196078,0.9443196248901045
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,20,800,0.9996791646834124,0.9492323329588616,0.932843137254902,0.9492689915665397
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,20,800,0.9996879490489297,0.9707869634340223,0.9658008658008659,0.9521018527563414
