col_names,roc,prc,Recall,Precision,f1,BA,accuracy,TN,FP,FN,TP,SP,SE,NPV,MCC,EF_0.01,EF_0.02,EF_0.05,p_stat,cohen_kappa
esb/800/p_train_Top140_fold0.csv,0.9999946405246773,0.9999985099702549,1.0,0.9425587467362925,0.9704301075268817,0.8905472636815921,0.952329360780065,471,132,0,2166,0.7810945273631841,1.0,1.0,0.8580369915067878,1.278393351800554,1.278393351800554,1.278393351800554,0.0,0.848077210833458
esb/800/p_train_Top140_fold1.csv,0.9998275321889705,0.9999550236431033,1.0,0.9011725293132329,0.9480176211453745,0.8087520259319287,0.9147706753340556,381,236,0,2152,0.6175040518638574,1.0,1.0,0.7459743214610822,1.286710037174721,1.286710037174721,1.286710037174721,0.0,0.7150474336635113
esb/800/p_train_Top140_fold2.csv,0.9999672727051316,0.9999908319904659,1.0,0.9238991021804189,0.9604444444444444,0.8536184210526316,0.9357168652943301,430,178,0,2161,0.7072368421052632,1.0,1.0,0.8083411924738015,1.2813512262841276,1.2813512262841276,1.2813512262841276,0.0,0.7903826835909026
esb/800/p_train_Top140_fold3.csv,0.9999456396074414,0.9999849057532146,1.0,0.8884331419196062,0.9409209383145091,0.7744610281923715,0.9017695919104369,331,272,0,2166,0.548922056384743,1.0,1.0,0.6983412827714458,1.278393351800554,1.278393351800554,1.278393351800554,0.0,0.655625360072426
esb/800/p_train_Top140_fold4.csv,0.9999800215152912,0.9999944800744887,1.0,0.9075313807531381,0.9515244571177891,0.8158333333333334,0.92018779342723,379,221,0,2169,0.6316666666666667,1.0,1.0,0.7571375847068565,1.276625172890733,1.276625172890733,1.276625172890733,0.0,0.7287521425712451
esb/800/p_val_Top140_fold0.csv,0.9313766596785465,0.9653176408829642,0.9924528301886792,0.8322784810126582,0.9053356282271945,0.6690659212671791,0.8410404624277457,28,53,2,263,0.345679012345679,0.9924528301886792,0.9333333333333333,0.508800288375393,1.3056603773584905,1.1191374663072775,1.2331236897274633,2.1421852735263286e-65,0.43271925117748755
esb/800/p_val_Top140_fold1.csv,0.9269780131600064,0.9662245676429184,1.0,0.8303571428571429,0.9073170731707317,0.5746268656716418,0.8352601156069365,10,57,0,279,0.14925373134328357,1.0,1.0,0.3520424717544412,1.2401433691756272,1.0629800307219661,1.1712465153325369,1.1239162304266559e-68,0.22053592601375394
esb/800/p_val_Top140_fold2.csv,0.9588135930047695,0.9778198307081423,0.9963235294117647,0.8187311178247734,0.8988391376451078,0.592756359300477,0.8236994219653179,14,60,1,271,0.1891891891891892,0.9963235294117647,0.9333333333333333,0.3735204424090798,1.2720588235294117,1.0903361344537814,1.2013888888888888,1.1084977877542002e-73,0.26135647791698746
esb/800/p_val_Top140_fold3.csv,0.9393762183235868,0.9789480777837379,1.0,0.7988165680473372,0.8881578947368421,0.5526315789473684,0.8034682080924855,8,68,0,270,0.10526315789473684,1.0,1.0,0.2899757826634815,1.2814814814814814,1.2814814814814814,1.2814814814814814,6.007548069724771e-57,0.1551278368284974
esb/800/p_val_Top140_fold4.csv,0.9401230012300124,0.9798998019541184,1.0,0.8162650602409639,0.8988391376451079,0.5933333333333334,0.8236994219653179,14,61,0,271,0.18666666666666668,1.0,1.0,0.39034533161246665,1.2767527675276753,1.2767527675276753,1.2767527675276753,3.6711929293099014e-62,0.2644455286819545
esb/800/p_test_Top140_fold0.csv,0.974264705882353,0.9931569362140601,0.9963235294117647,0.8262195121951219,0.9033333333333333,0.6181617647058824,0.8328530259365994,18,57,1,271,0.24,0.9963235294117647,0.9473684210526315,0.42757108262306714,1.2757352941176472,1.2757352941176472,1.2757352941176472,5.123276714899879e-72,0.3239048642837946
esb/800/p_test_Top140_fold1.csv,0.9104411764705882,0.9555062486644792,0.9926470588235294,0.823170731707317,0.9,0.609656862745098,0.8270893371757925,17,58,2,270,0.22666666666666666,0.9926470588235294,0.8947368421052632,0.3967958978750472,1.2757352941176472,1.093487394957983,1.2048611111111112,1.088347429527685e-50,0.3005912389142703
esb/800/p_test_Top140_fold2.csv,0.9675324675324676,0.9900616090264971,0.9925925925925926,0.8145896656534954,0.8948247078464107,0.6001924001924002,0.8184438040345822,16,61,2,268,0.2077922077922078,0.9925925925925926,0.8888888888888888,0.37545493701237115,1.2851851851851852,1.2851851851851852,1.2851851851851852,2.812791835206394e-76,0.2759580035107475
esb/800/p_test_Top140_fold3.csv,0.9265449438202247,0.9669146577300014,1.0,0.7899408284023669,0.8826446280991737,0.55625,0.7953890489913544,9,71,0,267,0.1125,1.0,1.0,0.29810793883301107,1.299625468164794,1.299625468164794,1.299625468164794,2.552637903802539e-54,0.16323064905070805
esb/800/p_test_Top140_fold4.csv,0.933686402317581,0.967464378350489,0.9961977186311787,0.7867867867867868,0.8791946308724832,0.5754798116965417,0.792507204610951,13,71,1,262,0.15476190476190477,0.9961977186311787,0.9285714285714286,0.32861863425804766,1.3193916349809887,1.3193916349809887,1.3193916349809887,3.7783004227539814e-64,0.21071586529348574
esb/800/p_Ext_Top140_fold0.csv,0.9328253720165414,0.98315392463883,0.9971671388101983,0.8018223234624146,0.8888888888888888,0.4985835694050991,0.8,0,87,1,352,0.0,0.9971671388101983,0.0,-0.023694088894667394,1.246458923512748,1.246458923512748,1.246458923512748,1.8149343730868281e-38,-0.004514087064805716
