col_names,roc,prc,Recall,Precision,f1,BA,accuracy,TN,FP,FN,TP,SP,SE,NPV,MCC,EF_0.01,EF_0.02,EF_0.05,p_stat,cohen_kappa
fcnn_2layer/p_30_30_train_AtomPairFP_fold0.csv,0.9822831058618879,0.9946704142257901,0.9815327793167128,0.9580892293826048,0.9696693272519953,0.91365196179766,0.9519682195738534,510,93,40,2126,0.845771144278607,0.9815327793167128,0.9272727272727272,0.8558407682174212,1.278393351800554,1.278393351800554,1.278393351800554,0.0,0.8543989638473335
fcnn_2layer/p_30_30_train_AtomPairFP_fold1.csv,0.9770945424858261,0.9921556710027204,0.9818773234200744,0.9539503386004514,0.9677123883673002,0.9082806390195997,0.9490790899241603,515,102,39,2113,0.8346839546191248,0.9818773234200744,0.9296028880866426,0.8493970520311875,1.286710037174721,1.286710037174721,1.286710037174721,0.0,0.8474209053005183
fcnn_2layer/p_30_30_train_AtomPairFP_fold2.csv,0.9814790149540905,0.9944388242681259,0.979639055992596,0.9527452745274527,0.9660050193931097,0.9034708437857717,0.9461899602744673,503,105,44,2117,0.8273026315789473,0.979639055992596,0.9195612431444241,0.8389877790825088,1.2813512262841276,1.2813512262841276,1.2813512262841276,0.0,0.8371204120893329
fcnn_2layer/p_30_30_train_AtomPairFP_fold3.csv,0.991234578109759,0.997461251332812,0.9852262234533703,0.97,0.9775538250114522,0.9378867435674811,0.9646081617912604,537,66,32,2134,0.8905472636815921,0.9852262234533703,0.9437609841827768,0.8945656172275043,1.278393351800554,1.278393351800554,1.278393351800554,0.0,0.8939600336686916
fcnn_2layer/p_30_30_train_AtomPairFP_fold4.csv,0.9860769171661288,0.9958750616571284,0.9847856154910097,0.9574181981174361,0.9709090909090909,0.9132261410788383,0.9537739256049115,505,95,33,2136,0.8416666666666667,0.9847856154910097,0.9386617100371747,0.8605621912970725,1.276625172890733,1.276625172890733,1.276625172890733,0.0,0.8585396576042836
fcnn_2layer/p_30_30_val_AtomPairFP_fold0.csv,0.9186116934544608,0.9653595082910003,0.9509433962264151,0.9097472924187726,0.929889298892989,0.8211507104588865,0.8901734104046243,56,25,13,252,0.691358024691358,0.9509433962264151,0.8115942028985508,0.6806751555692832,1.3056603773584905,1.3056603773584905,1.3056603773584905,2.843322810524185e-62,0.6771278424438878
fcnn_2layer/p_30_30_val_AtomPairFP_fold1.csv,0.9365537901888407,0.982583462293235,0.9498207885304659,0.9298245614035088,0.9397163120567376,0.8256566629219494,0.9017341040462428,47,20,14,265,0.7014925373134329,0.9498207885304659,0.7704918032786885,0.6753705506046815,1.2401433691756272,1.2401433691756272,1.2401433691756272,1.0445707951891623e-60,0.6742537520075317
fcnn_2layer/p_30_30_val_AtomPairFP_fold2.csv,0.9657442368839427,0.9899065493769188,0.9742647058823529,0.9397163120567376,0.9566787003610109,0.8722674880763116,0.930635838150289,57,17,7,265,0.7702702702702703,0.9742647058823529,0.890625,0.7862684967431297,1.2720588235294117,1.2720588235294117,1.2720588235294117,9.59128532964268e-86,0.7830494304525029
fcnn_2layer/p_30_30_val_AtomPairFP_fold3.csv,0.9175438596491228,0.9720518269080008,0.9740740740740741,0.9037800687285223,0.9376114081996434,0.8028265107212476,0.8988439306358381,48,28,7,263,0.631578947368421,0.9740740740740741,0.8727272727272727,0.6857798608336217,1.2814814814814814,1.2814814814814814,1.2814814814814814,9.340404908858454e-61,0.6724016663961478
fcnn_2layer/p_30_30_val_AtomPairFP_fold4.csv,0.9317589175891758,0.9776944007382143,0.966789667896679,0.888135593220339,0.9257950530035336,0.7633948339483395,0.8786127167630058,42,33,9,262,0.56,0.966789667896679,0.8235294117647058,0.6122889608916366,1.2767527675276753,1.2767527675276753,1.2767527675276753,9.982801566419855e-56,0.5957269237189118
fcnn_2layer/p_30_30_test_AtomPairFP_fold0.csv,0.9509313725490196,0.9849981437107301,0.9558823529411765,0.9386281588447654,0.9471766848816029,0.8646078431372549,0.9164265129682997,58,17,12,260,0.7733333333333333,0.9558823529411765,0.8285714285714286,0.7479665591770935,1.2757352941176472,1.2757352941176472,1.2757352941176472,3.7360401491517915e-73,0.7472560592741428
fcnn_2layer/p_30_30_test_AtomPairFP_fold1.csv,0.9057598039215686,0.9620574876535619,0.9595588235294118,0.8969072164948454,0.9271758436944938,0.7797794117647059,0.8818443804034583,45,30,11,261,0.6,0.9595588235294118,0.8035714285714286,0.626066295643489,1.2757352941176472,1.2757352941176472,1.2757352941176472,4.614855181389816e-54,0.6160779339935775
fcnn_2layer/p_30_30_test_AtomPairFP_fold2.csv,0.9585137085137085,0.9862055200925839,0.9555555555555556,0.9381818181818182,0.9467889908256881,0.8673881673881674,0.9164265129682997,60,17,12,258,0.7792207792207793,0.9555555555555556,0.8333333333333334,0.752921692644535,1.2851851851851852,1.2851851851851852,1.2851851851851852,8.326797963716365e-83,0.7522343961590545
fcnn_2layer/p_30_30_test_AtomPairFP_fold3.csv,0.9047986891385768,0.9605074313400513,0.9588014981273408,0.9142857142857143,0.9360146252285192,0.8294007490636703,0.899135446685879,56,24,11,256,0.7,0.9588014981273408,0.835820895522388,0.7029732272973122,1.299625468164794,1.299625468164794,1.299625468164794,3.8788345050687237e-62,0.6985529549008413
fcnn_2layer/p_30_30_test_AtomPairFP_fold4.csv,0.9420378417526706,0.9766691920759734,0.9543726235741445,0.9227941176470589,0.9383177570093458,0.8521863117870723,0.9048991354466859,63,21,12,251,0.75,0.9543726235741445,0.84,0.7330015647281959,1.3193916349809887,1.3193916349809887,1.3193916349809887,2.8500632852716204e-73,0.73102670706786
